timestamp,eval_model,generator_model,re_eval_model,initial_log_path,adaptive_log_path,re_eval_log_path,use_cot,similarity_threshold,score_threshold,use_embeddings,filter_incorrect,adaptive_accuracy,adaptive_accuracy_judged,adaptive_scorer,re_eval_accuracy,re_eval_accuracy_judged,re_eval_scorer,judge_model,positive_samples,negative_samples,passed_judge_count,adaptive_incorrect_count,re_eval_incorrect_count,novelty_results_file,num_epochs
2025-04-07T19:52:20.631349,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o/2025-04-07T18-57-52+00-00_politeness-n-shot_HArzsdwb6o9F3FcTnjxrmb.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/2025-04-07T19-40-21+00-00_adaptive-politeness_eMouvpiV7jLqL9WkMdYt9b.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o/2025-04-07T19-51-26+00-00_re-evaluate-adaptive-politeness_i2DXNBWecgMC43q7c44g3z.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_nocot/novelty_politeness_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_20250407_195122.csv,200
2025-04-07T19:52:56.585983,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o/2025-04-07T18-57-52+00-00_politeness-n-shot_HArzsdwb6o9F3FcTnjxrmb.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/2025-04-07T19-40-21+00-00_adaptive-politeness_eMouvpiV7jLqL9WkMdYt9b.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-07T19-52-23+00-00_re-evaluate-adaptive-politeness_CQcL3qjprxMHGxj5HSoqt3.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_nocot/novelty_politeness_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_20250407_195122.csv,200
2025-04-07T19:53:39.841897,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o/2025-04-07T18-57-52+00-00_politeness-n-shot_HArzsdwb6o9F3FcTnjxrmb.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/2025-04-07T19-40-21+00-00_adaptive-politeness_eMouvpiV7jLqL9WkMdYt9b.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-07T19-52-59+00-00_re-evaluate-adaptive-politeness_aAdm54yNrYu3jMrAZLyGS8.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_nocot/novelty_politeness_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_20250407_195122.csv,200
2025-04-07T19:55:09.869692,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o/2025-04-07T18-57-52+00-00_politeness-n-shot_HArzsdwb6o9F3FcTnjxrmb.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/2025-04-07T19-40-21+00-00_adaptive-politeness_eMouvpiV7jLqL9WkMdYt9b.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/re_eval/openai_o3-mini/2025-04-07T19-53-42+00-00_re-evaluate-adaptive-politeness_7TXE9AC8S943nukonBRLJE.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_nocot/novelty_politeness_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_20250407_195122.csv,200
2025-04-07T19:56:11.732142,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o/2025-04-07T18-57-52+00-00_politeness-n-shot_HArzsdwb6o9F3FcTnjxrmb.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/2025-04-07T19-40-21+00-00_adaptive-politeness_eMouvpiV7jLqL9WkMdYt9b.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-07T19-55-12+00-00_re-evaluate-adaptive-politeness_Y9RXjjyb9CPasYXXLb3uXR.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_nocot/novelty_politeness_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_20250407_195122.csv,200
2025-04-07T20:09:47.835221,openai/o3-mini,openai/gpt-4o,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o/2025-04-07T18-57-52+00-00_politeness-n-shot_HArzsdwb6o9F3FcTnjxrmb.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_o3-mini_openai_gpt-4o_pos1_neg8/2025-04-07T19-56-12+00-00_adaptive-politeness_dSKxZGWxBobyzPQEAxpinA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_o3-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o/2025-04-07T20-09-20+00-00_re-evaluate-adaptive-politeness_M7LQDYVLG86LV2fxisfgiH.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_nocot/novelty_politeness_openai_o3-mini_openai_gpt-4o_20250407_200914.csv,200
2025-04-07T20:10:08.435514,openai/o3-mini,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o/2025-04-07T18-57-52+00-00_politeness-n-shot_HArzsdwb6o9F3FcTnjxrmb.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_o3-mini_openai_gpt-4o_pos1_neg8/2025-04-07T19-56-12+00-00_adaptive-politeness_dSKxZGWxBobyzPQEAxpinA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_o3-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-07T20-09-50+00-00_re-evaluate-adaptive-politeness_4zQySvjwGqMmeciCmUm3dE.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_nocot/novelty_politeness_openai_o3-mini_openai_gpt-4o_20250407_200914.csv,200
2025-04-07T20:10:24.891715,openai/o3-mini,openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o/2025-04-07T18-57-52+00-00_politeness-n-shot_HArzsdwb6o9F3FcTnjxrmb.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_o3-mini_openai_gpt-4o_pos1_neg8/2025-04-07T19-56-12+00-00_adaptive-politeness_dSKxZGWxBobyzPQEAxpinA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_o3-mini_openai_gpt-4o_pos1_neg8/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-07T20-10-12+00-00_re-evaluate-adaptive-politeness_V6ZGWzb9oQaU6duRHPMkuq.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_nocot/novelty_politeness_openai_o3-mini_openai_gpt-4o_20250407_200914.csv,200
2025-04-07T20:11:24.692275,openai/o3-mini,openai/gpt-4o,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o/2025-04-07T18-57-52+00-00_politeness-n-shot_HArzsdwb6o9F3FcTnjxrmb.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_o3-mini_openai_gpt-4o_pos1_neg8/2025-04-07T19-56-12+00-00_adaptive-politeness_dSKxZGWxBobyzPQEAxpinA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_o3-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_o3-mini/2025-04-07T20-10-27+00-00_re-evaluate-adaptive-politeness_caBLiXdhro5VRDfHSLRr6r.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_nocot/novelty_politeness_openai_o3-mini_openai_gpt-4o_20250407_200914.csv,200
2025-04-07T20:12:03.539357,openai/o3-mini,openai/gpt-4o,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o/2025-04-07T18-57-52+00-00_politeness-n-shot_HArzsdwb6o9F3FcTnjxrmb.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_o3-mini_openai_gpt-4o_pos1_neg8/2025-04-07T19-56-12+00-00_adaptive-politeness_dSKxZGWxBobyzPQEAxpinA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_o3-mini_openai_gpt-4o_pos1_neg8/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-07T20-11-27+00-00_re-evaluate-adaptive-politeness_FqWzbZt2UnbDuL6VbofzTE.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_nocot/novelty_politeness_openai_o3-mini_openai_gpt-4o_20250407_200914.csv,200
2025-04-07T20:25:46.558187,anthropic/claude-3-5-sonnet-latest,openai/gpt-4o,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o/2025-04-07T18-57-52+00-00_politeness-n-shot_HArzsdwb6o9F3FcTnjxrmb.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_pos1_neg8/2025-04-07T20-12-04+00-00_adaptive-politeness_4Qx4E3pATGgxjXvvu4ewPw.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o/2025-04-07T20-25-11+00-00_re-evaluate-adaptive-politeness_h2eCNgr8RTwnpF2AW9TBYy.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_nocot/novelty_politeness_anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_20250407_202502.csv,200
2025-04-07T20:26:12.202931,anthropic/claude-3-5-sonnet-latest,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o/2025-04-07T18-57-52+00-00_politeness-n-shot_HArzsdwb6o9F3FcTnjxrmb.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_pos1_neg8/2025-04-07T20-12-04+00-00_adaptive-politeness_4Qx4E3pATGgxjXvvu4ewPw.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-07T20-25-49+00-00_re-evaluate-adaptive-politeness_f7uddw9LzjrvZnVX6PJ2Bs.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_nocot/novelty_politeness_anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_20250407_202502.csv,200
2025-04-07T20:26:37.593782,anthropic/claude-3-5-sonnet-latest,openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o/2025-04-07T18-57-52+00-00_politeness-n-shot_HArzsdwb6o9F3FcTnjxrmb.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_pos1_neg8/2025-04-07T20-12-04+00-00_adaptive-politeness_4Qx4E3pATGgxjXvvu4ewPw.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_pos1_neg8/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-07T20-26-15+00-00_re-evaluate-adaptive-politeness_HvCJBc7rGmERwNJVnZjqph.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_nocot/novelty_politeness_anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_20250407_202502.csv,200
2025-04-07T20:27:36.345113,anthropic/claude-3-5-sonnet-latest,openai/gpt-4o,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o/2025-04-07T18-57-52+00-00_politeness-n-shot_HArzsdwb6o9F3FcTnjxrmb.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_pos1_neg8/2025-04-07T20-12-04+00-00_adaptive-politeness_4Qx4E3pATGgxjXvvu4ewPw.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_pos1_neg8/re_eval/openai_o3-mini/2025-04-07T20-26-40+00-00_re-evaluate-adaptive-politeness_7AxK6oj8u5QWbv7SabEqAH.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_nocot/novelty_politeness_anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_20250407_202502.csv,200
