check_type,P_title,P_forecast,Q_title,Q_forecast,R_title,R_forecast,score
expevidence,Will Apple launch a mixed reality headset by 2026?,0.75,Will Microsoft release a consumer-grade mixed reality headset by 2026?,0.45,"Given that Microsoft releases a consumer-grade mixed reality headset by 2026, will Apple launch a mixed reality headset by 2026?",0.85,0.19885490985079085
expevidence,Will Canada legalize recreational marijuana nationwide by 2027?,1.0,Will Uruguay expand recreational marijuana legalization to include new regulated markets by 2027?,0.65,"Given that Uruguay expands recreational marijuana legalization to include new regulated markets by 2027, will Canada legalize recreational marijuana nationwide by 2027?",0.99,0.09009115011997368
expevidence,Will SpaceX successfully launch a manned mission to Mars by 2031?,0.35,Will NASA land astronauts on Mars by 2031?,0.15,"Given that NASA lands astronauts on Mars by 2031, will SpaceX successfully launch a manned mission to Mars by 2031? Body: Given that NASA successfully executes and lands astronauts on Mars by December 31, 2031, as verified by NASA mission announcements and mission logs, this question asks if SpaceX will successfully execute and land a manned spacecraft on Mars by December 31, 2031, as verified by NASA and SpaceX mission logs.",0.65,0.06409338800897792
expevidence,Will the UK officially exit the EU financial framework by 2026?,0.65,Will France implement new financial regulations independent of the EU by 2026?,0.25,"Given that France implements new financial regulations independent of the EU by 2026, will the UK officially exit the EU financial framework by 2026?",0.65,0.2643659241947871
expevidence,Will Microsoft achieve quantum supremacy in computing by 2030?,0.35,Will IBM achieve quantum supremacy in computing by 2030?,0.65,"Given that IBM achieves quantum supremacy in computing by 2030, will Microsoft achieve quantum supremacy in computing by 2030?",0.65,0.31930228592022347
expevidence,Will the Amazon Rainforest dip below 20% of its original size by 2040?,0.15,Will the Congo Basin Rainforest dip below 30% of its original size by 2040?,0.25,"Given that the Congo Basin Rainforest dips below 30% of its original size by 2040, will the Amazon Rainforest dip below 20% of its original size by 2040?",0.65,1.6796430987808448
expevidence,Will the Tokyo Olympics include esports as an official medal event by 2028?,0.35,Will the Paris 2024 Olympics include virtual reality competitions as official events?,0.05,"Given that the Paris 2024 Olympics include virtual reality competitions as official events, will the Tokyo Olympics include esports as an official medal event by 2028?",0.65,0.4551793957898214
expevidence,Will China's GDP surpass $30 trillion by 2035?,0.65,Will the United States' GDP remain below $25 trillion by 2035?,0.05,"Given that the United States' GDP remains below $25 trillion by 2035, will China's GDP surpass $30 trillion by 2035?",0.85,0.3410529424001915
expevidence,Will NASA establish a permanent lunar base by 2030?,0.35,Will ESA establish a permanent lunar base by 2030?,0.15,"Given that ESA establishes a permanent lunar base by 2030, will NASA establish a permanent lunar base by 2030? Body: Given that the European Space Agency (ESA) officially establishes and operationalizes a permanent lunar base by December 31, 2030, as confirmed by ESA mission updates and official space agency announcements, this question asks if NASA will also officially establish and operationalize a permanent lunar base by December 31, 2030, as confirmed by NASA mission updates and official space agency announcements.",0.65,0.4755394364117196
expevidence,Will India launch a crewed mission to Mars by 2040?,0.25,Will China launch a crewed mission to Mars by 2040?,0.35,"Given that China launches a crewed mission to Mars by 2040, will India launch a crewed mission to Mars by 2040?",0.35,0.6248008832260951
expevidence,Will renewable energy sources account for 60% of the EU's energy mix by 2035?,0.65,Will renewable energy sources account for 50% of the USA's energy mix by 2035?,0.45,"Given that renewable energy sources account for 50% of the USA's energy mix by 2035, will they account for 60% of the EU's energy mix by 2035?",0.75,0.27951190566834394
expevidence,Will Spotify reach 500 million active users by 2026?,0.95,Will Apple Music reach 200 million active users by 2026?,0.45,"Given that Apple Music reaches 200 million active users by 2026, will Spotify reach 500 million active users by 2026?",0.85,0.42420006832667384
expevidence,Will Brazil win the 2026 FIFA World Cup?,0.15,Will Argentina win the 2026 FIFA World Cup?,0.15,"Given that Argentina wins the 2026 FIFA World Cup, will Brazil win the 2026 FIFA World Cup?",0.0,0.04759440473111588
expevidence,Will the Great Barrier Reef show significant recovery signs by 2030?,0.35,Will the Amazon Rainforest show significant recovery signs by 2030?,0.35,"Given that the Amazon Rainforest shows significant recovery signs by 2030, will the Great Barrier Reef show significant recovery signs by 2030?",0.85,0.76232247259837
expevidence,Will Elon Musk become the CEO of Twitter by 2025?,0.15,Will Mark Zuckerberg remain the CEO of Meta Platforms until 2026?,0.75,"Given that Mark Zuckerberg remains the CEO of Meta Platforms until 2026, will Elon Musk become the CEO of Twitter by 2025?",0.15,0.31947154865809185
expevidence,Will the Tesla Model X receive a full self-driving (FSD) update by 2025?,0.75,Will the Tesla Model S receive a full self-driving (FSD) update by 2025?,0.65,"Given that the Tesla Model S receives a full self-driving (FSD) update by 2025, will the Tesla Model X receive a full self-driving (FSD) update by 2025?",0.95,0.2650096562692618
expevidence,Will the Paris climate agreement be fully implemented by all signatory countries by 2030?,0.15,Will the Kyoto protocol targets be met by all signatory countries by 2030?,0.15,"Given that the Kyoto protocol targets are met by all signatory countries by 2030, will the Paris climate agreement be fully implemented by all signatory countries by 2030?",0.55,0.12082748103962238
expevidence,Will the global population exceed 9 billion by 2040?,0.85,Will the global population growth rate decline to below 1% annually by 2040?,0.85,"Given that the global population growth rate declines to below 1% annually by 2040, will the global population exceed 9 billion by 2040?",0.95,0.2623525296234845
expevidence,Will Google achieve quantum supremacy in search algorithms by 2032?,0.25,Will Microsoft achieve quantum supremacy in artificial intelligence by 2032?,0.25,"Given that Microsoft achieves quantum supremacy in artificial intelligence by 2032, will Google achieve quantum supremacy in search algorithms by 2032?",0.45,0.21635090457692227
expevidence,Will South Korea develop a commercially viable fusion reactor by 2040?,0.25,Will France develop a commercially viable fusion reactor by 2040?,0.25,"Given that France develops a commercially viable fusion reactor by 2040, will South Korea develop a commercially viable fusion reactor by 2040?",0.85,0.36924339315231525
expevidence,Will the World Health Organization declare COVID-19 eradicated by 2030?,0.05,Will the World Health Organization declare malaria eradicated by 2030?,0.05,"Given that the World Health Organization declares malaria eradicated by 2030, will it declare COVID-19 eradicated by 2030?",0.85,0.11447862143670727
expevidence,Will Amazon achieve carbon neutrality across all operations by 2035?,0.35,Will Walmart achieve carbon neutrality across all operations by 2035?,0.35,"Given that Walmart achieves carbon neutrality across all operations by 2035, will Amazon achieve carbon neutrality across all operations by 2035?",0.75,0.6955864316103959
expevidence,Will the International Space Station (ISS) be decommissioned by 2035?,0.65,Will China establish its own space station by 2035?,0.95,"Given that China establishes its own space station by 2035, will the International Space Station (ISS) be decommissioned by 2035?",0.75,0.17398236864304054
expevidence,Will renewable energy storage solutions account for 40% of global energy storage by 2030?,0.65,Will fossil fuel-based energy storage solutions account for less than 30% of global energy storage by 2030?,0.75,"Given that fossil fuel-based energy storage solutions account for less than 30% of global energy storage by 2030, will renewable energy storage solutions account for 40% of global energy storage by 2030?",0.85,0.3123941764657962
expevidence,Will virtual reality gaming surpass augmented reality gaming in user base by 2027?,0.35,Will augmented reality gaming surpass virtual reality gaming in revenue by 2027?,0.45,"Given that augmented reality gaming surpasses virtual reality gaming in revenue by 2027, will virtual reality gaming surpass augmented reality gaming in user base by 2027?",0.35,0.3612447819101082
expevidence,Will the global electric vehicle (EV) market exceed 50 million units sold annually by 2028?,0.75,Will the global hybrid vehicle market exceed 100 million units sold annually by 2028?,0.15,"Given that the global hybrid vehicle market exceeds 100 million units sold annually by 2028, will the global electric vehicle (EV) market exceed 50 million units sold annually by 2028?",0.85,0.02618664562631944
expevidence,Will the United Nations declare 2029 the International Year of Artificial Intelligence?,0.25,Will the United Nations declare 2031 the International Year of Climate Action?,0.35,"Given that the United Nations declares 2031 the International Year of Climate Action, will it declare 2029 the International Year of Artificial Intelligence?",0.4,0.545451227678656
expevidence,Will renewable hydrogen production cost drop below $2 per kilogram by 2030?,0.65,Will renewable hydrogen production capacity exceed 100 GW by 2030?,0.65,"Given that renewable hydrogen production capacity exceeds 100 GW by 2030, will renewable hydrogen production cost drop below $2 per kilogram by 2030?",0.75,0.11182614689168018
expevidence,Will the global semiconductor shortage be resolved by mid-2025?,0.65,Will global smartphone production return to pre-2022 levels by mid-2025?,0.75,"Given that global smartphone production returns to pre-2022 levels by mid-2025, will the global semiconductor shortage be resolved by mid-2025?",0.75,0.041306094978113106
expevidence,Will India achieve universal broadband internet access by 2030?,0.65,Will Kenya achieve universal broadband internet access by 2030?,0.65,"Given that Kenya achieves universal broadband internet access by 2030, will India achieve universal broadband internet access by 2030? Body: Given that Kenya achieves universal broadband internet access, defined as 100% population coverage, by December 31, 2030, as verified by reports from the Kenyan government and international telecommunications bodies, this question asks if India will achieve universal broadband internet access, defined as 100% population coverage, by December 31, 2030, as verified by reports from the Indian government and international telecommunications bodies.",0.65,0.0
expevidence,Will the global plastic waste recycling rate exceed 50% by 2035?,0.25,Will the global plastic waste generation decrease by 30% by 2035?,0.35,"Given that the global plastic waste generation decreases by 30% by 2035, will the global plastic waste recycling rate exceed 50% by 2035?",0.65,0.35526808841886814
expevidence,Will the first commercially viable space hotel open by 2030?,0.25,Will the first commercial space moon base be established by 2030?,0.25,"Given that the first commercial space moon base is established by 2030, will the first commercially viable space hotel open by 2030?",0.65,0.2968394323945996
expevidence,Will autonomous trucks account for 25% of freight transportation by 2035?,0.35,Will autonomous drones account for 15% of last-mile delivery services by 2035?,0.45,"Given that autonomous drones account for 15% of last-mile delivery services by 2035, will autonomous trucks account for 25% of freight transportation by 2035?",0.45,0.3513014945266661
expevidence,"Will the global renewable energy capacity exceed 10,000 GW by 2030?",0.75,"Will the global nuclear energy capacity remain below 1,500 GW by 2030?",0.85,"Given that the global nuclear energy capacity remains below 1,500 GW by 2030, will the global renewable energy capacity exceed 10,000 GW by 2030?",0.95,0.3883243957267843
expevidence,Will the global average temperature increase by less than 1.5°C above pre-industrial levels by 2100?,0.15,Will sea levels rise by less than 0.5 meters by 2100?,0.35,"Given that sea levels rise by less than 0.5 meters by 2100, will the global average temperature increase by less than 1.5°C above pre-industrial levels by 2100?",0.65,0.3386031099636084
expevidence,Will the global AI workforce replace 20% of current jobs by 2030?,0.35,Will the global AI workforce create 30% new jobs by 2030?,0.45,"Given that the global AI workforce creates 30% new jobs by 2030, will it replace 20% of current jobs by 2030?",0.95,0.7581429461086164
expevidence,Will virtual currencies account for 10% of global financial transactions by 2030?,0.35,Will traditional fiat currencies account for less than 60% of global financial transactions by 2030?,0.15,"Given that traditional fiat currencies account for less than 60% of global financial transactions by 2030, will virtual currencies account for 10% of global financial transactions by 2030?",0.75,0.49908133623197326
