check_type,P_title,P_forecast,Q_title,Q_forecast,R_title,R_forecast,score
cond,Will Argentina Win the 2026 FIFA World Cup?,0.1,"Given that Argentina wins the 2026 FIFA World Cup, will Brazil win the 2028 Copa América? Body: Given that the Argentine national football team wins the 2026 FIFA World Cup, with the outcome confirmed by FIFA on July 14, 2026, this question asks if the Brazilian national team will win the 2028 Copa América, as confirmed by CONMEBOL on June 30, 2028. This resolves as NO only if Argentina wins the 2026 FIFA World Cup and Brazil does not win the 2028 Copa América; it resolves as YES in all other cases.",0.85,Will Argentina Win the 2026 FIFA World Cup and Brazil Win the 2028 Copa América Given Argentina's Victory?,0.0375,0.14772243782269912
cond,Will Netflix Stream the Entire 'Game of Thrones' Series in 2024?,0.05,"Given that Netflix Streams the Entire 'Game of Thrones' Series in 2024, will Disney Acquire the Streaming Rights to 'Star Wars' Series by 2025?",0.95,"Will Netflix Stream the Entire 'Game of Thrones' Series in 2024 and Disney Acquire the Streaming Rights to 'Star Wars' by 2025 Given the Condition? Body: Will both of the following occur given their respective conditions are met? (a) Will Netflix acquire and make available the entire 'Game of Thrones' television series for streaming by December 31, 2024, as officially announced through Netflix's platform updates and press releases on that date? (b) Conditional on Netflix acquiring and making available the entire 'Game of Thrones' series for streaming by December 31, 2024, will Disney acquire the streaming rights to the 'Star Wars' series by December 31, 2025, as officially announced through Disney's platform updates and press releases on that date?",0.01,0.1615426674378096
cond,Will the Global Average Temperature Increase by More Than 2°C by 2040?,0.35,"Given that the Global Average Temperature Increases by More Than 2°C by 2040, will Sea Levels Rise by Over 1 Meter by 2050?",0.15,"Will the Global Average Temperature Increase by More Than 2°C by 2040 AND, Given This Increase, Will Sea Levels Rise by Over 1 Meter by 2050?",0.05,0.009501000032882942
cond,Will Samsung Release a Quantum Computing Processor by 2030?,0.35,"Given that Samsung Releases a Quantum Computing Processor by 2030, Will Intel Launch a Competitive Quantum Processor by 2031?",0.85,"Will Samsung Release a Quantum Computing Processor by 2030 and Intel Launch a Competitive Quantum Processor by 2031 Given Samsung's Release? Body: Will both of the following occur given their respective conditions are met? (a) Samsung Electronics releases a commercially available quantum computing processor by December 31, 2030, as officially announced through Samsung's technology releases and verified by major technology news outlets on that date. (b) Conditional on Samsung Electronics releasing a commercially available quantum computing processor by December 31, 2030, Intel Corporation launches a competitive quantum processor by December 31, 2031, as officially announced through Intel's technology releases and verified by major technology news outlets on that date.",0.35,0.08214287852532517
cond,Will the United States Pass a Universal Basic Income Legislation by 2028?,0.15,"Given that the United States Passes Universal Basic Income Legislation by 2028, Will Canada Pass Similar UBI Legislation by 2029?",0.65,"Will the US Pass Universal Basic Income Legislation by 2028 and, If So, Will Canada Pass Similar Legislation by 2029? Body: Will both of the following occur: (a) The United States Congress passes and implements a Universal Basic Income (UBI) legislation by December 31, 2028, as recorded in federal legislative documents and official government publications on that date, and (b) Conditional on the United States passing and implementing a UBI legislation by December 31, 2028, the Canadian government passes similar UBI legislation by December 31, 2029, as recorded in federal legislative documents and official government publications on that date?",0.1,0.006455241217666845
cond,Will Tesla Open a Gigafactory in India by 2025?,0.35,"Given that Tesla Opens a Gigafactory in India by 2025, will Volkswagen Open a Gigafactory in India by 2026?",0.55,"Will Tesla Open a Gigafactory in India by 2025 and, Given This, Will Volkswagen Open a Gigafactory in India by 2026?",0.25,0.10721241826009405
cond,Will Harvard University Offer a Fully Online Medical Degree Program by 2030?,0.15,"Given that Harvard University Offers a Fully Online Medical Degree Program by 2030, Will Oxford University Offer a Similar Program by 2031? Body: Given that Harvard University introduces and offers a fully online Medical Degree (MD) program by December 31, 2030, as officially announced through Harvard's academic program releases and verified by major educational news outlets on that date, this question asks if Oxford University will also offer a similar fully online Medical Degree program by December 31, 2031, as officially announced through Oxford's academic program releases and verified by major educational news outlets on that date.",0.35,"Will Both Harvard and Oxford Universities Offer Fully Online Medical Degree Programs by Their Respective Deadlines? Body: Will both of the following occur given their respective conditions are met: (a) Harvard University introduces and offers a fully online Medical Degree (MD) program by December 31, 2030, as officially announced through Harvard's academic program releases and verified by major educational news outlets on that date; (b) Conditional on Harvard University introducing and offering a fully online Medical Degree program by December 31, 2030, Oxford University also offers a similar fully online Medical Degree program by December 31, 2031, as officially announced through Oxford's academic program releases and verified by major educational news outlets on that date?",0.1,0.1421000185044939
cond,Will Space Tourism Become Mainstream by 2035?,0.45,"Given that space tourism becomes mainstream by 2035, will suborbital flights become as common as commercial airline flights by 2036?",0.15,Will Space Tourism Become Mainstream by 2035 and Suborbital Flights Become as Common as Commercial Airline Flights by 2036?,0.1,0.09289981073194527
cond,Will the World Health Organization Declare COVID-19 Endemic by 2026?,0.65,"Given that the World Health Organization Declares COVID-19 Endemic by 2026, Will WHO Also Declare Influenza Endemic by 2027?",0.95,"Will WHO Declare Both COVID-19 Endemic by 2026 and Influenza Endemic by 2027 Given COVID-19 is Declared Endemic? Body: Will both of the following occur: (a) The World Health Organization (WHO) officially classifies COVID-19 as an endemic disease by December 31, 2026, as documented in WHO's official health guidelines and reports on that date, and (b) conditional on WHO declaring COVID-19 as an endemic disease by December 31, 2026, WHO also declares influenza as an endemic disease by December 31, 2027, as documented in WHO's official health guidelines and reports on that date?",0.75,0.2059561302242257
cond,Will Apple Achieve a Market Share of Over 50% in the Global Smartphone Market by 2029?,0.15,"Given that Apple Achieves a Market Share of Over 50% in the Global Smartphone Market by 2029, will Samsung Maintain Its Market Share by 2030?",0.75,Will Apple Achieve Over 50% Smartphone Market Share by 2029 and Samsung Maintain Its Market Share by 2030 Given Apple's Achievement?,0.05,0.17717579031297875
cond,Will the Great Barrier Reef Recover to Its 1980 Levels of Biodiversity by 2050?,0.15,"Given that the Great Barrier Reef recovers to its 1980 levels of biodiversity by 2050, will the Coral Triangle also fully recover by 2051?",0.35,"Will the Great Barrier Reef Recover to Its 1980 Levels of Biodiversity by 2050 AND the Coral Triangle Fully Recover by 2051 Given the Reef's Recovery? Body: Will both of the following occur given their respective conditions are met? (a) The Great Barrier Reef in Australia recovers to its 1980 levels of biodiversity by December 31, 2050, as measured and reported by the Australian Institute of Marine Science on that date. (b) Conditional on the Great Barrier Reef recovering to its 1980 levels of biodiversity by December 31, 2050, the Coral Triangle region achieves full biodiversity recovery by December 31, 2051, as measured and reported by Conservation International on that date.",0.1,0.1421000185044939
cond,Will Microsoft Develop a Full Virtual Reality (VR) Office Suite by 2027?,0.45,"Given that Microsoft Develops a Full Virtual Reality (VR) Office Suite by 2027, Will Google Develop a Similar VR Productivity Tool by 2028?",0.75,"Will Microsoft Develop a Full VR Office Suite by 2027 and, If So, Will Google Develop a Similar VR Productivity Tool by 2028? Body: Will both of the following occur: (a) Microsoft Corporation develops and releases a comprehensive virtual reality (VR) office suite for enterprise use by December 31, 2027, as officially announced through Microsoft's product releases and verified by major technology news outlets on that date, and (b) conditional on Microsoft releasing such a suite by December 31, 2027, Google LLC develops and releases a similar virtual reality productivity tool by December 31, 2028, as officially announced through Google's product releases and verified by major technology news outlets on that date?",0.35,0.019625204900474494
cond,Will China Successfully Complete its First Manned Moon Landing by 2032?,0.75,"Given that China Successfully Completes its First Manned Moon Landing by 2032, Will India Complete a Similar Mission by 2033?",0.35,"Will China Successfully Complete its First Manned Moon Landing by 2032 and, Given This, Will India Complete a Similar Mission by 2033? Body: Will both of the following occur: (a) China achieves a successful manned moon landing mission by December 31, 2032, as officially announced by the China National Space Administration (CNSA) and verified by global space agencies and news outlets on that date, and (b) conditional on China achieving this successful manned moon landing by December 31, 2032, India completes a similar manned lunar mission by December 31, 2033, as officially announced by the Indian Space Research Organisation (ISRO) and verified by global space agencies and news outlets on that date?",0.35,0.14204891731452574
cond,Will the Global Population Reach 10 Billion by 2050?,0.6,"Given that the Global Population Reaches 10 Billion by 2050, will the Urban Population Exceed 8 Billion by 2051? Body: Given that the global human population reaches 10 billion by December 31, 2050, this question asks if the urban population will exceed 8 billion by December 31, 2051, as projected by the United Nations Department of Economic and Social Affairs in their World Urbanization Prospects report released on that date. This resolves as NO only if the global population reaches 10 billion by 2050 and the urban population does not exceed 8 billion by 2051; it resolves as YES in all other cases.",0.95,"Will the Global Population Reach 10 Billion by 2050 and the Urban Population Exceed 8 Billion by 2051 Given This Condition? Body: Will both of the following occur: (a) The global human population reaches 10 billion by December 31, 2050, as projected by the United Nations Department of Economic and Social Affairs in their World Population Prospects report released on that date. (b) Conditional on the global human population reaching 10 billion by December 31, 2050, the urban population exceeds 8 billion by December 31, 2051, as projected by the United Nations Department of Economic and Social Affairs in their World Urbanization Prospects report released on that date?",0.65,0.1176725097830103
cond,Will Amazon Achieve Carbon Neutrality in Its Supply Chain by 2030?,0.35,"Given that Amazon Achieves Carbon Neutrality in Its Supply Chain by 2030, Will Walmart Achieve Carbon Neutrality in Its Supply Chain by 2031? Body: Given that Amazon.com, Inc. achieves carbon neutrality in its entire supply chain by December 31, 2030, as officially announced through Amazon's sustainability reports and verified by third-party environmental auditors on that date, this question asks if Walmart Inc. will also achieve carbon neutrality in its supply chain by December 31, 2031, as officially announced through Walmart's sustainability reports and verified by third-party environmental auditors on that date. This resolves as NO only if Amazon achieves carbon neutrality by 2030 and Walmart does not achieve it by 2031; it resolves as YES in all other cases.",0.65,"Will Amazon Achieve Carbon Neutrality in Its Supply Chain by 2030 and, Given This, Will Walmart Achieve the Same by 2031? Body: Will both of the following occur given their respective conditions are met? (a) Will Amazon.com, Inc. achieve carbon neutrality in its entire supply chain by December 31, 2030, as officially announced through Amazon's sustainability reports and verified by third-party environmental auditors on that date? (b) Conditional on Amazon achieving carbon neutrality in its entire supply chain by December 31, 2030, will Walmart Inc. also achieve carbon neutrality in its supply chain by December 31, 2031, as officially announced through Walmart's sustainability reports and verified by third-party environmental auditors on that date?",0.15,0.15423458221747674
cond,Will the Paris Agreement's Carbon Emission Targets Be Met by 2040?,0.25,"Given that the Paris Agreement's Carbon Emission Targets Are Met by 2040, will Global Renewable Energy Capacity Double by 2041?",0.85,Will the Paris Agreement's Carbon Emission Targets Be Met by 2040 and Global Renewable Energy Capacity Double by 2041?,0.35,0.22545907162048376
cond,Will the United States Pass Comprehensive Immigration Reform by 2027?,0.35,"Given that the United States Passes Comprehensive Immigration Reform by 2027, will Canada Implement Its Own Reform by 2028?",0.65,"Will the US Pass Comprehensive Immigration Reform by 2027 and, Given This, Will Canada Implement Its Own Reform by 2028? Body: Will both of the following occur: (a) The United States Congress passes and implements comprehensive immigration reform legislation by December 31, 2027, as recorded in federal legislative documents and officially announced through government channels on that date; and (b) Conditional on the United States Congress passing and implementing comprehensive immigration reform by December 31, 2027, the Canadian government implements similar immigration reform by December 31, 2028, as recorded in federal legislative documents and officially announced through government channels on that date?",0.15,0.15423458221747674
