check_type,P_title,P_forecast,Q_title,Q_forecast,R_title,R_forecast,score
consequence,"Will Toyota release a fully autonomous vehicle model by November 1, 2025?",0.25,"Will Toyota conduct public road tests of fully autonomous vehicles by November 1, 2025?",0.75,,,0.0
consequence,Will the Paris Agreement be fully implemented by 2030?,0.25,Will the majority of signatory countries submit their national climate action plans by 2030?,0.85,,,0.0
consequence,Will the Global Biodiversity Index reach 75 by the year 2030?,0.25,Will the Global Biodiversity Index reach 70 by the year 2030?,0.25,,,0.0
consequence,Will China achieve net-zero carbon emissions by 2060?,0.65,Will China announce a comprehensive carbon neutrality plan by 2060?,0.95,,,0.0
consequence,Will the FIFA World Cup be held in Australia by 2034?,0.35,Will Australia bid to host the FIFA World Cup by 2034?,0.55,,,0.0
consequence,"Will France legalize recreational cannabis use by July 1, 2028?",0.35,"Will France decriminalize the possession of small amounts of cannabis by July 1, 2028?",0.45,,,0.0
consequence,Will Google achieve quantum supremacy by 2028?,0.65,Will Google develop a commercially viable quantum computer by 2028?,0.25,,,0.6201736729460423
consequence,Will the United Nations implement a global digital privacy framework by 2030?,0.35,Will the United Nations hold a summit on digital privacy by 2030?,0.75,,,0.0
consequence,Will Brazil restore 10% of its Amazon rainforest by 2035?,0.35,Will Brazil initiate large-scale Amazon rainforest restoration projects by 2035?,0.75,,,0.0
consequence,Will Samsung release a foldable smartphone with a battery life exceeding 24 hours by 2026?,0.75,Will Samsung design a foldable smartphone with a battery life exceeding 20 hours by 2026?,0.65,,,0.15504341823651052
consequence,Will Canada achieve 50% renewable energy usage by 2030?,0.35,Will Canada increase its renewable energy usage by 40% by 2030?,0.65,,,0.0
consequence,Will Amazon Web Services (AWS) achieve carbon-neutral operations by 2029?,0.65,Will Amazon Web Services (AWS) reduce its carbon emissions by 60% by 2029?,0.65,,,0.0
consequence,Will the International Space Station (ISS) receive a permanent human crew by 2032?,0.05,Will the International Space Station (ISS) host at least one crew member continuously by 2032?,0.85,,,0.0
consequence,Will Spotify reach 500 million active users by 2026?,1.0,Will Spotify reach 450 million active users by 2026?,1.0,,,0.0
consequence,Will NASA land humans on Mars by 2035?,0.35,Will NASA send an unmanned rover to Mars by 2035?,0.85,,,0.0
consequence,Will South Korea achieve universal 5G coverage by 2027?,0.85,Will South Korea launch 5G services in all major cities by 2027?,0.9,,,0.0
consequence,Will the European Space Agency (ESA) establish a lunar base by 2040?,0.45,Will the European Space Agency (ESA) conduct manned missions to the Moon by 2040?,0.45,,,0.0
consequence,Will Adobe achieve 50% of its revenue from cloud-based services by 2025?,0.75,Will Adobe grow its cloud-based services revenue by 40% by 2025?,0.75,,,0.0
consequence,Will Italy ban gasoline cars from all city centers by 2032?,0.65,Will Italy restrict gasoline cars in major cities by 2032?,0.75,,,0.0
consequence,Will Netflix invest over $15 billion in original content by 2027?,0.85,Will Netflix invest over $10 billion in original content by 2027?,0.85,,,0.0
consequence,Will the United States adopt a nationwide universal healthcare system by 2030?,0.25,Will the United States pass a bill to reform healthcare by 2030?,0.65,,,0.0
consequence,Will Apple introduce AR glasses with consumer-grade functionality by 2027?,0.65,Will Apple develop functional prototypes of AR glasses by 2027?,0.75,,,0.0
consequence,Will Saudi Arabia achieve gender parity in its workforce by 2030?,0.25,Will Saudi Arabia increase female workforce participation by 50% by 2030?,0.65,,,0.0
consequence,Will SpaceX launch a fully reusable rocket by 2025?,0.65,Will SpaceX develop reusable rocket technology by 2025?,1.0,,,0.0
consequence,Will the International Olympic Committee award the 2032 Summer Games to Brisbane?,1.0,Will Brisbane submit a bid for the 2032 Summer Olympic Games?,1.0,,,0.0
consequence,Will Uber achieve profitability in all major markets by 2026?,0.65,Will Uber become profitable in its top 10 markets by 2026?,0.65,,,0.0
consequence,Will the World Bank eliminate extreme poverty in Africa by 2040?,0.15,Will the World Bank halve extreme poverty in Africa by 2040?,0.35,,,0.0
consequence,Will Netflix produce more original films than HBO by 2025?,0.75,Will Netflix produce more original series than HBO by 2025?,0.75,,,0.0
consequence,Will Brazil host the FIFA Women's World Cup by 2030?,0.35,Will Brazil bid to host the FIFA Women's World Cup by 2030?,0.45,,,0.0
consequence,Will Amazon open 100 new fulfillment centers in Europe by 2026?,0.35,Will Amazon open 80 new fulfillment centers in Europe by 2026?,0.35,,,0.0
consequence,Will Tesla achieve a 30% market share in the global electric vehicle market by 2028?,0.15,Will Tesla achieve a 25% market share in the global electric vehicle market by 2028?,0.2,,,0.0
consequence,Will the Tokyo Stock Exchange integrate blockchain technology by 2027?,0.55,Will the Tokyo Stock Exchange conduct pilot projects using blockchain technology by 2027?,0.75,,,0.0
consequence,Will Sony achieve a 20% increase in gaming console sales by 2026?,0.65,Will Sony release new gaming console models by 2026?,0.85,,,0.0
consequence,Will the United States eliminate coal as an energy source by 2040?,0.35,Will the United States reduce coal usage by 80% by 2040?,0.7,,,0.0
