check_type,P_title,P_forecast,Q_title,Q_forecast,R_title,R_forecast,score
andor,Will SpaceX launch a manned mission to Mars by 2035?,0.65,Will NASA establish a permanent lunar base by 2035?,0.35,"Will both SpaceX launch a manned mission to Mars and NASA establish a permanent lunar base by 2035? Body: Will both of the following occur by December 31, 2035: (a) SpaceX successfully launches a manned mission to Mars, with mission status confirmed through NASA and SpaceX official announcements, and (b) NASA establishes and commences operations of a permanent lunar base, with official confirmation made through NASA's press releases?",0.25,0.10714969088698136
andor,Will China achieve carbon neutrality by 2060?,0.7,Will the European Union implement a global carbon tax by 2060?,0.35,"Will both China achieve carbon neutrality and the European Union implement a global carbon tax by 2060? Body: Will both of the following occur by December 31, 2060: (a) Will China's government declare and implement policies to achieve carbon neutrality? The declaration will be verified through official Chinese government publications. (b) Will the European Union establish and enforce a global carbon tax policy? Policy implementation will be confirmed through EU legislative records.",0.35,0.05289598709236493
andor,Will India become the world's most populous country by 2027?,0.85,Will China's population growth rate fall below 1% annually by 2027?,0.85,"Will both India become the world's most populous country by 2027 and China's population growth rate fall below 1% annually by 2027? Body: Will both of the following occur: (a) India surpasses China to become the most populous country in the world by January 1, 2027, as confirmed by United Nations projections, and (b) China's annual population growth rate decreases to below 1% by December 31, 2027, as verified by China's National Bureau of Statistics?",0.85,0.1523215551013443
andor,Will the United Nations declare 2025 as the International Year of Renewable Energy?,0.25,Will global renewable energy investments exceed $1 trillion in 2025?,0.75,"Will the United Nations declare 2025 as the International Year of Renewable Energy AND will global renewable energy investments exceed $1 trillion in 2025? Body: Will both of the following occur: (a) The United Nations officially designates 2025 as the International Year of Renewable Energy, with the declaration published in the UN's official resolutions. (b) Global investments in renewable energy surpass $1 trillion in the year 2025, as confirmed by reports from the International Energy Agency (IEA).",0.25,0.11243764952899699
andor,Will Elon Musk purchase a major airline by 2026?,0.15,Will Boeing announce a new electric aircraft model by 2026?,0.25,"Will Elon Musk purchase a major airline and Boeing announce a new electric aircraft model by 2026? Body: Will both of the following occur by December 31, 2026: (a) Elon Musk acquires ownership of a major international airline, confirmed through official airline press releases, and (b) Boeing introduces and begins production of a new electric aircraft model, with announcements made through Boeing's official channels?",0.1,0.06281982102155924
andor,Will the Amazon Rainforest expand by 5% by 2030?,0.15,Will Brazil implement new anti-deforestation laws by 2030?,0.75,Will both the Amazon Rainforest expand by 5% and Brazil implement new anti-deforestation laws by 2030?,0.25,0.0
andor,Will the FIFA World Cup introduce VAR technology by 2026?,0.99,Will the FIFA World Cup hosting countries invest over $10 billion in stadium infrastructure by 2026?,0.85,Will the FIFA World Cup introduce VAR technology and will hosting countries invest over $10 billion in stadium infrastructure by 2026?,0.95,0.2551249838734925
andor,Will the European Space Agency launch a new space telescope by 2028?,0.65,Will NASA collaborate with ESA on the new space telescope project by 2028?,0.75,"Will both the European Space Agency launch a new space telescope and NASA collaborate with ESA on this project by 2028? Body: Will both of the following occur by December 31, 2028: (a) The European Space Agency successfully launches a new space telescope, with launch details confirmed through ESA's official mission updates. (b) NASA officially partners with the European Space Agency on the development and deployment of the new space telescope project, with collaboration announcements made through NASA and ESA's official channels?",0.65,1.217894636599488e-16
andor,Will the global electric vehicle market reach 50 million units sold by 2030?,0.75,Will lithium-ion battery prices drop below $50 per kilowatt-hour by 2030?,0.65,"Will both the global electric vehicle market reach 50 million units sold and lithium-ion battery prices drop below $50 per kilowatt-hour by 2030? Body: Will both of the following occur by December 31, 2030: (a) Global sales of electric vehicles (EVs) reach 50 million units, as confirmed by International Energy Agency (IEA) reports. (b) The average price of lithium-ion batteries decreases to below $50 per kilowatt-hour, as verified by BloombergNEF reports.",0.65,1.217894636599488e-16
andor,Will India host the next FIFA Women’s World Cup by 2027?,0.25,Will India's women's national football team reach the semifinals in the 2027 FIFA Women’s World Cup?,0.05,"Will India both host the next FIFA Women’s World Cup by 2027 and have its women's national football team reach the semifinals? Body: Will both of the following occur: (a) India is selected as the host nation for the next FIFA Women’s World Cup by December 31, 2027, as confirmed through FIFA's official announcements, and (b) India's women's national football team advances to the semifinals in the 2027 FIFA Women’s World Cup, as verified through FIFA's official match records?",0.02,0.30618621784789724
andor,Will the global average temperature increase by more than 1.5°C by 2040?,0.7,Will global carbon emissions decrease by 30% by 2040?,0.55,"Will both the global average temperature increase by more than 1.5°C and global carbon emissions decrease by 30% by 2040? Body: Will both of the following occur by December 31, 2040: (a) The global average temperature rises by over 1.5°C compared to pre-industrial levels, as confirmed by Intergovernmental Panel on Climate Change (IPCC) reports. (b) Global carbon dioxide emissions reduce by at least 30% from 2020 levels, as verified by United Nations Environment Programme (UNEP) reports?",0.25,0.2738338967319424
andor,Will the World Bank increase its annual disbursement for developing countries to $100 billion by 2027?,0.35,Will the International Monetary Fund (IMF) double its loan programs to developing countries by 2027?,0.35,Will both the World Bank increase its annual disbursement to $100 billion and the IMF double its loan programs to developing countries by 2027?,0.15,0.22208517489360155
andor,Will NASA's Artemis program successfully land astronauts on Mars by 2040?,0.15,Will Blue Origin establish a permanent lunar base by 2040?,0.35,"Will both NASA's Artemis program land astronauts on Mars and Blue Origin establish a permanent lunar base by 2040? Body: Will both of the following occur by December 31, 2040: (a) NASA's Artemis program successfully lands astronauts on Mars, as confirmed by NASA's official mission reports, and (b) Blue Origin successfully develops and operates a permanent lunar base, as verified through Blue Origin's official announcements?",0.15,3.291663548051494e-17
andor,Will the global population reach 9 billion by 2035?,0.85,Will global fertility rates decline to an average of 2.1 children per woman by 2035?,0.75,Will both the global population reach 9 billion by 2035 and global fertility rates decline to an average of 2.1 children per woman by 2035?,0.65,0.12207837505974613
andor,Will the International Olympic Committee include eSports as a medal event by 2028?,0.35,Will a leading eSports organization secure an official partnership with the International Olympic Committee by 2028?,0.65,"Will both the International Olympic Committee include eSports as a medal event by 2028 AND a leading eSports organization secure an official partnership with the IOC by 2028? Body: Will both of the following occur: (a) The International Olympic Committee officially recognizes and includes eSports as a medal event in the 2028 Olympic Games, with the decision announced in the IOC's official meetings, AND (b) A major eSports organization establishes an official partnership with the International Olympic Committee by December 31, 2028, with partnership details confirmed through official announcements from the respective organizations?",0.35,0.0
andor,Will Japan achieve a fully autonomous public transportation system in Tokyo by 2035?,0.45,Will South Korea implement nationwide autonomous vehicle regulations by 2035?,0.85,"Will both Japan achieve a fully autonomous public transportation system in Tokyo and South Korea implement nationwide autonomous vehicle regulations by 2035? Body: Will both of the following occur by December 31, 2035: (a) Tokyo's public transportation system operates entirely autonomously, without human drivers, as verified through Tokyo Metropolitan Government reports, and (b) South Korea establishes and enforces comprehensive autonomous vehicle regulations across the nation, as published in South Korea's official legal documents?",0.35,0.2248752990579941
andor,Will the Nobel Prize in Literature be awarded to an African author by 2025?,0.35,Will the Nobel Prize in Physics be awarded to a physicist from Asia by 2025?,0.65,Will both an African author and an Asian physicist receive Nobel Prizes by 2025?,0.35,0.0
andor,Will renewable energy sources account for 60% of global electricity generation by 2040?,0.65,Will global investments in renewable energy exceed $5 trillion by 2040?,0.85,"Will both renewable energy sources account for 60% of global electricity generation and global investments in renewable energy exceed $5 trillion by 2040? Body: Will both of the following occur by December 31, 2040: (a) Renewable energy sources (solar, wind, hydro) collectively constitute 60% or more of the world's electricity generation, as confirmed by the International Energy Agency (IEA) reports, and (b) Total global investments in renewable energy surpass $5 trillion, as verified through BloombergNEF's financial analyses?",0.65,0.1138866480856819
andor,Will UNESCO designate at least five new World Heritage Sites in Africa by 2030?,0.85,Will African countries increase their tourism revenues by 50% by 2030?,0.65,"Will UNESCO designate at least five new World Heritage Sites in Africa by 2030 AND will African countries increase their tourism revenues by 50% by 2030? Body: Will both of the following occur by December 31, 2030: (a) UNESCO officially designates five or more new World Heritage Sites located in Africa, as confirmed through UNESCO's official publications, and (b) the combined tourism revenues of African nations grow by 50% compared to 2020 levels, as verified through the World Tourism Organization (UNWTO) reports?",0.55,0.22487529905799397
andor,Will the International Renewable Energy Agency (IRENA) achieve its goal of 50% renewable energy adoption globally by 2040?,0.35,Will global carbon emissions be reduced by 40% from 2020 levels by 2040?,0.35,"Will both a 50% global renewable energy adoption and a 40% reduction in carbon emissions from 2020 levels be achieved by 2040? Body: Will both of the following occur by December 31, 2040: (a) The International Renewable Energy Agency (IRENA) reports a global adoption rate of 50% renewable energy, confirmed through IRENA's official statistics. (b) Global carbon dioxide emissions decrease by 40% compared to 2020 levels, verified through the United Nations Framework Convention on Climate Change (UNFCCC) reports.",0.35,0.0
andor,Will the global average life expectancy exceed 80 years by 2050?,0.65,Will universal healthcare be implemented in at least 50 countries by 2050?,0.75,Will both the global average life expectancy exceed 80 years and universal healthcare be implemented in at least 50 countries by 2050?,0.35,0.4285987635479254
andor,Will the global smartphone market shift to a predominantly foldable design by 2030?,0.25,Will major smartphone manufacturers discontinue traditional non-foldable models by 2030?,0.25,"Will both the global smartphone market shift to a predominantly foldable design and major manufacturers discontinue traditional models by 2030? Body: Will both of the following occur by December 31, 2030: (a) Foldable smartphones will constitute the majority of global smartphone sales, as verified through IDC's annual reports. (b) Leading smartphone brands will cease production of traditional non-foldable models, as announced through manufacturers' official channels.",0.15,0.12029871166784606
andor,Will virtual reality become a standard tool in education systems globally by 2035?,0.65,Will global investments in virtual reality technology for education exceed $200 billion by 2035?,0.65,"Will both virtual reality become a standard tool in education systems globally and global investments in VR for education exceed $200 billion by 2035? Body: Will both of the following occur by December 31, 2035: (a) Virtual reality (VR) technology is widely adopted as a standard educational tool in school curricula worldwide, as confirmed by UNESCO's educational technology reports. (b) Total global investments in virtual reality technology dedicated to education surpass $200 billion, as verified through market research reports by IDC?",0.35,0.3143127990952363
andor,Will the International Monetary Fund (IMF) increase its quota contributions from emerging markets by 50% by 2030?,0.35,Will the World Bank double its lending to emerging market countries by 2030?,0.35,Will both the IMF increase its quota contributions from emerging markets by 50% and the World Bank double its lending to emerging markets by 2030?,0.25,0.10714969088698136
andor,Will the European Union ban the sale of all gasoline-powered cars by 2040?,0.65,Will electric vehicle sales constitute 80% of the European market by 2040?,0.75,Will the European Union ban the sale of all gasoline-powered cars by 2040 AND will electric vehicle sales constitute 80% of the European market by 2040?,0.65,1.217894636599488e-16
andor,Will the global economy achieve a GDP growth rate of 4% annually by 2030?,0.25,Will global unemployment rates drop below 5% by 2030?,0.35,"Will both the global economy achieve a GDP growth rate of 4% annually and global unemployment rates drop below 5% by 2030? Body: Will both of the following occur by December 31, 2030: (a) The global economy sustains an average GDP growth rate of 4% per year, as confirmed by the International Monetary Fund (IMF) reports. (b) The global average unemployment rate decreases to below 5%, as verified by the World Bank's labor reports.",0.15,0.23392212858877212
andor,Will the United States pass a comprehensive federal data privacy law by 2026?,0.55,Will major U.S. tech companies increase their investments in data security by 50% by 2026?,0.65,Will the United States pass a comprehensive federal data privacy law by 2026 AND will major U.S. tech companies increase their investments in data security by 50% by 2026?,0.45,1.7447865324495616e-16
andor,Will renewable energy sources become cost-competitive with fossil fuels globally by 2030?,0.75,Will global coal consumption decline by 30% by 2030?,0.35,"Will both renewable energy sources become cost-competitive with fossil fuels globally and global coal consumption decline by 30% by 2030? Body: Will both of the following occur by December 31, 2030: (a) Renewable energy technologies achieve cost parity with fossil fuel-based energy sources worldwide, as verified through reports by the International Renewable Energy Agency (IRENA). (b) Global consumption of coal decreases by 30% compared to 2020 levels, as confirmed through the International Energy Agency (IEA) reports.",0.35,1.217894636599488e-16
andor,Will artificial intelligence surpass human intelligence in general problem-solving by 2045?,0.35,Will governments implement strict AI regulation frameworks by 2045?,0.75,"Will both artificial intelligence surpass human intelligence in general problem-solving and governments implement strict AI regulation frameworks by 2045? Body: Will both of the following occur by December 31, 2045: (a) Artificial intelligence (AI) systems will outperform humans in general problem-solving tasks, as evaluated through studies published in leading AI research journals. (b) National governments will establish and enforce comprehensive regulatory frameworks for artificial intelligence, confirmed through official government publications.",0.45,0.10840148207519437
andor,Will the global refugee population exceed 100 million by 2050?,0.65,Will international agreements on refugee resettlement increase by 75% by 2050?,0.45,"Will both the global refugee population exceed 100 million and international agreements on refugee resettlement increase by 75% by 2050? Body: Will both of the following occur by December 31, 2050: (a) The number of refugees worldwide surpasses 100 million, as verified through United Nations High Commissioner for Refugees (UNHCR) reports. (b) The number of international agreements facilitating refugee resettlement grows by 75%, as confirmed through United Nations Treaty Collection records.",0.35,1.1761734663324165e-16
andor,Will blockchain technology be integrated into 90% of global financial transactions by 2035?,0.35,Will major central banks adopt Central Bank Digital Currencies (CBDCs) by 2035?,0.75,Will both blockchain technology be integrated into 90% of global financial transactions and major central banks adopt CBDCs by 2035?,0.45,5.880867331662081e-17
andor,Will the global literacy rate reach 95% by 2040?,0.75,Will primary education enrollment rates exceed 98% globally by 2040?,0.75,"Will both the global literacy rate reach 95% and primary education enrollment rates exceed 98% globally by 2040? Body: Will both of the following occur by December 31, 2040: (a) The worldwide literacy rate attains 95%, as verified through UNESCO's education reports. (b) The enrollment rates for primary education surpass 98% across all countries, as confirmed through UNESCO's education reports?",0.55,0.6504088924511666
andor,Will the global smartphone average screen size exceed 7 inches by 2030?,0.45,Will foldable smartphones become the dominant form factor in the global market by 2030?,0.35,"Will both the global smartphone average screen size exceed 7 inches and foldable smartphones become the dominant form factor by 2030? Body: Will both of the following occur by December 31, 2030: (a) The average screen size of smartphones worldwide surpasses 7 inches, as verified through market research reports by Gartner. (b) Foldable smartphones dominate the global smartphone market in terms of sales and usage, as confirmed through IDC's annual technology reports?",0.25,0.2118805753879095
