eval_model_name,generator_model_name,re_eval_model_name,initial_log_path,adaptive_log_path,re_eval_log_path,use_cot,similarity_threshold,score_threshold,use_embeddings,filter_incorrect,adaptive_accuracy,adaptive_accuracy_judged,adaptive_scorer_name,re_eval_accuracy,re_eval_accuracy_judged,re_eval_scorer_name,judge_model_name,n_datapoints,max_attempts,passed_judge_count,adaptive_incorrect_count,re_eval_incorrect_count,novelty_results_file
openai/gpt-4o-mini,openai/gpt-4o,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_gpt-4o-mini/2025-04-07T18-46-20+00-00_truthfulqa-initial_Crj6jsaBXCkr2bH5Af5xEG.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_gpt-4o-mini__openai_gpt-4o/2025-04-07T20-06-26+00-00_adaptive-truthfulqa-refactor_NiYXsXMdYmMz35QLvxQuMA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_gpt-4o-mini__openai_gpt-4o/re_eval/openai_gpt-4o/2025-04-07T20-21-40+00-00_re-evaluate-adaptive-truthfulqa_JNpYDRg3RVinz2AyMYFXKC.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.3870967741935484,,choice,anthropic/claude-3-5-sonnet-latest,150,10,62,62,38,results_truthfulqa_nocot/novelty_openai_gpt-4o-mini_openai_gpt-4o_20250407_202139.csv
openai/gpt-4o-mini,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_gpt-4o-mini/2025-04-07T18-46-20+00-00_truthfulqa-initial_Crj6jsaBXCkr2bH5Af5xEG.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_gpt-4o-mini__openai_gpt-4o/2025-04-07T20-06-26+00-00_adaptive-truthfulqa-refactor_NiYXsXMdYmMz35QLvxQuMA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_gpt-4o-mini__openai_gpt-4o/re_eval/openai_gpt-4o-mini/2025-04-07T20-21-49+00-00_re-evaluate-adaptive-truthfulqa_Ypvb8YVCGdcgX3bcDQgDDX.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.14516129032258066,,choice,anthropic/claude-3-5-sonnet-latest,150,10,62,62,53,results_truthfulqa_nocot/novelty_openai_gpt-4o-mini_openai_gpt-4o_20250407_202139.csv
openai/gpt-4o-mini,openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_gpt-4o-mini/2025-04-07T18-46-20+00-00_truthfulqa-initial_Crj6jsaBXCkr2bH5Af5xEG.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_gpt-4o-mini__openai_gpt-4o/2025-04-07T20-06-26+00-00_adaptive-truthfulqa-refactor_NiYXsXMdYmMz35QLvxQuMA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_gpt-4o-mini__openai_gpt-4o/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-07T20-21-52+00-00_re-evaluate-adaptive-truthfulqa_eXMEA3YR9Dfs4N4Cq2znmM.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.4032258064516129,,choice,anthropic/claude-3-5-sonnet-latest,150,10,62,62,37,results_truthfulqa_nocot/novelty_openai_gpt-4o-mini_openai_gpt-4o_20250407_202139.csv
openai/gpt-4o-mini,openai/gpt-4o,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_gpt-4o-mini/2025-04-07T18-46-20+00-00_truthfulqa-initial_Crj6jsaBXCkr2bH5Af5xEG.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_gpt-4o-mini__openai_gpt-4o/2025-04-07T20-06-26+00-00_adaptive-truthfulqa-refactor_NiYXsXMdYmMz35QLvxQuMA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_gpt-4o-mini__openai_gpt-4o/re_eval/openai_o3-mini/2025-04-07T20-21-54+00-00_re-evaluate-adaptive-truthfulqa_So8EWGR4yRaYx59sU7bS6S.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.3709677419354839,,choice,anthropic/claude-3-5-sonnet-latest,150,10,62,62,39,results_truthfulqa_nocot/novelty_openai_gpt-4o-mini_openai_gpt-4o_20250407_202139.csv
openai/gpt-4o-mini,openai/gpt-4o,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_gpt-4o-mini/2025-04-07T18-46-20+00-00_truthfulqa-initial_Crj6jsaBXCkr2bH5Af5xEG.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_gpt-4o-mini__openai_gpt-4o/2025-04-07T20-06-26+00-00_adaptive-truthfulqa-refactor_NiYXsXMdYmMz35QLvxQuMA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_gpt-4o-mini__openai_gpt-4o/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-07T20-22-14+00-00_re-evaluate-adaptive-truthfulqa_m8ZiHFXJDWQ43fF3inEdpQ.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.6129032258064516,,choice,anthropic/claude-3-5-sonnet-latest,150,10,62,62,24,results_truthfulqa_nocot/novelty_openai_gpt-4o-mini_openai_gpt-4o_20250407_202139.csv
openai/gpt-4o-mini,openai/o3-mini,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_gpt-4o-mini/2025-04-07T18-46-20+00-00_truthfulqa-initial_Crj6jsaBXCkr2bH5Af5xEG.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_gpt-4o-mini__openai_o3-mini/2025-04-07T20-22-30+00-00_adaptive-truthfulqa-refactor_MjHsyWEArz6UNwnFXE6C4J.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_gpt-4o-mini__openai_o3-mini/re_eval/openai_gpt-4o/2025-04-07T21-28-10+00-00_re-evaluate-adaptive-truthfulqa_NdutCK8HKDtcPKcixca67j.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.5384615384615384,,choice,anthropic/claude-3-5-sonnet-latest,150,10,26,26,12,results_truthfulqa_nocot/novelty_openai_gpt-4o-mini_openai_o3-mini_20250407_212807.csv
openai/gpt-4o-mini,openai/o3-mini,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_gpt-4o-mini/2025-04-07T18-46-20+00-00_truthfulqa-initial_Crj6jsaBXCkr2bH5Af5xEG.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_gpt-4o-mini__openai_o3-mini/2025-04-07T20-22-30+00-00_adaptive-truthfulqa-refactor_MjHsyWEArz6UNwnFXE6C4J.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_gpt-4o-mini__openai_o3-mini/re_eval/openai_gpt-4o-mini/2025-04-07T21-28-12+00-00_re-evaluate-adaptive-truthfulqa_bphhYZyyKP73onzgkSf9sZ.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.34615384615384615,,choice,anthropic/claude-3-5-sonnet-latest,150,10,26,26,17,results_truthfulqa_nocot/novelty_openai_gpt-4o-mini_openai_o3-mini_20250407_212807.csv
openai/gpt-4o-mini,openai/o3-mini,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_gpt-4o-mini/2025-04-07T18-46-20+00-00_truthfulqa-initial_Crj6jsaBXCkr2bH5Af5xEG.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_gpt-4o-mini__openai_o3-mini/2025-04-07T20-22-30+00-00_adaptive-truthfulqa-refactor_MjHsyWEArz6UNwnFXE6C4J.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_gpt-4o-mini__openai_o3-mini/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-07T21-28-14+00-00_re-evaluate-adaptive-truthfulqa_eVeMnJP8jz58gFaFyJd8Cr.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.5769230769230769,,choice,anthropic/claude-3-5-sonnet-latest,150,10,26,26,11,results_truthfulqa_nocot/novelty_openai_gpt-4o-mini_openai_o3-mini_20250407_212807.csv
openai/gpt-4o-mini,openai/o3-mini,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_gpt-4o-mini/2025-04-07T18-46-20+00-00_truthfulqa-initial_Crj6jsaBXCkr2bH5Af5xEG.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_gpt-4o-mini__openai_o3-mini/2025-04-07T20-22-30+00-00_adaptive-truthfulqa-refactor_MjHsyWEArz6UNwnFXE6C4J.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_gpt-4o-mini__openai_o3-mini/re_eval/openai_o3-mini/2025-04-07T21-28-19+00-00_re-evaluate-adaptive-truthfulqa_bpcYV6HyAweJMFSBmYGUfn.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.6923076923076923,,choice,anthropic/claude-3-5-sonnet-latest,150,10,26,26,8,results_truthfulqa_nocot/novelty_openai_gpt-4o-mini_openai_o3-mini_20250407_212807.csv
openai/gpt-4o-mini,openai/o3-mini,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/initial_openai_gpt-4o-mini/2025-04-07T18-46-20+00-00_truthfulqa-initial_Crj6jsaBXCkr2bH5Af5xEG.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_gpt-4o-mini__openai_o3-mini/2025-04-07T20-22-30+00-00_adaptive-truthfulqa-refactor_MjHsyWEArz6UNwnFXE6C4J.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_openai_gpt-4o-mini__openai_o3-mini/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-07T21-28-32+00-00_re-evaluate-adaptive-truthfulqa_i6J4y2WcRXdatngqYr5SFU.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.7307692307692307,,choice,anthropic/claude-3-5-sonnet-latest,150,10,26,26,7,results_truthfulqa_nocot/novelty_openai_gpt-4o-mini_openai_o3-mini_20250407_212807.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/initial_together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-07T18-47-13+00-00_truthfulqa-initial_9dCfhVCBoZzfpW4uuqVfLH.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_gpt-4o/2025-04-07T21-28-40+00-00_adaptive-truthfulqa-refactor_7S9YYJFj75r3RnRHVPzUQM.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_gpt-4o/re_eval/openai_gpt-4o/2025-04-07T21-42-43+00-00_re-evaluate-adaptive-truthfulqa_Ah99K4W4yFnB9UVGiSfVB9.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.26666666666666666,,choice,anthropic/claude-3-5-sonnet-latest,150,10,60,60,44,results_truthfulqa_nocot/novelty_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_20250407_214241.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-07T18-47-13+00-00_truthfulqa-initial_9dCfhVCBoZzfpW4uuqVfLH.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_gpt-4o/2025-04-07T21-28-40+00-00_adaptive-truthfulqa-refactor_7S9YYJFj75r3RnRHVPzUQM.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_gpt-4o/re_eval/openai_gpt-4o-mini/2025-04-07T21-42-47+00-00_re-evaluate-adaptive-truthfulqa_ZZAXJDcyv4P4bMGfBkMutc.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.21666666666666667,,choice,anthropic/claude-3-5-sonnet-latest,150,10,60,60,47,results_truthfulqa_nocot/novelty_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_20250407_214241.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/initial_together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-07T18-47-13+00-00_truthfulqa-initial_9dCfhVCBoZzfpW4uuqVfLH.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_gpt-4o/2025-04-07T21-28-40+00-00_adaptive-truthfulqa-refactor_7S9YYJFj75r3RnRHVPzUQM.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_gpt-4o/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-07T21-42-49+00-00_re-evaluate-adaptive-truthfulqa_BHRVRALDm3FYYJERJetyUk.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.08333333333333333,,choice,anthropic/claude-3-5-sonnet-latest,150,10,60,60,55,results_truthfulqa_nocot/novelty_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_20250407_214241.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/initial_together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-07T18-47-13+00-00_truthfulqa-initial_9dCfhVCBoZzfpW4uuqVfLH.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_gpt-4o/2025-04-07T21-28-40+00-00_adaptive-truthfulqa-refactor_7S9YYJFj75r3RnRHVPzUQM.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_gpt-4o/re_eval/openai_o3-mini/2025-04-07T21-42-53+00-00_re-evaluate-adaptive-truthfulqa_cYsvjh5Z7P65dx3w3N8CDY.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.25,,choice,anthropic/claude-3-5-sonnet-latest,150,10,60,60,45,results_truthfulqa_nocot/novelty_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_20250407_214241.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/initial_together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-07T18-47-13+00-00_truthfulqa-initial_9dCfhVCBoZzfpW4uuqVfLH.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_gpt-4o/2025-04-07T21-28-40+00-00_adaptive-truthfulqa-refactor_7S9YYJFj75r3RnRHVPzUQM.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_gpt-4o/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-07T21-43-09+00-00_re-evaluate-adaptive-truthfulqa_9EUCoVCMpLqZpotFk3E52a.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.5166666666666667,,choice,anthropic/claude-3-5-sonnet-latest,150,10,60,60,29,results_truthfulqa_nocot/novelty_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_20250407_214241.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/o3-mini,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/initial_together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-07T18-47-13+00-00_truthfulqa-initial_9dCfhVCBoZzfpW4uuqVfLH.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/2025-04-07T21-43-25+00-00_adaptive-truthfulqa-refactor_9PboJVoqH58WH4i69sTnLC.eval,/home/davisrbr/Desktop/adaptive_evals/logs/adaptive_together_meta-llama_Llama-3.3-70B-Instruct-Turbo__openai_o3-mini/re_eval/openai_gpt-4o/2025-04-07T22-42-35+00-00_re-evaluate-adaptive-truthfulqa_XmtA8XqsXFdUp4xfSRsSoH.eval,False,0.3,4,True,True,1.0,,adaptive_truthfulqa_scorer,0.42105263157894735,,choice,anthropic/claude-3-5-sonnet-latest,150,10,19,19,11,results_truthfulqa_nocot/novelty_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_o3-mini_20250407_224232.csv
