question_triple_id,iteration,hypothesis,topic,reasoning_flaw,question_type,question_title,question_body,avg_forecast,individual_forecasts,consistency_score
iter1_h1_q4,1,The model overgeneralizes tech company compliance based on industry trends,,,P,Facebook's content moderation practices,"Will Facebook improve its content moderation practices in 2025, with the improvement being officially reported by a reputable fact-checking organization by November 30, 2025?",0.6599999999999999,"[0.65, 0.65, 0.7, 0.65, 0.65]",0.031572415450936975
iter1_h1_q4,1,The model overgeneralizes tech company compliance based on industry trends,,,Q_given_P,Industry-wide content moderation practices given Facebook's improvement,"Given that Facebook improves its content moderation practices, will at least 85% of major social media companies adopt similar content moderation practices by the end of 2025, and the adoption will be officially reported by a reputable fact-checking organization by January 15, 2026?",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.031572415450936975
iter1_h1_q4,1,The model overgeneralizes tech company compliance based on industry trends,,,P_and_Q,Facebook's improvement and industry-wide content moderation practices,"Will both Facebook improve its content moderation practices and at least 85% of major social media companies adopt similar content moderation practices by the end of 2025, with the adoption being officially recognized by a reputable fact-checking organization by January 15, 2026?",0.45,"[0.45, 0.35, 0.55, 0.55, 0.35]",0.031572415450936975
iter1_h0_q0,1,The model assumes strong correlation between individual and national sports performance,,,P,Faith Kipyegon's world record attempt,"Will Faith Kipyegon break the 1500m world record again in 2025, with the record attempt taking place at the Diamond League meeting in Eugene, Oregon, on June 1, 2025, and the result being officially ratified by the IAAF by June 15, 2025?",0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.23503551289611763
iter1_h0_q0,1,The model assumes strong correlation between individual and national sports performance,,,Q_given_P,Kenya's team performance given Kipyegon's record,"Given that Faith Kipyegon breaks the 1500m world record in 2025, will Kenya win at least 3 medals in women's middle-distance events at the 2025 World Championships, which will take place in Budapest, Hungary, from August 1 to August 10, 2025, and the medals will be awarded based on the official results published by the IAAF by August 15, 2025?",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.23503551289611763
iter1_h0_q0,1,The model assumes strong correlation between individual and national sports performance,,,P_and_Q,Kipyegon's record and Kenya's team performance,"Will both Faith Kipyegon break the 1500m world record in 2025 and Kenya win at least 3 medals in women's middle-distance events at the 2025 World Championships, with the records and medals being officially recognized by the IAAF by August 15, 2025?",0.41,"[0.35, 0.45, 0.45, 0.45, 0.35]",0.23503551289611763
iter1_h0_q1,1,The model assumes strong correlation between individual and national sports performance,,,P,Eliud Kipchoge's marathon dominance,"Will Eliud Kipchoge win the 2025 London Marathon, which will take place on April 21, 2025, and the result being officially announced by the marathon organizers by April 25, 2025?",0.41,"[0.35, 0.35, 0.35, 0.65, 0.35]",0.11925867614395959
iter1_h0_q1,1,The model assumes strong correlation between individual and national sports performance,,,Q_given_P,Kenya's team performance given Kipchoge's win,"Given that Eliud Kipchoge wins the 2025 London Marathon, will Kenya have at least 5 athletes finish in the top 10 of the men's marathon at the 2025 World Championships, which will take place in Budapest, Hungary, from August 1 to August 10, 2025, and the results will be officially published by the IAAF by August 15, 2025?",0.72,"[0.75, 0.65, 0.7, 0.75, 0.75]",0.11925867614395959
iter1_h0_q1,1,The model assumes strong correlation between individual and national sports performance,,,P_and_Q,Kipchoge's win and Kenya's team performance,"Will both Eliud Kipchoge win the 2025 London Marathon and Kenya have at least 5 athletes finish in the top 10 of the men's marathon at the 2025 World Championships, with the results being officially recognized by the IAAF by August 15, 2025?",0.37,"[0.35, 0.35, 0.35, 0.35, 0.45]",0.11925867614395959
iter1_h0_q2,1,The model assumes strong correlation between individual and national sports performance,,,P,Noah Lyles' sprinting prowess,"Will Noah Lyles break the 200m world record in 2025, with the record attempt taking place at the US Championships in Eugene, Oregon, on June 22, 2025, and the result being officially ratified by the IAAF by June 30, 2025?",0.15999999999999998,"[0.15, 0.15, 0.15, 0.2, 0.15]",0.14587354186523377
iter1_h0_q2,1,The model assumes strong correlation between individual and national sports performance,,,Q_given_P,US team performance given Lyles' record,"Given that Noah Lyles breaks the 200m world record in 2025, will the US win at least 4 gold medals in men's sprint events at the 2025 World Championships, which will take place in Budapest, Hungary, from August 1 to August 10, 2025, and the medals will be awarded based on the official results published by the IAAF by August 15, 2025?",0.65,"[0.5, 0.5, 0.75, 0.75, 0.75]",0.14587354186523377
iter1_h0_q2,1,The model assumes strong correlation between individual and national sports performance,,,P_and_Q,Lyles' record and US team performance,"Will both Noah Lyles break the 200m world record in 2025 and the US win at least 4 gold medals in men's sprint events at the 2025 World Championships, with the records and medals being officially recognized by the IAAF by August 15, 2025?",0.16999999999999998,"[0.15, 0.15, 0.15, 0.15, 0.25]",0.14587354186523377
iter1_h0_q3,1,The model assumes strong correlation between individual and national sports performance,,,P,Sydney McLaughlin's hurdling dominance,"Will Sydney McLaughlin break the 400m hurdles world record in 2025, with the record attempt taking place at the Diamond League meeting in Brussels, Belgium, on September 1, 2025, and the result being officially ratified by the IAAF by September 15, 2025?",0.30999999999999994,"[0.35, 0.25, 0.35, 0.25, 0.35]",0.13730752441621594
iter1_h0_q3,1,The model assumes strong correlation between individual and national sports performance,,,Q_given_P,US team performance given McLaughlin's record,"Given that Sydney McLaughlin breaks the 400m hurdles world record in 2025, will the US win at least 3 gold medals in women's hurdling events at the 2025 World Championships, which will take place in Budapest, Hungary, from August 1 to August 10, 2025, and the medals will be awarded based on the official results published by the IAAF by August 15, 2025?",0.71,"[0.65, 0.65, 0.75, 0.75, 0.75]",0.13730752441621594
iter1_h0_q3,1,The model assumes strong correlation between individual and national sports performance,,,P_and_Q,McLaughlin's record and US team performance,"Will both Sydney McLaughlin break the 400m hurdles world record in 2025 and the US win at least 3 gold medals in women's hurdling events at the 2025 World Championships, with the records and medals being officially recognized by the IAAF by August 15, 2025?",0.3,"[0.25, 0.35, 0.35, 0.2, 0.35]",0.13730752441621594
iter1_h0_q4,1,The model assumes strong correlation between individual and national sports performance,,,P,Karsten Warholm's decathlon dominance,"Will Karsten Warholm break the decathlon world record in 2025, with the record attempt taking place at the European Championships in Paris, France, on August 10, 2025, and the result being officially ratified by the IAAF by August 20, 2025?",0.026000000000000002,"[0.01, 0.05, 0.01, 0.01, 0.05]",0.16826769342849612
iter1_h0_q4,1,The model assumes strong correlation between individual and national sports performance,,,Q_given_P,Norway's team performance given Warholm's record,"Given that Karsten Warholm breaks the decathlon world record in 2025, will Norway win at least 2 medals in men's combined events at the 2025 World Championships, which will take place in Budapest, Hungary, from August 1 to August 10, 2025, and the medals will be awarded based on the official results published by the IAAF by August 15, 2025?",0.27,"[0.25, 0.35, 0.25, 0.25, 0.25]",0.16826769342849612
iter1_h0_q4,1,The model assumes strong correlation between individual and national sports performance,,,P_and_Q,Warholm's record and Norway's team performance,"Will both Karsten Warholm break the decathlon world record in 2025 and Norway win at least 2 medals in men's combined events at the 2025 World Championships, with the records and medals being officially recognized by the IAAF by August 15, 2025?",0.042,"[0.05, 0.01, 0.05, 0.05, 0.05]",0.16826769342849612
iter2_h0_q0,2,The model assumes a strong correlation between a country's economic growth and its government's ability to implement effective climate change policies,Geopolitics and Economics,,P,India's economic growth in 2025,"Will India's GDP growth rate exceed 7% in 2025, according to the World Bank's official report released by June 30, 2026?",0.63,"[0.6, 0.6, 0.65, 0.65, 0.65]",0.055546937993934335
iter2_h0_q0,2,The model assumes a strong correlation between a country's economic growth and its government's ability to implement effective climate change policies,Geopolitics and Economics,,Q_given_P,India's climate change policy implementation given economic growth,"Given that India's GDP growth rate exceeds 7% in 2025, will India reduce its carbon emissions by at least 10% by the end of 2027, as reported by the United Nations Framework Convention on Climate Change (UNFCCC) by January 15, 2028?",0.47000000000000003,"[0.45, 0.45, 0.55, 0.45, 0.45]",0.055546937993934335
iter2_h0_q0,2,The model assumes a strong correlation between a country's economic growth and its government's ability to implement effective climate change policies,Geopolitics and Economics,,P_and_Q,India's economic growth and climate change policy implementation,"Will both India's GDP growth rate exceed 7% in 2025 and India reduce its carbon emissions by at least 10% by the end of 2027, with the emissions reduction being officially recognized by the UNFCCC by January 15, 2028?",0.32999999999999996,"[0.35, 0.3, 0.35, 0.3, 0.35]",0.055546937993934335
iter2_h0_q1,2,The model assumes a strong correlation between a country's economic growth and its government's ability to implement effective climate change policies,Energy and Environment,,P,China's renewable energy investment in 2025,"Will China invest more than $100 billion in renewable energy in 2025, according to the International Energy Agency's (IEA) official report released by September 30, 2026?",0.85,"[0.85, 0.85, 0.85, 0.85, 0.85]",0.17884481633650318
iter2_h0_q1,2,The model assumes a strong correlation between a country's economic growth and its government's ability to implement effective climate change policies,Energy and Environment,,Q_given_P,China's climate change policy implementation given renewable energy investment,"Given that China invests more than $100 billion in renewable energy in 2025, will China's carbon intensity decrease by at least 15% by the end of 2028, as reported by the National Bureau of Statistics of China by January 15, 2029?",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.17884481633650318
iter2_h0_q1,2,The model assumes a strong correlation between a country's economic growth and its government's ability to implement effective climate change policies,Energy and Environment,,P_and_Q,China's renewable energy investment and climate change policy implementation,"Will both China invest more than $100 billion in renewable energy in 2025 and China's carbon intensity decrease by at least 15% by the end of 2028, with the carbon intensity reduction being officially recognized by the National Bureau of Statistics of China by January 15, 2029?",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.17884481633650318
iter2_h1_q0,2,The model overestimates the impact of central bank decisions on stock market performance,Finance and Economics,,P,Federal Reserve's interest rate decision in 2025,"Will the Federal Reserve raise the federal funds target rate by at least 50 basis points in 2025, according to the Federal Reserve's official statement released by December 31, 2025?",0.43,"[0.45, 0.45, 0.45, 0.45, 0.35]",0.18568200037389287
iter2_h1_q0,2,The model overestimates the impact of central bank decisions on stock market performance,Finance and Economics,,Q_given_P,S&P 500 performance given interest rate decision,"Given that the Federal Reserve raises the federal funds target rate by at least 50 basis points in 2025, will the S&P 500 index decrease by at least 10% within the next 6 months, according to the official data from S&P Dow Jones Indices released by June 30, 2026?",0.36,"[0.35, 0.35, 0.35, 0.35, 0.4]",0.18568200037389287
iter2_h1_q0,2,The model overestimates the impact of central bank decisions on stock market performance,Finance and Economics,,P_and_Q,Federal Reserve's interest rate decision and S&P 500 performance,"Will both the Federal Reserve raise the federal funds target rate by at least 50 basis points in 2025 and the S&P 500 index decrease by at least 10% within the next 6 months, with the index performance being officially reported by S&P Dow Jones Indices by June 30, 2026?",0.25,"[0.25, 0.25, 0.35, 0.2, 0.2]",0.18568200037389287
iter2_h1_q1,2,The model overestimates the impact of central bank decisions on stock market performance,Investing and Trading,,P,European Central Bank's quantitative easing program in 2025,"Will the European Central Bank expand its quantitative easing program by at least €500 billion in 2025, according to the European Central Bank's official announcement released by September 30, 2025?",0.35000000000000003,"[0.35, 0.4, 0.35, 0.35, 0.3]",0.013771614007928187
iter2_h1_q1,2,The model overestimates the impact of central bank decisions on stock market performance,Investing and Trading,,Q_given_P,Euro Stoxx 50 performance given quantitative easing program,"Given that the European Central Bank expands its quantitative easing program by at least €500 billion in 2025, will the Euro Stoxx 50 index increase by at least 15% within the next 9 months, according to the official data from Stoxx Ltd. released by June 30, 2026?",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.013771614007928187
iter2_h1_q1,2,The model overestimates the impact of central bank decisions on stock market performance,Investing and Trading,,P_and_Q,European Central Bank's quantitative easing program and Euro Stoxx 50 performance,"Will both the European Central Bank expand its quantitative easing program by at least €500 billion in 2025 and the Euro Stoxx 50 index increase by at least 15% within the next 9 months, with the index performance being officially reported by Stoxx Ltd. by June 30, 2026?",0.21999999999999997,"[0.25, 0.25, 0.2, 0.2, 0.2]",0.013771614007928187
iter2_h2_q0,2,The model underestimates the impact of global events on commodity prices,Geopolitics and Commodities,,P,OPEC's oil production decision in 2025,"Will OPEC agree to cut oil production by at least 1 million barrels per day in 2025, according to OPEC's official statement released by December 31, 2025?",0.55,"[0.55, 0.55, 0.55, 0.55, 0.55]",0.06282661209680575
iter2_h2_q0,2,The model underestimates the impact of global events on commodity prices,Geopolitics and Commodities,,Q_given_P,Crude oil price given OPEC's production decision,"Given that OPEC agrees to cut oil production by at least 1 million barrels per day in 2025, will the Brent crude oil price increase by at least $10 per barrel within the next 3 months, according to the official data from the Intercontinental Exchange (ICE) released by March 31, 2026?",0.71,"[0.75, 0.65, 0.75, 0.7, 0.7]",0.06282661209680575
iter2_h2_q0,2,The model underestimates the impact of global events on commodity prices,Geopolitics and Commodities,,P_and_Q,OPEC's oil production decision and crude oil price,"Will both OPEC agree to cut oil production by at least 1 million barrels per day in 2025 and the Brent crude oil price increase by at least $10 per barrel within the next 3 months, with the oil price being officially reported by the Intercontinental Exchange (ICE) by March 31, 2026?",0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.06282661209680575
iter2_h2_q1,2,The model underestimates the impact of global events on commodity prices,Agriculture and Commodities,,P,USDA's corn yield forecast in 2025,"Will the USDA forecast a corn yield of at least 180 bushels per acre in 2025, according to the USDA's official report released by August 31, 2025?",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.20972712906730223
iter2_h2_q1,2,The model underestimates the impact of global events on commodity prices,Agriculture and Commodities,,Q_given_P,Corn price given USDA's yield forecast,"Given that the USDA forecasts a corn yield of at least 180 bushels per acre in 2025, will the corn price decrease by at least $0.50 per bushel within the next 6 months, according to the official data from the Chicago Mercantile Exchange (CME) released by February 28, 2026?",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.20972712906730223
iter2_h2_q1,2,The model underestimates the impact of global events on commodity prices,Agriculture and Commodities,,P_and_Q,USDA's corn yield forecast and corn price,"Will both the USDA forecast a corn yield of at least 180 bushels per acre in 2025 and the corn price decrease by at least $0.50 per bushel within the next 6 months, with the corn price being officially reported by the Chicago Mercantile Exchange (CME) by February 28, 2026?",0.29,"[0.35, 0.35, 0.25, 0.25, 0.25]",0.20972712906730223
iter2_h3_q0,2,The model overestimates the impact of individual company performance on the overall industry,Technology and Finance,,P,Tesla's electric vehicle sales in 2025,"Will Tesla sell more than 500,000 electric vehicles in 2025, according to Tesla's official report released by January 15, 2026?",0.966,"[0.99, 0.99, 0.95, 0.95, 0.95]",0.14486501172852434
iter2_h3_q0,2,The model overestimates the impact of individual company performance on the overall industry,Technology and Finance,,Q_given_P,Electric vehicle industry growth given Tesla's sales,"Given that Tesla sells more than 500,000 electric vehicles in 2025, will the global electric vehicle market grow by at least 20% in 2026, according to the official data from the International Energy Agency (IEA) released by June 30, 2027?",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.14486501172852434
iter2_h3_q0,2,The model overestimates the impact of individual company performance on the overall industry,Technology and Finance,,P_and_Q,Tesla's electric vehicle sales and electric vehicle industry growth,"Will both Tesla sell more than 500,000 electric vehicles in 2025 and the global electric vehicle market grow by at least 20% in 2026, with the market growth being officially reported by the International Energy Agency (IEA) by June 30, 2027?",0.8099999999999999,"[0.85, 0.85, 0.85, 0.75, 0.75]",0.14486501172852434
iter2_h3_q1,2,The model overestimates the impact of individual company performance on the overall industry,Healthcare and Pharmaceuticals,,P,Pfizer's vaccine sales in 2025,"Will Pfizer generate more than $10 billion in vaccine sales in 2025, according to Pfizer's official report released by February 28, 2026?",0.6,"[0.65, 0.65, 0.65, 0.4, 0.65]",0.02750699118747511
iter2_h3_q1,2,The model overestimates the impact of individual company performance on the overall industry,Healthcare and Pharmaceuticals,,Q_given_P,Vaccine industry growth given Pfizer's sales,"Given that Pfizer generates more than $10 billion in vaccine sales in 2025, will the global vaccine market grow by at least 15% in 2026, according to the official data from the World Health Organization (WHO) released by July 31, 2027?",0.68,"[0.65, 0.65, 0.7, 0.7, 0.7]",0.02750699118747511
iter2_h3_q1,2,The model overestimates the impact of individual company performance on the overall industry,Healthcare and Pharmaceuticals,,P_and_Q,Pfizer's vaccine sales and vaccine industry growth,"Will both Pfizer generate more than $10 billion in vaccine sales in 2025 and the global vaccine market grow by at least 15% in 2026, with the market growth being officially reported by the World Health Organization (WHO) by July 31, 2027?",0.39,"[0.35, 0.35, 0.45, 0.35, 0.45]",0.02750699118747511
iter2_h4_q0,2,The model underestimates the impact of government regulations on company performance,Finance and Regulation,,P,US government's financial regulation changes in 2025,"Will the US government implement stricter financial regulations in 2025, according to the official statement from the US Treasury Department released by December 31, 2025?",0.6,"[0.65, 0.55, 0.6, 0.65, 0.55]",0.08153080711011301
iter2_h4_q0,2,The model underestimates the impact of government regulations on company performance,Finance and Regulation,,Q_given_P,JPMorgan Chase's stock price given financial regulation changes,"Given that the US government implements stricter financial regulations in 2025, will JPMorgan Chase's stock price decrease by at least 10% within the next 6 months, according to the official data from the New York Stock Exchange (NYSE) released by June 30, 2026?",0.36999999999999994,"[0.35, 0.35, 0.35, 0.45, 0.35]",0.08153080711011301
iter2_h4_q0,2,The model underestimates the impact of government regulations on company performance,Finance and Regulation,,P_and_Q,US government's financial regulation changes and JPMorgan Chase's stock price,"Will both the US government implement stricter financial regulations in 2025 and JPMorgan Chase's stock price decrease by at least 10% within the next 6 months, with the stock price being officially reported by the New York Stock Exchange (NYSE) by June 30, 2026?",0.18,"[0.2, 0.25, 0.15, 0.15, 0.15]",0.08153080711011301
iter2_h4_q1,2,The model underestimates the impact of government regulations on company performance,Technology and Regulation,,P,EU's artificial intelligence regulation changes in 2025,"Will the EU implement stricter artificial intelligence regulations in 2025, according to the official statement from the European Commission released by September 30, 2025?",0.71,"[0.7, 0.7, 0.7, 0.7, 0.75]",0.09541546482596847
iter2_h4_q1,2,The model underestimates the impact of government regulations on company performance,Technology and Regulation,,Q_given_P,Google's stock price given artificial intelligence regulation changes,"Given that the EU implements stricter artificial intelligence regulations in 2025, will Google's stock price decrease by at least 12% within the next 9 months, according to the official data from the NASDAQ stock exchange released by June 30, 2026?",0.32999999999999996,"[0.3, 0.35, 0.35, 0.3, 0.35]",0.09541546482596847
iter2_h4_q1,2,The model underestimates the impact of government regulations on company performance,Technology and Regulation,,P_and_Q,EU's artificial intelligence regulation changes and Google's stock price,"Will both the EU implement stricter artificial intelligence regulations in 2025 and Google's stock price decrease by at least 12% within the next 9 months, with the stock price being officially reported by the NASDAQ stock exchange by June 30, 2026?",0.29000000000000004,"[0.35, 0.25, 0.25, 0.25, 0.35]",0.09541546482596847
iter3_h0_q0,3,The model assumes a strong correlation between a company's investment in renewable energy and its overall stock performance,Energy and Finance,,P,Tesla's investment in renewable energy,"Will Tesla increase its investment in renewable energy by at least 20% in 2025, with the investment being officially announced by Tesla's CEO by December 31, 2025, and the announcement being reported by Bloomberg?",0.72,"[0.7, 0.75, 0.75, 0.75, 0.65]",0.24500163232274497
iter3_h0_q0,3,The model assumes a strong correlation between a company's investment in renewable energy and its overall stock performance,Energy and Finance,,Q_given_P,Tesla's stock performance given increased investment in renewable energy,"Given that Tesla increases its investment in renewable energy by at least 20% in 2025, will Tesla's stock price increase by at least 15% by the end of 2026, with the stock price being officially reported by the NASDAQ by January 15, 2027?",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.24500163232274497
iter3_h0_q0,3,The model assumes a strong correlation between a company's investment in renewable energy and its overall stock performance,Energy and Finance,,P_and_Q,Tesla's investment in renewable energy and stock performance,"Will both Tesla increase its investment in renewable energy by at least 20% in 2025 and its stock price increase by at least 15% by the end of 2026, with the investment and stock price being officially reported by Bloomberg and the NASDAQ by January 15, 2027?",0.63,"[0.65, 0.65, 0.65, 0.55, 0.65]",0.24500163232274497
iter3_h0_q1,3,The model assumes a strong correlation between a company's investment in renewable energy and its overall stock performance,Energy and Finance,,P,Vestas' investment in wind energy,"Will Vestas increase its investment in wind energy by at least 15% in 2025, with the investment being officially announced by Vestas' CEO by November 30, 2025, and the announcement being reported by Reuters?",0.69,"[0.65, 0.75, 0.65, 0.75, 0.65]",0.21293597356592814
iter3_h0_q1,3,The model assumes a strong correlation between a company's investment in renewable energy and its overall stock performance,Energy and Finance,,Q_given_P,Vestas' stock performance given increased investment in wind energy,"Given that Vestas increases its investment in wind energy by at least 15% in 2025, will Vestas' stock price increase by at least 10% by the end of 2026, with the stock price being officially reported by the Copenhagen Stock Exchange by January 15, 2027?",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.21293597356592814
iter3_h0_q1,3,The model assumes a strong correlation between a company's investment in renewable energy and its overall stock performance,Energy and Finance,,P_and_Q,Vestas' investment in wind energy and stock performance,"Will both Vestas increase its investment in wind energy by at least 15% in 2025 and its stock price increase by at least 10% by the end of 2026, with the investment and stock price being officially reported by Reuters and the Copenhagen Stock Exchange by January 15, 2027?",0.5900000000000001,"[0.55, 0.65, 0.55, 0.65, 0.55]",0.21293597356592814
iter3_h1_q0,3,The model overestimates the impact of government subsidies on the adoption of electric vehicles,Transportation and Government Policy,,P,US government subsidies for electric vehicles,"Will the US government increase subsidies for electric vehicles by at least 25% in 2025, with the subsidies being officially announced by the US Department of Energy by October 31, 2025, and the announcement being reported by The New York Times?",0.6,"[0.65, 0.6, 0.55, 0.65, 0.55]",0.2097746133708939
iter3_h1_q0,3,The model overestimates the impact of government subsidies on the adoption of electric vehicles,Transportation and Government Policy,,Q_given_P,Electric vehicle adoption given increased government subsidies,"Given that the US government increases subsidies for electric vehicles by at least 25% in 2025, will the number of electric vehicles sold in the US increase by at least 30% by the end of 2026, with the sales data being officially reported by the US Department of Transportation by January 15, 2027?",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.2097746133708939
iter3_h1_q0,3,The model overestimates the impact of government subsidies on the adoption of electric vehicles,Transportation and Government Policy,,P_and_Q,US government subsidies and electric vehicle adoption,"Will both the US government increase subsidies for electric vehicles by at least 25% in 2025 and the number of electric vehicles sold in the US increase by at least 30% by the end of 2026, with the subsidies and sales data being officially reported by The New York Times and the US Department of Transportation by January 15, 2027?",0.5900000000000001,"[0.65, 0.55, 0.65, 0.45, 0.65]",0.2097746133708939
iter3_h1_q1,3,The model overestimates the impact of government subsidies on the adoption of electric vehicles,Transportation and Government Policy,,P,Chinese government subsidies for electric vehicles,"Will the Chinese government increase subsidies for electric vehicles by at least 20% in 2025, with the subsidies being officially announced by the Chinese Ministry of Industry and Information Technology by September 30, 2025, and the announcement being reported by Xinhua?",0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.4267162737614896
iter3_h1_q1,3,The model overestimates the impact of government subsidies on the adoption of electric vehicles,Transportation and Government Policy,,Q_given_P,Electric vehicle adoption given increased government subsidies in China,"Given that the Chinese government increases subsidies for electric vehicles by at least 20% in 2025, will the number of electric vehicles sold in China increase by at least 25% by the end of 2026, with the sales data being officially reported by the Chinese Ministry of Industry and Information Technology by January 15, 2027?",0.79,"[0.8, 0.85, 0.8, 0.75, 0.75]",0.4267162737614896
iter3_h1_q1,3,The model overestimates the impact of government subsidies on the adoption of electric vehicles,Transportation and Government Policy,,P_and_Q,Chinese government subsidies and electric vehicle adoption,"Will both the Chinese government increase subsidies for electric vehicles by at least 20% in 2025 and the number of electric vehicles sold in China increase by at least 25% by the end of 2026, with the subsidies and sales data being officially reported by Xinhua and the Chinese Ministry of Industry and Information Technology by January 15, 2027?",0.55,"[0.55, 0.55, 0.55, 0.55, 0.55]",0.4267162737614896
iter3_h2_q0,3,The model assumes a strong correlation between a country's economic growth and its investment in artificial intelligence,Economics and Technology,,P,China's investment in artificial intelligence,"Will China increase its investment in artificial intelligence by at least 30% in 2025, with the investment being officially announced by the Chinese Ministry of Science and Technology by December 31, 2025, and the announcement being reported by China Daily?",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.488010713451079
