question_triple_id,iteration,hypothesis,topic,reasoning_flaw,question_type,question_title,question_body,avg_forecast,individual_forecasts,consistency_score,generation_reasoning
iter1_h1_q0,1,"The model underestimates the impact of geopolitics on global energy markets, specifically in the context of renewable energy investments",Global Energy Markets,Underestimation of geopolitics impact,P_and_Q,Will the United States increase its investment in renewable energy by more than 100% in 2028 and the global demand for fossil fuels decrease by more than 20% by 2032?,"This question resolves as YES if both conditions are met: the United States increases its investment in renewable energy by more than 100% in 2028, and the global demand for fossil fuels decreases by more than 20% by December 31, 2032, as reported by the U.S. Department of Energy, reputable sources like the IEA, and reputable sources like the EIA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h1_q1,1,"The model underestimates the impact of geopolitics on global energy markets, specifically in the context of renewable energy investments",Global Energy Markets,Underestimation of geopolitics impact,P,Will China increase its investment in renewable energy by more than 90% in 2026?,"This question resolves as YES if China increases its investment in renewable energy by more than 90% in 2026, as reported by China's official website or reputable sources like the National Bureau of Statistics of China or the IEA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h1_q1,1,"The model underestimates the impact of geopolitics on global energy markets, specifically in the context of renewable energy investments",Global Energy Markets,Underestimation of geopolitics impact,Q_given_P,"Given an increase in China's investment in renewable energy, will the global demand for coal decrease by more than 25% by 2030?","This question resolves as YES if, given that China increases its investment in renewable energy, the global demand for coal decreases by more than 25% by December 31, 2030, as reported by reputable sources like the IEA or the EIA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h1_q1,1,"The model underestimates the impact of geopolitics on global energy markets, specifically in the context of renewable energy investments",Global Energy Markets,Underestimation of geopolitics impact,P_and_Q,Will China increase its investment in renewable energy by more than 90% in 2026 and the global demand for coal decrease by more than 25% by 2030?,"This question resolves as YES if both conditions are met: China increases its investment in renewable energy by more than 90% in 2026, and the global demand for coal decreases by more than 25% by December 31, 2030, as reported by China's official website, reputable sources like the National Bureau of Statistics of China or the IEA, and reputable sources like the IEA or the EIA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h1_q2,1,"The model underestimates the impact of geopolitics on global energy markets, specifically in the context of renewable energy investments",Global Energy Markets,Underestimation of geopolitics impact,P,Will the European Union increase its investment in renewable energy by more than 80% in 2027?,"This question resolves as YES if the European Union increases its investment in renewable energy by more than 80% in 2027, as reported by the European Commission or reputable sources like the European Renewable Energy Council.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h1_q2,1,"The model underestimates the impact of geopolitics on global energy markets, specifically in the context of renewable energy investments",Global Energy Markets,Underestimation of geopolitics impact,Q_given_P,"Given an increase in the European Union's investment in renewable energy, will the global demand for natural gas decrease by more than 15% by 2031?","This question resolves as YES if, given that the European Union increases its investment in renewable energy, the global demand for natural gas decreases by more than 15% by December 31, 2031, as reported by reputable sources like the IEA or the EIA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h1_q2,1,"The model underestimates the impact of geopolitics on global energy markets, specifically in the context of renewable energy investments",Global Energy Markets,Underestimation of geopolitics impact,P_and_Q,Will the European Union increase its investment in renewable energy by more than 80% in 2027 and the global demand for natural gas decrease by more than 15% by 2031?,"This question resolves as YES if both conditions are met: the European Union increases its investment in renewable energy by more than 80% in 2027, and the global demand for natural gas decreases by more than 15% by December 31, 2031, as reported by the European Commission, reputable sources like the European Renewable Energy Council, and reputable sources like the IEA or the EIA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h2_q0,1,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,Underestimation of geopolitics impact,P,Will Russia increase its investment in renewable energy by more than 60% in 2029?,"This question resolves as YES if Russia increases its investment in renewable energy by more than 60% in 2029, as reported by Russia's official website or reputable sources like the Russian Ministry of Energy or the IEA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h2_q0,1,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,Underestimation of geopolitics impact,Q_given_P,"Given an increase in Russia's investment in renewable energy, will the global demand for oil decrease by more than 10% by 2033?","This question resolves as YES if, given that Russia increases its investment in renewable energy, the global demand for oil decreases by more than 10% by December 31, 2033, as reported by reputable sources like the IEA or the EIA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h2_q0,1,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,Underestimation of geopolitics impact,P_and_Q,Will Russia increase its investment in renewable energy by more than 60% in 2029 and the global demand for oil decrease by more than 10% by 2033?,"This question resolves as YES if both conditions are met: Russia increases its investment in renewable energy by more than 60% in 2029, and the global demand for oil decreases by more than 10% by December 31, 2033, as reported by Russia's official website, reputable sources like the Russian Ministry of Energy or the IEA, and reputable sources like the IEA or the EIA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h2_q1,1,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,Underestimation of geopolitics impact,P,Will India increase its investment in renewable energy by more than 70% in 2028?,"This question resolves as YES if India increases its investment in renewable energy by more than 70% in 2028, as reported by India's official website or reputable sources like the Indian Ministry of New and Renewable Energy or the IEA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h2_q1,1,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,Underestimation of geopolitics impact,Q_given_P,"Given an increase in India's investment in renewable energy, will the global demand for coal decrease by more than 20% by 2030?","This question resolves as YES if, given that India increases its investment in renewable energy, the global demand for coal decreases by more than 20% by December 31, 2030, as reported by reputable sources like the IEA or the EIA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h2_q1,1,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,Underestimation of geopolitics impact,P_and_Q,Will India increase its investment in renewable energy by more than 70% in 2028 and the global demand for coal decrease by more than 20% by 2030?,"This question resolves as YES if both conditions are met: India increases its investment in renewable energy by more than 70% in 2028, and the global demand for coal decreases by more than 20% by December 31, 2030, as reported by India's official website, reputable sources like the Indian Ministry of New and Renewable Energy or the IEA, and reputable sources like the IEA or the EIA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h2_q2,1,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,Underestimation of geopolitics impact,P,Will Brazil increase its investment in renewable energy by more than 80% in 2027?,"This question resolves as YES if Brazil increases its investment in renewable energy by more than 80% in 2027, as reported by Brazil's official website or reputable sources like the Brazilian Ministry of Mines and Energy or the IEA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h2_q2,1,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,Underestimation of geopolitics impact,Q_given_P,"Given an increase in Brazil's investment in renewable energy, will the global demand for natural gas decrease by more than 15% by 2031?","This question resolves as YES if, given that Brazil increases its investment in renewable energy, the global demand for natural gas decreases by more than 15% by December 31, 2031, as reported by reputable sources like the IEA or the EIA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h2_q2,1,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,Underestimation of geopolitics impact,P_and_Q,Will Brazil increase its investment in renewable energy by more than 80% in 2027 and the global demand for natural gas decrease by more than 15% by 2031?,"This question resolves as YES if both conditions are met: Brazil increases its investment in renewable energy by more than 80% in 2027, and the global demand for natural gas decreases by more than 15% by December 31, 2031, as reported by Brazil's official website, reputable sources like the Brazilian Ministry of Mines and Energy or the IEA, and reputable sources like the IEA or the EIA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h3_q0,1,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,Overestimation of social media impact,P,Will H&M's sales of environmentally-friendly clothing increase by more than 35% in 2026?,"This question resolves as YES if H&M's sales of environmentally-friendly clothing increase by more than 35% in 2026, as reported by H&M's official website or reputable fashion industry sources like Fashionista.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h3_q0,1,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,Overestimation of social media impact,Q_given_P,"Given an increase in H&M's sales of environmentally-friendly clothing, will the company's overall revenue exceed $25 billion by 2029?","This question resolves as YES if, given that H&M's sales of environmentally-friendly clothing increase, the company's overall revenue exceeds $25 billion by December 31, 2029, as reported by H&M's official website or reputable financial sources like Bloomberg.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h3_q0,1,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,Overestimation of social media impact,P_and_Q,Will H&M's sales of environmentally-friendly clothing increase by more than 35% in 2026 and the company's overall revenue exceed $25 billion by 2029?,"This question resolves as YES if both conditions are met: H&M's sales of environmentally-friendly clothing increase by more than 35% in 2026, and the company's overall revenue exceeds $25 billion by December 31, 2029, as reported by H&M's official website, reputable fashion industry sources like Fashionista, and reputable financial sources like Bloomberg.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h3_q1,1,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,Overestimation of social media impact,P,Will Zara's sales of sustainable clothing increase by more than 40% in 2027?,"This question resolves as YES if Zara's sales of sustainable clothing increase by more than 40% in 2027, as reported by Zara's official website or reputable fashion industry sources like The Fashion Spot.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h3_q1,1,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,Overestimation of social media impact,Q_given_P,"Given an increase in Zara's sales of sustainable clothing, will the company expand its store count to more than 200 locations by 2030?","This question resolves as YES if, given that Zara's sales of sustainable clothing increase, the company expands its store count to more than 200 locations by December 31, 2030, as reported by Zara's official website or reputable retail industry sources like the National Retail Federation.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h3_q1,1,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,Overestimation of social media impact,P_and_Q,Will Zara's sales of sustainable clothing increase by more than 40% in 2027 and the company expand its store count to more than 200 locations by 2030?,"This question resolves as YES if both conditions are met: Zara's sales of sustainable clothing increase by more than 40% in 2027, and the company expands its store count to more than 200 locations by December 31, 2030, as reported by Zara's official website, reputable fashion industry sources like The Fashion Spot, and reputable retail industry sources like the National Retail Federation.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h3_q2,1,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,Overestimation of social media impact,P,Will Gucci's sales of environmentally-friendly clothing increase by more than 30% in 2025?,"This question resolves as YES if Gucci's sales of environmentally-friendly clothing increase by more than 30% in 2025, as reported by Gucci's official website or reputable fashion industry sources like Vogue Business.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h3_q2,1,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,Overestimation of social media impact,Q_given_P,"Given an increase in Gucci's sales of environmentally-friendly clothing, will the company reduce its carbon footprint by more than 20% by 2028?","This question resolves as YES if, given that Gucci's sales of environmentally-friendly clothing increase, the company reduces its carbon footprint by more than 20% by December 31, 2028, as reported by Gucci's official website or reputable sustainability sources like the Carbon Disclosure Project.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h3_q2,1,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,Overestimation of social media impact,P_and_Q,Will Gucci's sales of environmentally-friendly clothing increase by more than 30% in 2025 and the company reduce its carbon footprint by more than 20% by 2028?,"This question resolves as YES if both conditions are met: Gucci's sales of environmentally-friendly clothing increase by more than 30% in 2025, and the company reduces its carbon footprint by more than 20% by December 31, 2028, as reported by Gucci's official website, reputable fashion industry sources like Vogue Business, and reputable sustainability sources like the Carbon Disclosure Project.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h4_q0,1,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,Underestimation of geopolitics impact,P,Will Saudi Arabia increase its investment in renewable energy by more than 50% in 2028?,"This question resolves as YES if Saudi Arabia increases its investment in renewable energy by more than 50% in 2028, as reported by Saudi Arabia's official website or reputable sources like the Saudi Ministry of Energy or the IEA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h4_q0,1,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,Underestimation of geopolitics impact,Q_given_P,"Given an increase in Saudi Arabia's investment in renewable energy, will the global demand for oil decrease by more than 12% by 2032?","This question resolves as YES if, given that Saudi Arabia increases its investment in renewable energy, the global demand for oil decreases by more than 12% by December 31, 2032, as reported by reputable sources like the IEA or the EIA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h4_q0,1,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,Underestimation of geopolitics impact,P_and_Q,Will Saudi Arabia increase its investment in renewable energy by more than 50% in 2028 and the global demand for oil decrease by more than 12% by 2032?,"This question resolves as YES if both conditions are met: Saudi Arabia increases its investment in renewable energy by more than 50% in 2028, and the global demand for oil decreases by more than 12% by December 31, 2032, as reported by Saudi Arabia's official website, reputable sources like the Saudi Ministry of Energy or the IEA, and reputable sources like the IEA or the EIA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h4_q1,1,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,Underestimation of geopolitics impact,P,Will Canada increase its investment in renewable energy by more than 60% in 2027?,"This question resolves as YES if Canada increases its investment in renewable energy by more than 60% in 2027, as reported by Canada's official website or reputable sources like the Canadian Ministry of Natural Resources or the IEA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h4_q1,1,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,Underestimation of geopolitics impact,Q_given_P,"Given an increase in Canada's investment in renewable energy, will the global demand for natural gas decrease by more than 18% by 2030?","This question resolves as YES if, given that Canada increases its investment in renewable energy, the global demand for natural gas decreases by more than 18% by December 31, 2030, as reported by reputable sources like the IEA or the EIA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h4_q1,1,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,Underestimation of geopolitics impact,P_and_Q,Will Canada increase its investment in renewable energy by more than 60% in 2027 and the global demand for natural gas decrease by more than 18% by 2030?,"This question resolves as YES if both conditions are met: Canada increases its investment in renewable energy by more than 60% in 2027, and the global demand for natural gas decreases by more than 18% by December 31, 2030, as reported by Canada's official website, reputable sources like the Canadian Ministry of Natural Resources or the IEA, and reputable sources like the IEA or the EIA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h4_q2,1,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,Underestimation of geopolitics impact,P,Will Australia increase its investment in renewable energy by more than 70% in 2029?,"This question resolves as YES if Australia increases its investment in renewable energy by more than 70% in 2029, as reported by Australia's official website or reputable sources like the Australian Department of the Environment and Energy or the IEA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h4_q2,1,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,Underestimation of geopolitics impact,Q_given_P,"Given an increase in Australia's investment in renewable energy, will the global demand for coal decrease by more than 22% by 2031?","This question resolves as YES if, given that Australia increases its investment in renewable energy, the global demand for coal decreases by more than 22% by December 31, 2031, as reported by reputable sources like the IEA or the EIA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h4_q2,1,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,Underestimation of geopolitics impact,P_and_Q,Will Australia increase its investment in renewable energy by more than 70% in 2029 and the global demand for coal decrease by more than 22% by 2031?,"This question resolves as YES if both conditions are met: Australia increases its investment in renewable energy by more than 70% in 2029, and the global demand for coal decreases by more than 22% by December 31, 2031, as reported by Australia's official website, reputable sources like the Australian Department of the Environment and Energy or the IEA, and reputable sources like the IEA or the EIA.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h5_q0,1,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,Overestimation of social media impact,P,Will Levi's sales of environmentally-friendly clothing increase by more than 28% in 2026?,"This question resolves as YES if Levi's sales of environmentally-friendly clothing increase by more than 28% in 2026, as reported by Levi's official website or reputable fashion industry sources like Fashionista.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h5_q0,1,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,Overestimation of social media impact,Q_given_P,"Given an increase in Levi's sales of environmentally-friendly clothing, will the company's overall revenue exceed $6 billion by 2029?","This question resolves as YES if, given that Levi's sales of environmentally-friendly clothing increase, the company's overall revenue exceeds $6 billion by December 31, 2029, as reported by Levi's official website or reputable financial sources like Bloomberg.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h5_q0,1,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,Overestimation of social media impact,P_and_Q,Will Levi's sales of environmentally-friendly clothing increase by more than 28% in 2026 and the company's overall revenue exceed $6 billion by 2029?,"This question resolves as YES if both conditions are met: Levi's sales of environmentally-friendly clothing increase by more than 28% in 2026, and the company's overall revenue exceeds $6 billion by December 31, 2029, as reported by Levi's official website, reputable fashion industry sources like Fashionista, and reputable financial sources like Bloomberg.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h5_q1,1,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,Overestimation of social media impact,P,Will Ralph Lauren's sales of sustainable clothing increase by more than 32% in 2027?,"This question resolves as YES if Ralph Lauren's sales of sustainable clothing increase by more than 32% in 2027, as reported by Ralph Lauren's official website or reputable fashion industry sources like The Fashion Spot.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h5_q1,1,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,Overestimation of social media impact,Q_given_P,"Given an increase in Ralph Lauren's sales of sustainable clothing, will the company expand its store count to more than 150 locations by 2030?","This question resolves as YES if, given that Ralph Lauren's sales of sustainable clothing increase, the company expands its store count to more than 150 locations by December 31, 2030, as reported by Ralph Lauren's official website or reputable retail industry sources like the National Retail Federation.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h5_q1,1,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,Overestimation of social media impact,P_and_Q,Will Ralph Lauren's sales of sustainable clothing increase by more than 32% in 2027 and the company expand its store count to more than 150 locations by 2030?,"This question resolves as YES if both conditions are met: Ralph Lauren's sales of sustainable clothing increase by more than 32% in 2027, and the company expands its store count to more than 150 locations by December 31, 2030, as reported by Ralph Lauren's official website, reputable fashion industry sources like The Fashion Spot, and reputable retail industry sources like the National Retail Federation.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h5_q2,1,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,Overestimation of social media impact,P,Will Calvin Klein's sales of environmentally-friendly clothing increase by more than 25% in 2025?,"This question resolves as YES if Calvin Klein's sales of environmentally-friendly clothing increase by more than 25% in 2025, as reported by Calvin Klein's official website or reputable fashion industry sources like Vogue Business.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h5_q2,1,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,Overestimation of social media impact,Q_given_P,"Given an increase in Calvin Klein's sales of environmentally-friendly clothing, will the company reduce its carbon footprint by more than 15% by 2028?","This question resolves as YES if, given that Calvin Klein's sales of environmentally-friendly clothing increase, the company reduces its carbon footprint by more than 15% by December 31, 2028, as reported by Calvin Klein's official website or reputable sustainability sources like the Carbon Disclosure Project.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter1_h5_q2,1,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,Overestimation of social media impact,P_and_Q,Will Calvin Klein's sales of environmentally-friendly clothing increase by more than 25% in 2025 and the company reduce its carbon footprint by more than 15% by 2028?,"This question resolves as YES if both conditions are met: Calvin Klein's sales of environmentally-friendly clothing increase by more than 25% in 2025, and the company reduces its carbon footprint by more than 15% by December 31, 2028, as reported by Calvin Klein's official website, reputable fashion industry sources like Vogue Business, and reputable sustainability sources like the Carbon Disclosure Project.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter2_h0_q0,2,The model underestimates the impact of government regulations on the adoption of electric vehicles in the automotive industry,Automotive Industry,,P,Will the US government implement a nationwide tax credit for electric vehicle purchases by 2027?,"This question resolves as YES if the US government implements a nationwide tax credit for electric vehicle purchases by December 31, 2027, as reported by the US Department of Energy or the Internal Revenue Service.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
iter2_h0_q0,2,The model underestimates the impact of government regulations on the adoption of electric vehicles in the automotive industry,Automotive Industry,,Q_given_P,"Given the implementation of a nationwide tax credit, will the market share of electric vehicles in the US exceed 15% by 2030?","This question resolves as YES if, given that the US government implements a nationwide tax credit for electric vehicle purchases, the market share of electric vehicles in the US exceeds 15% by December 31, 2030, as reported by the US Department of Energy or the International Energy Agency (IEA).",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143,
