question_triple_id,iteration,hypothesis,topic,reasoning_flaw,question_type,question_title,question_body,avg_forecast,individual_forecasts,consistency_score
iter1_h1_q1,1,The model overgeneralizes the impact of political events on market reactions,,,Q_given_P,"Given that the European Central Bank keeps interest rates unchanged in Q2 2024, will the Eurozone's GDP growth rate exceed 2% in Q2 2024?","The Eurozone's GDP growth rate has been steady, with a current rate of 1.5%. According to historical data, the Eurozone's GDP growth rate has averaged 1.8% in response to a stable interest rate. Resolution source: Eurozone GDP growth rate data, resolution date: June 30, 2024, resolution criteria: The Eurozone's GDP growth rate exceeds 2% in Q2 2024 as reported by the Eurozone GDP growth rate data",0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.10819740525481608
iter1_h1_q1,1,The model overgeneralizes the impact of political events on market reactions,,,P_and_Q,Will both the European Central Bank keep interest rates unchanged in Q2 2024 and the Eurozone's GDP growth rate exceed 2% in Q2 2024?,"This question requires both conditions to be met. Resolution source: European Central Bank economic projections and Eurozone GDP growth rate data, resolution date: June 30, 2024, resolution criteria: The European Central Bank keeps interest rates unchanged in Q2 2024 as reported by the European Central Bank and the Eurozone's GDP growth rate exceeds 2% in Q2 2024 as reported by the Eurozone GDP growth rate data",0.11199999999999999,"[0.11, 0.11, 0.15, 0.11, 0.08]",0.10819740525481608
iter2_h0_q0,2,The model overestimates the correlation between a company's investment in artificial intelligence and its stock performance,AI and Computing,,P,Will Microsoft invest more than $10 billion in AI research and development in 2025?,This question resolves as YES if Microsoft's official earnings report or a reputable news source (such as Bloomberg or CNBC) reports that the company has invested more than $10 billion in AI research and development in 2025.,0.85,"[0.85, 0.85, 0.85, 0.85, 0.85]",0.3584232384078897
iter2_h0_q0,2,The model overestimates the correlation between a company's investment in artificial intelligence and its stock performance,AI and Computing,,Q_given_P,"Given that Microsoft invests more than $10 billion in AI research and development, will its stock price increase by more than 15% in 2025?","This question resolves as YES if Microsoft's stock price increases by more than 15% in 2025, as reported by a reputable financial source (such as Yahoo Finance or Google Finance), and NO otherwise.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.3584232384078897
iter2_h0_q0,2,The model overestimates the correlation between a company's investment in artificial intelligence and its stock performance,AI and Computing,,P_and_Q,Will Microsoft invest more than $10 billion in AI research and development and see its stock price increase by more than 15% in 2025?,"This question resolves as YES if Microsoft's official earnings report or a reputable news source reports that the company has invested more than $10 billion in AI research and development in 2025, and its stock price increases by more than 15% in 2025, as reported by a reputable financial source (such as Yahoo Finance or Google Finance).",0.316,"[0.26, 0.35, 0.45, 0.26, 0.26]",0.3584232384078897
iter2_h0_q1,2,The model overestimates the correlation between a company's investment in artificial intelligence and its stock performance,Technology,,P,Will Alphabet (Google's parent company) announce a major breakthrough in AI-powered healthcare in 2025?,This question resolves as YES if Alphabet's official blog or a reputable news source (such as The New York Times or The Wall Street Journal) reports a major breakthrough in AI-powered healthcare in 2025.,0.45,"[0.65, 0.35, 0.45, 0.45, 0.35]",0.17754572654110792
iter2_h0_q1,2,The model overestimates the correlation between a company's investment in artificial intelligence and its stock performance,Technology,,Q_given_P,"Given that Alphabet announces a major breakthrough in AI-powered healthcare, will its stock price increase by more than 10% within the next 6 months?","This question resolves as YES if Alphabet's stock price increases by more than 10% within the next 6 months after the announcement, as reported by a reputable financial source (such as Yahoo Finance or Google Finance), and NO otherwise.",0.53,"[0.45, 0.45, 0.45, 0.65, 0.65]",0.17754572654110792
iter2_h0_q1,2,The model overestimates the correlation between a company's investment in artificial intelligence and its stock performance,Technology,,P_and_Q,Will Alphabet announce a major breakthrough in AI-powered healthcare and see its stock price increase by more than 10% within the next 6 months?,"This question resolves as YES if Alphabet's official blog or a reputable news source reports a major breakthrough in AI-powered healthcare in 2025, and its stock price increases by more than 10% within the next 6 months after the announcement, as reported by a reputable financial source (such as Yahoo Finance or Google Finance).",0.15,"[0.15, 0.15, 0.15, 0.15, 0.15]",0.17754572654110792
iter2_h1_q0,2,The model underestimates the impact of regulatory changes on the profitability of tech companies,Technology,,P,Will the European Union implement a new regulation requiring tech companies to pay a minimum of 20% tax on their global profits in 2025?,This question resolves as YES if the European Union's official website or a reputable news source (such as Reuters or Bloomberg) reports that the regulation has been implemented in 2025.,0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.3200708916594168
iter2_h1_q0,2,The model underestimates the impact of regulatory changes on the profitability of tech companies,Technology,,Q_given_P,"Given that the European Union implements the new regulation, will Amazon's net profit decrease by more than 5% in 2025?","This question resolves as YES if Amazon's official earnings report or a reputable financial source (such as Yahoo Finance or Google Finance) reports that the company's net profit has decreased by more than 5% in 2025, and NO otherwise.",0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.3200708916594168
iter2_h1_q0,2,The model underestimates the impact of regulatory changes on the profitability of tech companies,Technology,,P_and_Q,Will the European Union implement the new regulation and Amazon's net profit decrease by more than 5% in 2025?,"This question resolves as YES if the European Union's official website or a reputable news source reports that the regulation has been implemented in 2025, and Amazon's official earnings report or a reputable financial source reports that the company's net profit has decreased by more than 5% in 2025.",0.286,"[0.28, 0.28, 0.24, 0.35, 0.28]",0.3200708916594168
iter2_h1_q1,2,The model underestimates the impact of regulatory changes on the profitability of tech companies,Geopolitics,,P,Will the United States impose new tariffs on Chinese tech imports in 2025?,This question resolves as YES if the United States Trade Representative's official website or a reputable news source (such as The New York Times or The Wall Street Journal) reports that the new tariffs have been imposed in 2025.,0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.2063308790426491
iter2_h1_q1,2,The model underestimates the impact of regulatory changes on the profitability of tech companies,Geopolitics,,Q_given_P,"Given that the United States imposes new tariffs on Chinese tech imports, will Huawei's revenue decrease by more than 10% in 2025?","This question resolves as YES if Huawei's official earnings report or a reputable financial source (such as Bloomberg or CNBC) reports that the company's revenue has decreased by more than 10% in 2025, and NO otherwise.",0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.2063308790426491
iter2_h1_q1,2,The model underestimates the impact of regulatory changes on the profitability of tech companies,Geopolitics,,P_and_Q,Will the United States impose new tariffs on Chinese tech imports and Huawei's revenue decrease by more than 10% in 2025?,"This question resolves as YES if the United States Trade Representative's official website or a reputable news source reports that the new tariffs have been imposed in 2025, and Huawei's official earnings report or a reputable financial source reports that the company's revenue has decreased by more than 10% in 2025.",0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.2063308790426491
iter2_h2_q0,2,The model overestimates the correlation between a country's economic growth and its ability to attract foreign investment,Economics,,P,Will China's GDP growth rate exceed 6% in 2025?,This question resolves as YES if the World Bank's official website or a reputable news source (such as Bloomberg or CNBC) reports that China's GDP growth rate has exceeded 6% in 2025.,0.32999999999999996,"[0.35, 0.25, 0.35, 0.35, 0.35]",0.1638413569275721
iter2_h2_q0,2,The model overestimates the correlation between a country's economic growth and its ability to attract foreign investment,Economics,,Q_given_P,"Given that China's GDP growth rate exceeds 6%, will foreign direct investment in China increase by more than 10% in 2025?","This question resolves as YES if the World Bank's official website or a reputable news source (such as Bloomberg or CNBC) reports that foreign direct investment in China has increased by more than 10% in 2025, and NO otherwise.",0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.1638413569275721
iter2_h2_q0,2,The model overestimates the correlation between a country's economic growth and its ability to attract foreign investment,Economics,,P_and_Q,Will China's GDP growth rate exceed 6% and foreign direct investment in China increase by more than 10% in 2025?,"This question resolves as YES if the World Bank's official website or a reputable news source reports that China's GDP growth rate has exceeded 6% in 2025, and foreign direct investment in China has increased by more than 10% in 2025, as reported by the World Bank or a reputable news source.",0.19,"[0.25, 0.15, 0.25, 0.15, 0.15]",0.1638413569275721
iter2_h2_q1,2,The model overestimates the correlation between a country's economic growth and its ability to attract foreign investment,Geopolitics,,P,Will India's government implement a new policy to attract more foreign investment in the manufacturing sector in 2025?,This question resolves as YES if the Indian government's official website or a reputable news source (such as The Economic Times or Bloomberg) reports that the new policy has been implemented in 2025.,0.71,"[0.65, 0.75, 0.75, 0.75, 0.65]",0.28740116117195064
iter2_h2_q1,2,The model overestimates the correlation between a country's economic growth and its ability to attract foreign investment,Geopolitics,,Q_given_P,"Given that India's government implements the new policy, will foreign direct investment in India's manufacturing sector increase by more than 15% in 2025?","This question resolves as YES if the World Bank's official website or a reputable news source (such as Bloomberg or CNBC) reports that foreign direct investment in India's manufacturing sector has increased by more than 15% in 2025, and NO otherwise.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.28740116117195064
iter2_h2_q1,2,The model overestimates the correlation between a country's economic growth and its ability to attract foreign investment,Geopolitics,,P_and_Q,Will India's government implement the new policy and foreign direct investment in India's manufacturing sector increase by more than 15% in 2025?,"This question resolves as YES if the Indian government's official website or a reputable news source reports that the new policy has been implemented in 2025, and foreign direct investment in India's manufacturing sector has increased by more than 15% in 2025, as reported by the World Bank or a reputable news source.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.28740116117195064
iter2_h3_q0,2,The model underestimates the impact of climate change on the global economy,Environment,,P,Will the global average temperature increase by more than 1.5°C above pre-industrial levels by 2025?,This question resolves as YES if the Intergovernmental Panel on Climate Change's official website or a reputable news source (such as The New York Times or The Guardian) reports that the global average temperature has increased by more than 1.5°C above pre-industrial levels by 2025.,0.22999999999999998,"[0.35, 0.25, 0.15, 0.15, 0.25]",0.20847981562279733
iter2_h3_q0,2,The model underestimates the impact of climate change on the global economy,Environment,,Q_given_P,"Given that the global average temperature increases by more than 1.5°C, will the global economy experience a recession in 2025?","This question resolves as YES if the International Monetary Fund's official website or a reputable news source (such as Bloomberg or CNBC) reports that the global economy has experienced a recession in 2025, and NO otherwise.",0.59,"[0.65, 0.35, 0.65, 0.65, 0.65]",0.20847981562279733
iter2_h3_q0,2,The model underestimates the impact of climate change on the global economy,Environment,,P_and_Q,Will the global average temperature increase by more than 1.5°C and the global economy experience a recession in 2025?,"This question resolves as YES if the Intergovernmental Panel on Climate Change's official website or a reputable news source reports that the global average temperature has increased by more than 1.5°C above pre-industrial levels by 2025, and the International Monetary Fund's official website or a reputable news source reports that the global economy has experienced a recession in 2025.",0.06000000000000001,"[0.04, 0.08, 0.075, 0.075, 0.03]",0.20847981562279733
iter2_h3_q1,2,The model underestimates the impact of climate change on the global economy,Economics,,P,Will the European Union implement a carbon pricing mechanism that covers at least 80% of its emissions by 2025?,This question resolves as YES if the European Union's official website or a reputable news source (such as Reuters or Bloomberg) reports that the carbon pricing mechanism has been implemented and covers at least 80% of its emissions by 2025.,0.17,"[0.25, 0.15, 0.15, 0.15, 0.15]",0.32349194524826735
iter2_h3_q1,2,The model underestimates the impact of climate change on the global economy,Economics,,Q_given_P,"Given that the European Union implements the carbon pricing mechanism, will the EU's GDP growth rate decrease by more than 2% in 2025?","This question resolves as YES if the World Bank's official website or a reputable news source (such as Bloomberg or CNBC) reports that the EU's GDP growth rate has decreased by more than 2% in 2025, and NO otherwise.",0.15,"[0.15, 0.15, 0.15, 0.15, 0.15]",0.32349194524826735
iter2_h3_q1,2,The model underestimates the impact of climate change on the global economy,Economics,,P_and_Q,Will the European Union implement the carbon pricing mechanism and the EU's GDP growth rate decrease by more than 2% in 2025?,"This question resolves as YES if the European Union's official website or a reputable news source reports that the carbon pricing mechanism has been implemented and covers at least 80% of its emissions by 2025, and the World Bank's official website or a reputable news source reports that the EU's GDP growth rate has decreased by more than 2% in 2025.",0.14200000000000002,"[0.14, 0.14, 0.14, 0.14, 0.15]",0.32349194524826735
iter2_h4_q0,2,The model overestimates the correlation between a company's social media presence and its customer engagement,Marketing,,P,Will Coca-Cola increase its social media advertising budget by more than 20% in 2025?,This question resolves as YES if Coca-Cola's official website or a reputable news source (such as AdAge or Adweek) reports that the company has increased its social media advertising budget by more than 20% in 2025.,0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.42872501856372086
iter2_h4_q0,2,The model overestimates the correlation between a company's social media presence and its customer engagement,Marketing,,Q_given_P,"Given that Coca-Cola increases its social media advertising budget, will its customer engagement metrics (such as likes, shares, and comments) increase by more than 15% in 2025?","This question resolves as YES if Coca-Cola's official social media accounts or a reputable social media analytics tool (such as Hootsuite or Sprout Social) reports that the company's customer engagement metrics have increased by more than 15% in 2025, and NO otherwise.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.42872501856372086
iter2_h4_q0,2,The model overestimates the correlation between a company's social media presence and its customer engagement,Marketing,,P_and_Q,Will Coca-Cola increase its social media advertising budget and its customer engagement metrics increase by more than 15% in 2025?,"This question resolves as YES if Coca-Cola's official website or a reputable news source reports that the company has increased its social media advertising budget by more than 20% in 2025, and its customer engagement metrics have increased by more than 15% in 2025, as reported by Coca-Cola's official social media accounts or a reputable social media analytics tool.",0.49000000000000005,"[0.45, 0.65, 0.45, 0.45, 0.45]",0.42872501856372086
iter2_h4_q1,2,The model overestimates the correlation between a company's social media presence and its customer engagement,Technology,,P,Will Tesla launch a new social media campaign to promote its electric vehicles in 2025?,This question resolves as YES if Tesla's official website or a reputable news source (such as Electrek or Green Car Reports) reports that the company has launched a new social media campaign to promote its electric vehicles in 2025.,0.67,"[0.65, 0.65, 0.65, 0.75, 0.65]",0.3294004132261429
iter2_h4_q1,2,The model overestimates the correlation between a company's social media presence and its customer engagement,Technology,,Q_given_P,"Given that Tesla launches the new social media campaign, will its website traffic increase by more than 10% in 2025?","This question resolves as YES if Tesla's official website or a reputable web analytics tool (such as Google Analytics or SimilarWeb) reports that the company's website traffic has increased by more than 10% in 2025, and NO otherwise.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.3294004132261429
iter2_h4_q1,2,The model overestimates the correlation between a company's social media presence and its customer engagement,Technology,,P_and_Q,Will Tesla launch the new social media campaign and its website traffic increase by more than 10% in 2025?,"This question resolves as YES if Tesla's official website or a reputable news source reports that the company has launched a new social media campaign to promote its electric vehicles in 2025, and its website traffic has increased by more than 10% in 2025, as reported by Tesla's official website or a reputable web analytics tool.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.3294004132261429
iter3_h0_q0,3,The model overestimates the correlation between a company's investment in renewable energy and its stock performance,Energy and Finance,,P,Will ExxonMobil invest more than $5 billion in renewable energy projects in 2025?,This question resolves as YES if ExxonMobil's official website or a reputable news source (such as Bloomberg or CNBC) reports that the company has invested more than $5 billion in renewable energy projects in 2025.,0.15,"[0.15, 0.15, 0.15, 0.15, 0.15]",0.16824996070591428
iter3_h0_q0,3,The model overestimates the correlation between a company's investment in renewable energy and its stock performance,Energy and Finance,,Q_given_P,"Given that ExxonMobil invests more than $5 billion in renewable energy, will its stock price increase by more than 10% in 2025?","This question resolves as YES if ExxonMobil's stock price increases by more than 10% in 2025, as reported by a reputable financial source (such as Yahoo Finance or Google Finance), and NO otherwise.",0.45,"[0.45, 0.45, 0.45, 0.45, 0.45]",0.16824996070591428
iter3_h0_q0,3,The model overestimates the correlation between a company's investment in renewable energy and its stock performance,Energy and Finance,,P_and_Q,Will ExxonMobil invest more than $5 billion in renewable energy and its stock price increase by more than 10% in 2025?,"This question resolves as YES if ExxonMobil's official website or a reputable news source reports that the company has invested more than $5 billion in renewable energy projects in 2025, and its stock price increases by more than 10% in 2025, as reported by a reputable financial source (such as Yahoo Finance or Google Finance).",0.132,"[0.15, 0.15, 0.15, 0.06, 0.15]",0.16824996070591428
iter3_h0_q1,3,The model overestimates the correlation between a company's investment in renewable energy and its stock performance,Energy and Finance,,P,Will NextEra Energy invest more than $10 billion in wind and solar energy projects in 2025?,This question resolves as YES if NextEra Energy's official website or a reputable news source (such as Reuters or Bloomberg) reports that the company has invested more than $10 billion in wind and solar energy projects in 2025.,0.69,"[0.75, 0.75, 0.65, 0.65, 0.65]",0.18008069318944148
iter3_h0_q1,3,The model overestimates the correlation between a company's investment in renewable energy and its stock performance,Energy and Finance,,Q_given_P,"Given that NextEra Energy invests more than $10 billion in wind and solar energy, will its revenue increase by more than 15% in 2025?","This question resolves as YES if NextEra Energy's official earnings report or a reputable financial source (such as Yahoo Finance or Google Finance) reports that the company's revenue has increased by more than 15% in 2025, and NO otherwise.",0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.18008069318944148
iter3_h0_q1,3,The model overestimates the correlation between a company's investment in renewable energy and its stock performance,Energy and Finance,,P_and_Q,Will NextEra Energy invest more than $10 billion in wind and solar energy and its revenue increase by more than 15% in 2025?,"This question resolves as YES if NextEra Energy's official website or a reputable news source reports that the company has invested more than $10 billion in wind and solar energy projects in 2025, and its revenue increases by more than 15% in 2025, as reported by NextEra Energy's official earnings report or a reputable financial source (such as Yahoo Finance or Google Finance).",0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.18008069318944148
iter3_h1_q0,3,The model underestimates the impact of climate change on global food production,Agriculture and Climate,,P,Will the global average temperature increase by more than 1.5°C above pre-industrial levels by 2025?,This question resolves as YES if the NASA Goddard Institute for Space Studies or a reputable climate science source reports that the global average temperature has increased by more than 1.5°C above pre-industrial levels by 2025.,0.15,"[0.15, 0.15, 0.15, 0.15, 0.15]",0.03961798748024252
iter3_h1_q0,3,The model underestimates the impact of climate change on global food production,Agriculture and Climate,,Q_given_P,"Given that the global average temperature increases by more than 1.5°C, will global wheat production decrease by more than 10% in 2025?","This question resolves as YES if the Food and Agriculture Organization (FAO) of the United Nations or a reputable agricultural source reports that global wheat production has decreased by more than 10% in 2025, and NO otherwise.",0.15,"[0.15, 0.15, 0.15, 0.15, 0.15]",0.03961798748024252
iter3_h1_q0,3,The model underestimates the impact of climate change on global food production,Agriculture and Climate,,P_and_Q,Will the global average temperature increase by more than 1.5°C and global wheat production decrease by more than 10% in 2025?,"This question resolves as YES if the NASA Goddard Institute for Space Studies or a reputable climate science source reports that the global average temperature has increased by more than 1.5°C above pre-industrial levels by 2025, and the Food and Agriculture Organization (FAO) of the United Nations or a reputable agricultural source reports that global wheat production has decreased by more than 10% in 2025.",0.03,"[0.03, 0.03, 0.03, 0.03, 0.03]",0.03961798748024252
iter3_h1_q1,3,The model underestimates the impact of climate change on global food production,Agriculture and Climate,,P,Will the number of droughts in the United States increase by more than 20% in 2025?,This question resolves as YES if the National Oceanic and Atmospheric Administration (NOAA) or a reputable climate science source reports that the number of droughts in the United States has increased by more than 20% in 2025.,0.30999999999999994,"[0.25, 0.35, 0.35, 0.35, 0.25]",0.17558988525057234
iter3_h1_q1,3,The model underestimates the impact of climate change on global food production,Agriculture and Climate,,Q_given_P,"Given that the number of droughts in the United States increases by more than 20%, will the price of corn increase by more than 15% in 2025?","This question resolves as YES if the United States Department of Agriculture (USDA) or a reputable agricultural source reports that the price of corn has increased by more than 15% in 2025, and NO otherwise.",0.73,"[0.65, 0.75, 0.75, 0.75, 0.75]",0.17558988525057234
iter3_h1_q1,3,The model underestimates the impact of climate change on global food production,Agriculture and Climate,,P_and_Q,Will the number of droughts in the United States increase by more than 20% and the price of corn increase by more than 15% in 2025?,"This question resolves as YES if the National Oceanic and Atmospheric Administration (NOAA) or a reputable climate science source reports that the number of droughts in the United States has increased by more than 20% in 2025, and the United States Department of Agriculture (USDA) or a reputable agricultural source reports that the price of corn has increased by more than 15% in 2025.",0.138,"[0.12, 0.12, 0.15, 0.15, 0.15]",0.17558988525057234
iter3_h2_q0,3,The model overestimates the correlation between a country's economic growth and its ability to attract foreign investment,Economics and Investment,,P,Will China's GDP growth rate exceed 6% in 2025?,This question resolves as YES if the World Bank or a reputable economic source reports that China's GDP growth rate has exceeded 6% in 2025.,0.25,"[0.25, 0.25, 0.25, 0.25, 0.25]",0.03811919905819306
iter3_h2_q0,3,The model overestimates the correlation between a country's economic growth and its ability to attract foreign investment,Economics and Investment,,Q_given_P,"Given that China's GDP growth rate exceeds 6%, will foreign direct investment in China increase by more than 10% in 2025?","This question resolves as YES if the United Nations Conference on Trade and Development (UNCTAD) or a reputable investment source reports that foreign direct investment in China has increased by more than 10% in 2025, and NO otherwise.",0.5700000000000001,"[0.45, 0.45, 0.65, 0.65, 0.65]",0.03811919905819306
iter3_h2_q0,3,The model overestimates the correlation between a country's economic growth and its ability to attract foreign investment,Economics and Investment,,P_and_Q,Will China's GDP growth rate exceed 6% and foreign direct investment in China increase by more than 10% in 2025?,"This question resolves as YES if the World Bank or a reputable economic source reports that China's GDP growth rate has exceeded 6% in 2025, and the United Nations Conference on Trade and Development (UNCTAD) or a reputable investment source reports that foreign direct investment in China has increased by more than 10% in 2025.",0.126,"[0.12, 0.15, 0.12, 0.12, 0.12]",0.03811919905819306
iter3_h2_q1,3,The model overestimates the correlation between a country's economic growth and its ability to attract foreign investment,Economics and Investment,,P,Will the United States' GDP growth rate exceed 3% in 2025?,This question resolves as YES if the Bureau of Economic Analysis (BEA) or a reputable economic source reports that the United States' GDP growth rate has exceeded 3% in 2025.,0.25,"[0.25, 0.25, 0.25, 0.25, 0.25]",0.05437694240550842
iter3_h2_q1,3,The model overestimates the correlation between a country's economic growth and its ability to attract foreign investment,Economics and Investment,,Q_given_P,"Given that the United States' GDP growth rate exceeds 3%, will the number of foreign companies investing in the US increase by more than 15% in 2025?","This question resolves as YES if the US Department of Commerce or a reputable investment source reports that the number of foreign companies investing in the US has increased by more than 15% in 2025, and NO otherwise.",0.45,"[0.35, 0.45, 0.65, 0.45, 0.35]",0.05437694240550842
iter3_h2_q1,3,The model overestimates the correlation between a country's economic growth and its ability to attract foreign investment,Economics and Investment,,P_and_Q,Will the United States' GDP growth rate exceed 3% and the number of foreign companies investing in the US increase by more than 15% in 2025?,"This question resolves as YES if the Bureau of Economic Analysis (BEA) or a reputable economic source reports that the United States' GDP growth rate has exceeded 3% in 2025, and the US Department of Commerce or a reputable investment source reports that the number of foreign companies investing in the US has increased by more than 15% in 2025.",0.135,"[0.075, 0.15, 0.15, 0.15, 0.15]",0.05437694240550842
iter3_h3_q0,3,The model underestimates the impact of regulatory changes on the profitability of pharmaceutical companies,Pharmaceuticals and Regulation,,P,Will the US Food and Drug Administration (FDA) approve more than 50 new drugs in 2025?,This question resolves as YES if the FDA's official website or a reputable pharmaceutical source reports that the FDA has approved more than 50 new drugs in 2025.,0.61,"[0.65, 0.55, 0.65, 0.65, 0.55]",0.041382019010657425
