question_triple_id,iteration,hypothesis,topic,reasoning_flaw,question_type,question_title,question_body,avg_forecast,individual_forecasts,consistency_score
iter1_h1_q0,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,Q_given_P,"Given that IBM invests more than $6 billion in quantum computing research and development, will the company's quantum computing technology achieve a 30% increase in adoption among Fortune 500 companies by 2030?","This question resolves as YES if IBM's official website or a reputable tech news source reports that the company's quantum computing technology has achieved a 30% increase in adoption among Fortune 500 companies by 2030, as measured by a reputable market research firm.",0.53,"[0.45, 0.65, 0.65, 0.45, 0.45]",0.9223611516546457
iter1_h1_q0,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,P_and_Q,Will IBM invest more than $6 billion in quantum computing research and development and achieve a 30% increase in adoption among Fortune 500 companies by 2030?,"This question resolves as YES if IBM's official website or a reputable tech news source reports that the company has invested more than $6 billion in quantum computing research and development in 2027, and the company's quantum computing technology achieves a 30% increase in adoption among Fortune 500 companies by 2030, as measured by a reputable market research firm.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.9223611516546457
iter1_h1_q1,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,P,Will Google invest more than $8 billion in quantum computing research and development in 2028?,This question resolves as YES if Google's official website or a reputable tech news source reports that the company has invested more than $8 billion in quantum computing research and development in 2028.,0.29,"[0.25, 0.35, 0.35, 0.25, 0.25]",0.2711868573466608
iter1_h1_q1,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,Q_given_P,"Given that Google invests more than $8 billion in quantum computing research and development, will the company's quantum computing technology achieve a 35% increase in adoption among Fortune 1000 companies by 2031?","This question resolves as YES if Google's official website or a reputable tech news source reports that the company's quantum computing technology has achieved a 35% increase in adoption among Fortune 1000 companies by 2031, as measured by a reputable market research firm.",0.6100000000000001,"[0.65, 0.65, 0.65, 0.45, 0.65]",0.2711868573466608
iter1_h1_q1,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,P_and_Q,Will Google invest more than $8 billion in quantum computing research and development and achieve a 35% increase in adoption among Fortune 1000 companies by 2031?,"This question resolves as YES if Google's official website or a reputable tech news source reports that the company has invested more than $8 billion in quantum computing research and development in 2028, and the company's quantum computing technology achieves a 35% increase in adoption among Fortune 1000 companies by 2031, as measured by a reputable market research firm.",0.32999999999999996,"[0.35, 0.35, 0.35, 0.25, 0.35]",0.2711868573466608
iter1_h1_q2,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,P,Will Microsoft invest more than $7 billion in quantum computing research and development in 2029?,This question resolves as YES if Microsoft's official website or a reputable tech news source reports that the company has invested more than $7 billion in quantum computing research and development in 2029.,0.30999999999999994,"[0.25, 0.25, 0.35, 0.35, 0.35]",0.2634725373717005
iter1_h1_q2,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,Q_given_P,"Given that Microsoft invests more than $7 billion in quantum computing research and development, will the company's quantum computing technology achieve a 25% increase in adoption among small and medium-sized businesses by 2032?","This question resolves as YES if Microsoft's official website or a reputable tech news source reports that the company's quantum computing technology has achieved a 25% increase in adoption among small and medium-sized businesses by 2032, as measured by a reputable market research firm.",0.47000000000000003,"[0.65, 0.35, 0.65, 0.35, 0.35]",0.2634725373717005
iter1_h1_q2,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,P_and_Q,Will Microsoft invest more than $7 billion in quantum computing research and development and achieve a 25% increase in adoption among small and medium-sized businesses by 2032?,"This question resolves as YES if Microsoft's official website or a reputable tech news source reports that the company has invested more than $7 billion in quantum computing research and development in 2029, and the company's quantum computing technology achieves a 25% increase in adoption among small and medium-sized businesses by 2032, as measured by a reputable market research firm.",0.284,"[0.24, 0.35, 0.24, 0.35, 0.24]",0.2634725373717005
iter1_h2_q0,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,P,Will IBM invest more than $6.5 billion in quantum computing research and development in 2027?,This question resolves as YES if IBM's official website or a reputable tech news source reports that the company has invested more than $6.5 billion in quantum computing research and development in 2027.,0.20999999999999996,"[0.15, 0.15, 0.15, 0.25, 0.35]",0.6679647655964072
iter1_h2_q0,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,Q_given_P,"Given that IBM invests more than $6.5 billion in quantum computing research and development, will the company's quantum computing technology achieve a 32% increase in adoption among Fortune 500 companies by 2030?","This question resolves as YES if IBM's official website or a reputable tech news source reports that the company's quantum computing technology has achieved a 32% increase in adoption among Fortune 500 companies by 2030, as measured by a reputable market research firm.",0.43000000000000005,"[0.35, 0.65, 0.35, 0.35, 0.45]",0.6679647655964072
iter1_h2_q0,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,P_and_Q,Will IBM invest more than $6.5 billion in quantum computing research and development and achieve a 32% increase in adoption among Fortune 500 companies by 2030?,"This question resolves as YES if IBM's official website or a reputable tech news source reports that the company has invested more than $6.5 billion in quantum computing research and development in 2027, and the company's quantum computing technology achieves a 32% increase in adoption among Fortune 500 companies by 2030, as measured by a reputable market research firm.",0.45,"[0.65, 0.45, 0.45, 0.35, 0.35]",0.6679647655964072
iter1_h2_q1,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,P,Will Google invest more than $8.5 billion in quantum computing research and development in 2028?,This question resolves as YES if Google's official website or a reputable tech news source reports that the company has invested more than $8.5 billion in quantum computing research and development in 2028.,0.15,"[0.15, 0.15, 0.15, 0.15, 0.15]",0.4060437485267764
iter1_h2_q1,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,Q_given_P,"Given that Google invests more than $8.5 billion in quantum computing research and development, will the company's quantum computing technology achieve a 38% increase in adoption among Fortune 1000 companies by 2031?","This question resolves as YES if Google's official website or a reputable tech news source reports that the company's quantum computing technology has achieved a 38% increase in adoption among Fortune 1000 companies by 2031, as measured by a reputable market research firm.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.4060437485267764
iter1_h2_q1,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,P_and_Q,Will Google invest more than $8.5 billion in quantum computing research and development and achieve a 38% increase in adoption among Fortune 1000 companies by 2031?,"This question resolves as YES if Google's official website or a reputable tech news source reports that the company has invested more than $8.5 billion in quantum computing research and development in 2028, and the company's quantum computing technology achieves a 38% increase in adoption among Fortune 1000 companies by 2031, as measured by a reputable market research firm.",0.30999999999999994,"[0.35, 0.35, 0.25, 0.35, 0.25]",0.4060437485267764
iter1_h2_q2,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,P,Will Microsoft invest more than $7.5 billion in quantum computing research and development in 2029?,This question resolves as YES if Microsoft's official website or a reputable tech news source reports that the company has invested more than $7.5 billion in quantum computing research and development in 2029.,0.25,"[0.25, 0.25, 0.25, 0.25, 0.25]",0.3071181316185282
iter1_h2_q2,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,Q_given_P,"Given that Microsoft invests more than $7.5 billion in quantum computing research and development, will the company's quantum computing technology achieve a 28% increase in adoption among small and medium-sized businesses by 2032?","This question resolves as YES if Microsoft's official website or a reputable tech news source reports that the company's quantum computing technology has achieved a 28% increase in adoption among small and medium-sized businesses by 2032, as measured by a reputable market research firm.",0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.3071181316185282
iter1_h2_q2,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,P_and_Q,Will Microsoft invest more than $7.5 billion in quantum computing research and development and achieve a 28% increase in adoption among small and medium-sized businesses by 2032?,"This question resolves as YES if Microsoft's official website or a reputable tech news source reports that the company has invested more than $7.5 billion in quantum computing research and development in 2029, and the company's quantum computing technology achieves a 28% increase in adoption among small and medium-sized businesses by 2032, as measured by a reputable market research firm.",0.22999999999999998,"[0.15, 0.25, 0.15, 0.35, 0.25]",0.3071181316185282
iter1_h3_q0,1,The model underestimates the impact of quantum computing on the global economy,Quantum Computing,Underestimation of impact,P,Will IBM invest more than $6 billion in quantum computing research and development in 2027?,This question resolves as YES if IBM's official website or a reputable tech news source reports that the company has invested more than $6 billion in quantum computing research and development in 2027.,0.25,"[0.35, 0.15, 0.25, 0.25, 0.25]",0.7762531318213339
iter1_h3_q0,1,The model underestimates the impact of quantum computing on the global economy,Quantum Computing,Underestimation of impact,Q_given_P,"Given that IBM invests more than $6 billion in quantum computing research and development, will the company's quantum computing technology achieve a 30% increase in adoption among Fortune 500 companies by 2030?","This question resolves as YES if IBM's official website or a reputable tech news source reports that the company's quantum computing technology has achieved a 30% increase in adoption among Fortune 500 companies by 2030, as measured by a reputable market research firm.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.7762531318213339
iter1_h3_q0,1,The model underestimates the impact of quantum computing on the global economy,Quantum Computing,Underestimation of impact,P_and_Q,Will IBM invest more than $6 billion in quantum computing research and development and achieve a 30% increase in adoption among Fortune 500 companies by 2030?,"This question resolves as YES if IBM's official website or a reputable tech news source reports that the company has invested more than $6 billion in quantum computing research and development in 2027, and the company's quantum computing technology achieves a 30% increase in adoption among Fortune 500 companies by 2030, as measured by a reputable market research firm.",0.6100000000000001,"[0.65, 0.65, 0.65, 0.65, 0.45]",0.7762531318213339
iter1_h3_q1,1,The model underestimates the impact of quantum computing on the global economy,Quantum Computing,Underestimation of impact,P,Will Google invest more than $8 billion in quantum computing research and development in 2028?,This question resolves as YES if Google's official website or a reputable tech news source reports that the company has invested more than $8 billion in quantum computing research and development in 2028.,0.16999999999999998,"[0.15, 0.15, 0.15, 0.25, 0.15]",0.4808681640716313
iter1_h3_q1,1,The model underestimates the impact of quantum computing on the global economy,Quantum Computing,Underestimation of impact,Q_given_P,"Given that Google invests more than $8 billion in quantum computing research and development, will the company's quantum computing technology achieve a 35% increase in adoption among Fortune 1000 companies by 2031?","This question resolves as YES if Google's official website or a reputable tech news source reports that the company's quantum computing technology has achieved a 35% increase in adoption among Fortune 1000 companies by 2031, as measured by a reputable market research firm.",0.49000000000000005,"[0.45, 0.65, 0.45, 0.45, 0.45]",0.4808681640716313
iter1_h3_q1,1,The model underestimates the impact of quantum computing on the global economy,Quantum Computing,Underestimation of impact,P_and_Q,Will Google invest more than $8 billion in quantum computing research and development and achieve a 35% increase in adoption among Fortune 1000 companies by 2031?,"This question resolves as YES if Google's official website or a reputable tech news source reports that the company has invested more than $8 billion in quantum computing research and development in 2028, and the company's quantum computing technology achieves a 35% increase in adoption among Fortune 1000 companies by 2031, as measured by a reputable market research firm.",0.32999999999999996,"[0.35, 0.35, 0.45, 0.25, 0.25]",0.4808681640716313
iter1_h3_q2,1,The model underestimates the impact of quantum computing on the global economy,Quantum Computing,Underestimation of impact,P,Will Microsoft invest more than $7 billion in quantum computing research and development in 2029?,This question resolves as YES if Microsoft's official website or a reputable tech news source reports that the company has invested more than $7 billion in quantum computing research and development in 2029.,0.32999999999999996,"[0.35, 0.35, 0.35, 0.25, 0.35]",0.44287912322404355
iter1_h3_q2,1,The model underestimates the impact of quantum computing on the global economy,Quantum Computing,Underestimation of impact,Q_given_P,"Given that Microsoft invests more than $7 billion in quantum computing research and development, will the company's quantum computing technology achieve a 25% increase in adoption among small and medium-sized businesses by 2032?","This question resolves as YES if Microsoft's official website or a reputable tech news source reports that the company's quantum computing technology has achieved a 25% increase in adoption among small and medium-sized businesses by 2032, as measured by a reputable market research firm.",0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.44287912322404355
iter1_h3_q2,1,The model underestimates the impact of quantum computing on the global economy,Quantum Computing,Underestimation of impact,P_and_Q,Will Microsoft invest more than $7 billion in quantum computing research and development and achieve a 25% increase in adoption among small and medium-sized businesses by 2032?,"This question resolves as YES if Microsoft's official website or a reputable tech news source reports that the company has invested more than $7 billion in quantum computing research and development in 2029, and the company's quantum computing technology achieves a 25% increase in adoption among small and medium-sized businesses by 2032, as measured by a reputable market research firm.",0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.44287912322404355
iter1_h4_q0,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,P,Will Google develop a functional quantum computer that can simulate complex chemical reactions by 2028?,This question resolves as YES if Google's official website or a reputable tech news source reports that the company has developed a functional quantum computer that can simulate complex chemical reactions by 2028.,0.37,"[0.35, 0.35, 0.35, 0.35, 0.45]",0.5375486452175559
iter1_h4_q0,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,Q_given_P,"Given that Google develops a functional quantum computer, will the company's quantum computing technology achieve a 22% increase in accuracy in simulating complex chemical reactions by 2030?","This question resolves as YES if Google's official website or a reputable tech news source reports that the company's quantum computing technology has achieved a 22% increase in accuracy in simulating complex chemical reactions by 2030, as measured by a standardized benchmarking test.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.5375486452175559
iter1_h4_q0,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,P_and_Q,Will Google develop a functional quantum computer and achieve a 22% increase in accuracy in simulating complex chemical reactions by 2030?,"This question resolves as YES if Google's official website or a reputable tech news source reports that the company has developed a functional quantum computer that can simulate complex chemical reactions by 2028, and the company's quantum computing technology achieves a 22% increase in accuracy in simulating complex chemical reactions by 2030, as measured by a standardized benchmarking test.",0.5700000000000001,"[0.65, 0.65, 0.45, 0.65, 0.45]",0.5375486452175559
iter1_h4_q1,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,P,Will IBM develop a functional quantum computer that can optimize complex logistics problems by 2029?,This question resolves as YES if IBM's official website or a reputable tech news source reports that the company has developed a functional quantum computer that can optimize complex logistics problems by 2029.,0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.3507323215972475
iter1_h4_q1,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,Q_given_P,"Given that IBM develops a functional quantum computer, will the company's quantum computing technology achieve a 28% increase in efficiency in optimizing complex logistics problems by 2031?","This question resolves as YES if IBM's official website or a reputable tech news source reports that the company's quantum computing technology has achieved a 28% increase in efficiency in optimizing complex logistics problems by 2031, as measured by a standardized benchmarking test.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.3507323215972475
iter1_h4_q1,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,P_and_Q,Will IBM develop a functional quantum computer and achieve a 28% increase in efficiency in optimizing complex logistics problems by 2031?,"This question resolves as YES if IBM's official website or a reputable tech news source reports that the company has developed a functional quantum computer that can optimize complex logistics problems by 2029, and the company's quantum computing technology achieves a 28% increase in efficiency in optimizing complex logistics problems by 2031, as measured by a standardized benchmarking test.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.3507323215972475
iter1_h4_q2,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,P,Will Microsoft develop a functional quantum computer that can simulate complex materials science problems by 2030?,This question resolves as YES if Microsoft's official website or a reputable tech news source reports that the company has developed a functional quantum computer that can simulate complex materials science problems by 2030.,0.27,"[0.25, 0.35, 0.25, 0.25, 0.25]",0.4005420320140763
iter1_h4_q2,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,Q_given_P,"Given that Microsoft develops a functional quantum computer, will the company's quantum computing technology achieve a 25% increase in accuracy in simulating complex materials science problems by 2032?","This question resolves as YES if Microsoft's official website or a reputable tech news source reports that the company's quantum computing technology has achieved a 25% increase in accuracy in simulating complex materials science problems by 2032, as measured by a standardized benchmarking test.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.4005420320140763
iter1_h4_q2,1,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",Quantum Computing,Underestimation of impact,P_and_Q,Will Microsoft develop a functional quantum computer and achieve a 25% increase in accuracy in simulating complex materials science problems by 2032?,"This question resolves as YES if Microsoft's official website or a reputable tech news source reports that the company has developed a functional quantum computer that can simulate complex materials science problems by 2030, and the company's quantum computing technology achieves a 25% increase in accuracy in simulating complex materials science problems by 2032, as measured by a standardized benchmarking test.",0.41000000000000003,"[0.45, 0.45, 0.45, 0.35, 0.35]",0.4005420320140763
iter2_h0_q0,2,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",AI and Computing,,P,Will IBM invest more than $7 billion in quantum computing research and development in 2029?,This question resolves as YES if IBM's official website or a reputable tech news source reports that the company has invested more than $7 billion in quantum computing research and development in 2029.,0.41,"[0.35, 0.35, 0.35, 0.65, 0.35]",0.5577110805490004
iter2_h0_q0,2,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",AI and Computing,,Q_given_P,"Given that IBM invests more than $7 billion in quantum computing research and development, will the company's quantum computing technology achieve a 30% increase in adoption among Fortune 500 companies by 2030?","This question resolves as YES if IBM's official website or a reputable tech news source reports that the company's quantum computing technology has achieved a 30% increase in adoption among Fortune 500 companies by 2030, as measured by a reputable market research firm.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.5577110805490004
iter2_h0_q0,2,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",AI and Computing,,P_and_Q,Will IBM invest more than $7 billion in quantum computing research and development and achieve a 30% increase in adoption among Fortune 500 companies by 2030?,"This question resolves as YES if IBM's official website or a reputable tech news source reports that the company has invested more than $7 billion in quantum computing research and development in 2029, and the company's quantum computing technology achieves a 30% increase in adoption among Fortune 500 companies by 2030, as measured by a reputable market research firm.",0.61,"[0.45, 0.65, 0.65, 0.65, 0.65]",0.5577110805490004
iter2_h0_q1,2,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",AI and Computing,,P,Will Google develop a functional quantum computer that can simulate complex chemical reactions by 2028?,This question resolves as YES if Google's official website or a reputable tech news source reports that the company has developed a functional quantum computer that can simulate complex chemical reactions by 2028.,0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.661190196848508
iter2_h0_q1,2,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",AI and Computing,,Q_given_P,"Given that Google develops a functional quantum computer, will the company's quantum computing technology achieve a 25% increase in accuracy in simulating complex chemical reactions by 2030?","This question resolves as YES if Google's official website or a reputable tech news source reports that the company's quantum computing technology has achieved a 25% increase in accuracy in simulating complex chemical reactions by 2030, as measured by a standardized benchmarking test.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.661190196848508
iter2_h0_q1,2,"The model underestimates the impact of quantum computing on the global economy, particularly in the context of optimization and simulation",AI and Computing,,P_and_Q,Will Google develop a functional quantum computer and achieve a 25% increase in accuracy in simulating complex chemical reactions by 2030?,"This question resolves as YES if Google's official website or a reputable tech news source reports that the company has developed a functional quantum computer that can simulate complex chemical reactions by 2028, and the company's quantum computing technology achieves a 25% increase in accuracy in simulating complex chemical reactions by 2030, as measured by a standardized benchmarking test.",0.624,"[0.72, 0.65, 0.65, 0.65, 0.45]",0.661190196848508
iter2_h1_q0,2,The model overestimates the correlation between genetic engineering and the development of new medical treatments,Biotechnology,,P,Will CRISPR Therapeutics invest more than $1.5 billion in genetic engineering research and development for rare diseases in 2027?,This question resolves as YES if CRISPR Therapeutics' official website or a reputable biotech news source reports that the company has invested more than $1.5 billion in genetic engineering research and development for rare diseases in 2027.,0.29,"[0.35, 0.25, 0.35, 0.25, 0.25]",0.6354820896907223
iter2_h1_q0,2,The model overestimates the correlation between genetic engineering and the development of new medical treatments,Biotechnology,,Q_given_P,"Given that CRISPR Therapeutics invests more than $1.5 billion in genetic engineering research and development, will the company develop a new treatment for sickle cell disease using gene editing technology by 2030?",This question resolves as YES if CRISPR Therapeutics' official website or a reputable biotech news source reports that the company has developed a new treatment for sickle cell disease using gene editing technology by 2030.,0.9199999999999999,"[0.85, 0.85, 0.95, 1.0, 0.95]",0.6354820896907223
iter2_h1_q0,2,The model overestimates the correlation between genetic engineering and the development of new medical treatments,Biotechnology,,P_and_Q,Will CRISPR Therapeutics invest more than $1.5 billion in genetic engineering research and development and develop a new treatment for sickle cell disease using gene editing technology by 2030?,"This question resolves as YES if CRISPR Therapeutics' official website or a reputable biotech news source reports that the company has invested more than $1.5 billion in genetic engineering research and development for rare diseases in 2027, and the company develops a new treatment for sickle cell disease using gene editing technology by 2030.",0.6699999999999999,"[0.65, 0.75, 0.65, 0.65, 0.65]",0.6354820896907223
iter2_h1_q1,2,The model overestimates the correlation between genetic engineering and the development of new medical treatments,Biotechnology,,P,Will Editas Medicine invest more than $1.2 billion in genetic engineering research and development for inherited diseases in 2028?,This question resolves as YES if Editas Medicine's official website or a reputable biotech news source reports that the company has invested more than $1.2 billion in genetic engineering research and development for inherited diseases in 2028.,0.15,"[0.15, 0.15, 0.15, 0.15, 0.15]",0.21613379890321907
iter2_h1_q1,2,The model overestimates the correlation between genetic engineering and the development of new medical treatments,Biotechnology,,Q_given_P,"Given that Editas Medicine invests more than $1.2 billion in genetic engineering research and development, will the company develop a new treatment for muscular dystrophy using gene editing technology by 2031?",This question resolves as YES if Editas Medicine's official website or a reputable biotech news source reports that the company has developed a new treatment for muscular dystrophy using gene editing technology by 2031.,0.6100000000000001,"[0.65, 0.65, 0.65, 0.65, 0.45]",0.21613379890321907
iter2_h1_q1,2,The model overestimates the correlation between genetic engineering and the development of new medical treatments,Biotechnology,,P_and_Q,Will Editas Medicine invest more than $1.2 billion in genetic engineering research and development and develop a new treatment for muscular dystrophy using gene editing technology by 2031?,"This question resolves as YES if Editas Medicine's official website or a reputable biotech news source reports that the company has invested more than $1.2 billion in genetic engineering research and development for inherited diseases in 2028, and the company develops a new treatment for muscular dystrophy using gene editing technology by 2031.",0.19,"[0.15, 0.25, 0.25, 0.15, 0.15]",0.21613379890321907
iter2_h2_q0,2,The model underestimates the impact of quantum computing on the global economy,AI and Computing,,P,Will Microsoft invest more than $8 billion in quantum computing research and development in 2029?,This question resolves as YES if Microsoft's official website or a reputable tech news source reports that the company has invested more than $8 billion in quantum computing research and development in 2029.,0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.3813615237276334
