eval_model_name,generator_model_name,re_eval_model_name,initial_log_path,adaptive_log_path,re_eval_log_path,use_example,use_cot_target,use_cot_in_context_attacker,num_epochs,adaptive_accuracy,adaptive_accuracy_judged,adaptive_scorer_name,re_eval_accuracy,re_eval_accuracy_judged,re_eval_scorer_name,judge_model_name,positive_samples,negative_samples,passed_judge_count,adaptive_incorrect_count,re_eval_incorrect_count,novelty_results_file
openai/gpt-4o,openai/gpt-4o-mini,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o-mini_pos1_neg8/2025-04-03T22-52-00+00-00_adaptive-legal_HMZxrJ4cAwr7dBPNHmBRkY.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o-mini_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-03T22-52-58+00-00_re-evaluate-adaptive-legal_aS4Tf2QhkYR9sak8DJ3fUS.eval,True,True,True,40,0.775,,adaptive_legal_scorer,0.4,,choice,anthropic/claude-3-5-sonnet-latest,1,8,5,5,3,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o_openai_gpt-4o-mini_20250403_225245.csv
openai/gpt-4o,openai/gpt-4o-mini,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o-mini_pos1_neg8/2025-04-03T22-52-00+00-00_adaptive-legal_HMZxrJ4cAwr7dBPNHmBRkY.eval,,True,True,True,40,0.775,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o_openai_gpt-4o-mini_20250403_225245.csv
openai/gpt-4o-mini,openai/gpt-4o-mini,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o-mini_pos1_neg8/2025-04-03T22-53-12+00-00_adaptive-legal_mbYsLbreyXzPePwA4eHxPC.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o-mini_pos1_neg8/re_eval/openai_gpt-4o/2025-04-03T22-53-51+00-00_re-evaluate-adaptive-legal_7sBvbwCn9qGVyibukpavoS.eval,True,True,True,40,0.85,,adaptive_legal_scorer,0.4,,choice,anthropic/claude-3-5-sonnet-latest,1,8,5,5,3,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o-mini_openai_gpt-4o-mini_20250403_225350.csv
openai/gpt-4o-mini,openai/gpt-4o-mini,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o-mini_pos1_neg8/2025-04-03T22-53-12+00-00_adaptive-legal_mbYsLbreyXzPePwA4eHxPC.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o-mini_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-03T22-53-59+00-00_re-evaluate-adaptive-legal_byEQtu3u8kwgiMmjSsLr6K.eval,True,True,True,40,0.85,,adaptive_legal_scorer,0.2,,choice,anthropic/claude-3-5-sonnet-latest,1,8,5,5,4,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o-mini_openai_gpt-4o-mini_20250403_225350.csv
openai/gpt-4o-mini,openai/gpt-4o-mini,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o-mini_pos1_neg8/2025-04-03T22-53-12+00-00_adaptive-legal_mbYsLbreyXzPePwA4eHxPC.eval,,True,True,True,40,0.85,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o-mini_openai_gpt-4o-mini_20250403_225350.csv
openai/gpt-4o,openai/gpt-4o-mini,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o-mini_pos1_neg8/2025-04-03T23-06-30+00-00_adaptive-legal_UQP5rGb47ZS35j6PUwjfgT.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o-mini_pos1_neg8/re_eval/openai_gpt-4o/2025-04-03T23-07-27+00-00_re-evaluate-adaptive-legal_7S4r82ERUYDJz4nsUEj6cY.eval,True,True,True,40,0.8,,adaptive_legal_scorer,0.6666666666666666,,choice,anthropic/claude-3-5-sonnet-latest,1,8,3,3,1,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o_openai_gpt-4o-mini_20250403_230725.csv
openai/gpt-4o,openai/gpt-4o-mini,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o-mini_pos1_neg8/2025-04-03T23-06-30+00-00_adaptive-legal_UQP5rGb47ZS35j6PUwjfgT.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o-mini_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-03T23-07-33+00-00_re-evaluate-adaptive-legal_W9qkSKY3NcWaYZwc6SWLcd.eval,True,True,True,40,0.8,,adaptive_legal_scorer,0.3333333333333333,,choice,anthropic/claude-3-5-sonnet-latest,1,8,3,3,2,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o_openai_gpt-4o-mini_20250403_230725.csv
openai/gpt-4o,openai/gpt-4o-mini,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o-mini_pos1_neg8/2025-04-03T23-06-30+00-00_adaptive-legal_UQP5rGb47ZS35j6PUwjfgT.eval,,True,True,True,40,0.8,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o_openai_gpt-4o-mini_20250403_230725.csv
openai/gpt-4o-mini,openai/gpt-4o-mini,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o-mini_pos1_neg8/2025-04-03T23-07-44+00-00_adaptive-legal_MjufrKdps3s59qPLM2vYfM.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o-mini_pos1_neg8/re_eval/openai_gpt-4o/2025-04-03T23-09-27+00-00_re-evaluate-adaptive-legal_k5q9SVJWE4koUefCWhYWsq.eval,True,True,True,40,0.95,,adaptive_legal_scorer,1.0,,choice,anthropic/claude-3-5-sonnet-latest,1,8,2,2,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o-mini_openai_gpt-4o-mini_20250403_230926.csv
openai/gpt-4o-mini,openai/gpt-4o-mini,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-03T22-19-32+00-00_legalbench-initial-aggregated_3oqRmap7tua9Kg9r2Snq7w.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o-mini_pos1_neg8/2025-04-03T23-07-44+00-00_adaptive-legal_MjufrKdps3s59qPLM2vYfM.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_40/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o-mini_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-03T23-09-34+00-00_re-evaluate-adaptive-legal_NTJXDVdDvCaGusqnvHH9g9.eval,True,True,True,40,0.95,,adaptive_legal_scorer,0.5,,choice,anthropic/claude-3-5-sonnet-latest,1,8,2,2,1,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o-mini_openai_gpt-4o-mini_20250403_230926.csv
