check_type,P_title,P_forecast,Q_title,Q_forecast,R_title,R_forecast,score
andor,Will Mount Everest experience a 5-meter rise in height by 2040 due to geological activity?,0.05,Will the Himalayan glaciers recede by an average of 200 meters by 2040?,0.65,"Will both Mount Everest experience a 5-meter rise in height and the Himalayan glaciers recede by an average of 200 meters by 2040? Body: Will both of the following occur: (a) Will geological surveys confirm a 5-meter increase in Mount Everest's official height by April 30, 2040, as measured by the National Geographic and the Survey of India? (b) Will the Himalayan glaciers show an average recession of 200 meters by September 1, 2040, as reported by the World Glacier Monitoring Service? Both conditions must be met for a ""Yes"" answer.",0.05,5.608745035229266e-17
andor,Will NASA launch a space telescope superior to the James Webb Space Telescope by 2030?,0.15,Will ESA develop and launch a competing space telescope to the James Webb Space Telescope by 2030?,0.15,Will both NASA and ESA launch space telescopes superior to the James Webb Space Telescope by 2030?,0.15,0.0
andor,Will the World Health Organization eradicate malaria by 2040?,0.15,Will a universal malaria vaccine be available to the global population by 2040?,0.65,"Will both the World Health Organization eradicate malaria globally and a universal malaria vaccine be available to the global population by 2040? Body: Will both of the following occur: (a) The World Health Organization declares malaria eradicated globally by January 1, 2040, based on validation from health ministries worldwide. (b) A universally effective malaria vaccine is developed, approved, and distributed to the global population by December 31, 2040, as announced by major pharmaceutical companies and health organizations? Resolution criteria: Both conditions must be met for a ""Yes"" answer. If either condition is not met, the answer is ""No"".",0.1,0.4264805644615007
andor,Will the United States legalize recreational marijuana nationwide by 2030?,0.65,Will Canada increase its legal age for cannabis consumption to 21 by 2030?,0.25,"Will both the United States legalize recreational marijuana nationwide and Canada increase its legal age for cannabis consumption to 21 by 2030? Body: Will both of the following occur: (a) The United States Congress passes and enacts legislation that legalizes recreational marijuana across all states by November 1, 2030, as recorded in federal legislative records. (b) Canada officially raises the legal age for cannabis consumption from 19 to 21 years old by January 1, 2030, as announced by the Canadian government in national health policy updates?",0.15,0.4555465923427277
andor,Will the International Space Station be deorbited by 2028?,0.65,Will private companies establish orbital habitats by 2028?,0.35,"Will both the International Space Station be deorbited and private companies establish orbital habitats by 2028? Body: Will both of the following occur: (a) The International Space Station (ISS) be successfully deorbited and decommissioned by December 31, 2028, as planned by the partnership of NASA, Roscosmos, ESA, JAXA, and CSA? (b) Private aerospace companies launch and maintain operational orbital habitats for human residents by June 30, 2028, as outlined in their space colonization agendas? Resolution criteria: Both conditions must be met for the question to be answered ""Yes."" If either or both conditions are not met, the answer will be ""No.""",0.25,0.0
andor,Will the European Union implement a universal basic income by 2035?,0.15,Will Germany reduce its unemployment rate to below 2% by 2035?,0.15,Will the European Union implement a universal basic income by 2035 and Germany reduce its unemployment rate to below 2% by 2035?,0.05,0.15232155510134432
andor,Will the Global Ocean Alliance establish marine protected areas covering 50% of the world's oceans by 2040?,0.15,Will global fish populations recover to pre-2000 levels by 2040?,0.35,"Will both the Global Ocean Alliance establish marine protected areas covering 50% of the world's oceans by 2040 AND global fish populations recover to pre-2000 levels by 2040? Body: Will both of the following occur: (a) The Global Ocean Alliance succeeds in designating and enforcing marine protected areas that encompass 50% of the world's oceans by July 1, 2040, as confirmed by their annual reports. (b) Data from international marine research organizations indicate that global fish populations have recovered to or surpassed their pre-2000 levels by December 31, 2040.",0.05,0.4116934847963091
andor,Will the United Kingdom host the next FIFA Men's World Cup in 2030?,0.05,Will the United Kingdom win the FIFA Men's World Cup in 2030?,0.0,Will the United Kingdom both host and win the FIFA Men's World Cup in 2030?,0.02,0.17604840918974993
andor,Will autonomous drones be the primary mode of package delivery in urban areas by 2035?,0.35,Will urban air traffic regulations be established to accommodate drone deliveries by 2035?,0.75,"Will both autonomous drones become the primary mode of package delivery in urban areas and urban air traffic regulations be established to accommodate drone deliveries by 2035? Body: Will both of the following occur: (a) Autonomous drones become the predominant method for delivering packages in major urban areas worldwide by November 1, 2035, as reported by logistics and transportation authorities. (b) Major cities around the world implement comprehensive air traffic regulations specifically designed to manage and facilitate autonomous drone package deliveries by December 31, 2035, as published by urban planning departments?",0.45,0.10840148207519437
andor,Will the Large Hadron Collider discover evidence of supersymmetry by 2030?,0.15,Will CERN announce a new particle that challenges the Standard Model by 2030?,0.25,Will both the Large Hadron Collider discover evidence of supersymmetry and CERN announce a new particle that challenges the Standard Model by 2030?,0.05,0.1347175576035981
andor,Will New York City achieve a 100% renewable energy grid by 2040?,0.65,Will the Atlantic Hurricane season be officially declared inactive by 2040?,0.05,"Will New York City achieve a 100% renewable energy grid by 2040 AND the Atlantic Hurricane season be declared inactive by 2040? Body: Will both of the following occur: (a) New York City transitions to and operates entirely on renewable energy sources for its electrical grid by January 1, 2040, as confirmed by the New York City Department of Environmental Protection, AND (b) meteorological authorities officially declare the Atlantic Hurricane season inactive for at least five consecutive years by December 31, 2040, based on climate data and hurricane activity trends?",0.01,1.1084016822173142
andor,Will the Queen of England abdicate the throne before 2030?,0.0,Will the United Kingdom transition to a republic by 2030?,0.1,"Will both the Queen of England abdicate the throne before 2030 AND the United Kingdom transition to a republic by 2030? Body: Will both of the following occur: (a) The current Queen of England voluntarily abdicates her position as monarch before January 1, 2030, as officially announced by Buckingham Palace, AND (b) The United Kingdom officially transitions from a constitutional monarchy to a republic system of government by December 31, 2030, following a nationwide referendum? Resolution criteria: For (a), confirmation must come from an official announcement by Buckingham Palace. For (b), the transition must be officially recognized following a nationwide referendum.",0.01,0.2403367072504439
andor,Will the Sahara Desert expand southward by 100 kilometers by 2050?,0.65,Will Sub-Saharan Africa experience a 20% decrease in arable land by 2050?,0.35,"Will both the Sahara Desert expand southward by 100 kilometers and Sub-Saharan Africa experience a 20% decrease in arable land by 2050? Body: Will both of the following occur: (a) The Sahara Desert's southern boundary extends at least 100 kilometers southward from its current location by November 1, 2050, as measured by satellite imagery and climate studies. (b) Sub-Saharan African countries report a 20% reduction in arable land available for agriculture by December 31, 2050, due to desertification and climate change, according to reports from the Food and Agriculture Organization? Resolution criteria: Both conditions must be met for the question to be answered ""Yes.""",0.35,0.10714969088698136
andor,Will the FIFA introduce Video Assistant Referee (VAR) technology in all lower-tier leagues by 2027?,0.25,Will the adoption of VAR technology reduce game duration by 10% in lower-tier leagues by 2027?,0.15,"Will FIFA mandate VAR in all lower-tier leagues by 2027 and will it reduce game duration by 10%? Body: Will both of the following occur: (a) FIFA mandates the implementation of Video Assistant Referee (VAR) technology across all lower-tier football leagues globally by June 1, 2027, as outlined in their official policies, and (b) the introduction of VAR technology results in a 10% decrease in average game duration in lower-tier football leagues by December 31, 2027, according to match statistics? Resolution criteria: For (a), confirmation will be based on official FIFA policy documents. For (b), confirmation will be based on statistical analysis of match durations before and after VAR implementation in lower-tier leagues.",0.05,0.4679509613087477
andor,Will the International Monetary Fund double its lending capacity by 2035?,0.35,Will global economic crises decrease by 50% by 2035?,0.25,"Will both the IMF double its lending capacity and global economic crises decrease by 50% by 2035? Body: Will both of the following occur: (a) The International Monetary Fund (IMF) officially announces and implements a doubling of its total lending capacity by March 31, 2035, as detailed in their financial reports, and (b) The frequency of global economic crises, as defined by recessions and financial downturns, decreases by 50% by December 31, 2035, according to data from the World Bank and IMF? Resolution criteria: Both conditions must be met for a ""Yes"" answer.",0.15,0.23392212858877212
andor,Will the number of electric vehicle charging stations in Europe exceed 1 million by 2030?,0.75,Will electric vehicles account for 70% of all new car sales in Europe by 2030?,0.65,"Will both the number of electric vehicle charging stations in Europe exceed 1 million and electric vehicles account for 70% of all new car sales in Europe by 2030? Body: Will both of the following occur by December 31, 2030: (a) Europe installs and operationalizes more than 1 million electric vehicle charging stations across all member countries, as reported by the European Commission, and (b) electric vehicles represent 70% or more of all new car sales in Europe, according to data from the European Automobile Manufacturers Association?",0.65,0.11388664808568202
andor,Will the Global Green Energy Pact reduce carbon emissions by 30% by 2040?,0.45,Will global renewable energy production increase by 50% by 2040?,0.85,"Will both the Global Green Energy Pact reduce carbon emissions by 30% and global renewable energy production increase by 50% by 2040? Body: Will both of the following occur by December 31, 2040: (a) The Global Green Energy Pact, signed by multiple nations, achieves a 30% reduction in global carbon emissions, as validated by the United Nations Environment Programme. (b) Global renewable energy production, including solar, wind, hydro, and biomass, increases by at least 50%, as reported by the International Renewable Energy Agency?",0.35,0.2248752990579941
andor,Will the Nobel Prize in Literature be awarded to an African author by 2032?,0.65,Will the number of African authors winning international literary awards double by 2032?,0.45,"Will both of the following occur by 2032: (a) An African author wins the Nobel Prize in Literature, and (b) The number of African authors winning international literary awards doubles? Body: Will both of the following occur by December 31, 2032: (a) An African author is selected and awarded the Nobel Prize in Literature, as announced by the Swedish Academy, and (b) The number of African authors receiving international literary awards, including but not limited to the Nobel Prize, doubles according to records from major literary organizations?",0.45,5.69232877174463e-17
andor,Will China become the world's largest economy by GDP by 2040?,0.65,Will the Belt and Road Initiative achieve its goal of connecting 150 countries by 2040?,0.85,"Will both China become the world's largest economy by GDP and the Belt and Road Initiative connect 150 countries by 2040? Body: Will both of the following occur by December 31, 2040: (a) China surpasses the United States to become the world's largest economy by Gross Domestic Product (GDP), as forecasted by the International Monetary Fund, and (b) the Belt and Road Initiative successfully establishes infrastructural and economic connections with 150 countries, as reported by the Chinese Ministry of Commerce? Resolution criteria: The first condition will be resolved based on reports from the International Monetary Fund regarding GDP rankings. The second condition will be resolved based on reports from the Chinese Ministry of Commerce regarding the Belt and Road Initiative's connections.",0.55,0.22487529905799397
andor,Will the average global temperature increase by 2 degrees Celsius by 2050?,0.65,Will sea levels rise by 1 meter globally by 2050?,0.05,"Will both the average global temperature increase by 2 degrees Celsius and sea levels rise by 1 meter globally by 2050? Body: Will both of the following occur by December 31, 2050: (a) The global average temperature rises by 2 degrees Celsius compared to pre-industrial levels, as reported by the Intergovernmental Panel on Climate Change. (b) Global sea levels experience a rise of 1 meter compared to 2000 levels, as measured by satellite data and reported by the National Oceanic and Atmospheric Administration?",0.15,0.25177657189522046
andor,Will the Paris Agreement achieve its target of limiting global warming to well below 2°C by 2035?,0.25,Will renewable energy sources supply 80% of global energy needs by 2035?,0.15,"Will both the Paris Agreement achieve its target of limiting global warming to well below 2°C by 2035 AND renewable energy sources supply 80% of global energy needs by 2035? Body: Will both of the following occur by December 31, 2035: (a) The signatory nations of the Paris Agreement successfully implement policies and actions that limit global warming to well below 2°C above pre-industrial levels, as reviewed in their annual environmental reports. (b) Renewable energy sources, including solar, wind, hydro, and geothermal, account for 80% or more of the world's total energy consumption, according to the International Energy Agency.",0.05,0.28542318600985506
andor,Will the European Union ban single-use plastics entirely by 2030?,0.35,Will plastic pollution in European oceans decrease by 70% by 2030?,0.25,Will the European Union ban single-use plastics entirely by 2030 and will plastic pollution in European oceans decrease by 70% by 2030?,0.15,0.11388664808568193
andor,Will Canada achieve universal internet access in all rural areas by 2030?,0.75,Will Canada's digital economy contribute 10% to its GDP by 2030?,0.65,Will Canada achieve both universal internet access in rural areas and a 10% digital economy contribution to GDP by 2030?,0.55,0.10840148207519432
andor,Will the Amazon River experience a 30% decrease in flow rate by 2040?,0.15,Will deforestation in the Amazon Basin reach 20 million hectares by 2040?,0.65,"Will both a 30% decrease in the Amazon River's flow rate and 20 million hectares of deforestation in the Amazon Basin occur by 2040? Body: Will both of the following occur by December 31, 2040: (a) The average annual flow rate of the Amazon River decreases by 30%, as measured by hydrological studies conducted by the Brazilian National Institute for Amazonian Research, and (b) Deforestation activities in the Amazon Basin result in the loss of 20 million hectares of forest cover, according to data from the Brazilian Institute of Environment and Renewable Natural Resources?",0.35,0.22208517489360147
andor,Will the International Renewable Energy Agency report that wind energy surpassed solar energy in global capacity by 2035?,0.3,Will offshore wind farms account for 60% of global wind energy capacity by 2035?,0.25,Will both wind energy surpass solar energy in global capacity and offshore wind farms account for 60% of global wind energy capacity by 2035?,0.15,0.17758008941593845
andor,Will the United States eliminate net greenhouse gas emissions by 2050?,0.6,Will electric vehicles make up 90% of new car sales in the United States by 2050?,0.65,"Will the United States both eliminate net greenhouse gas emissions and have electric vehicles make up 90% of new car sales by 2050? Body: Will both of the following occur by December 31, 2050: (a) The United States achieves net-zero greenhouse gas emissions, as committed in its official climate action plans and reports. (b) Electric vehicles represent 90% or more of all new car sales in the United States, according to data from the U.S. Department of Transportation? Resolution criteria: Both conditions must be met for the question to be answered ""Yes."" If either condition is not met, the answer will be ""No.""",0.45,0.05260244438717998
andor,Will Artificial General Intelligence be developed by 2040?,0.25,Will countries implement universal basic income in response to AGI by 2040?,0.35,"Will both Artificial General Intelligence be developed and countries implement universal basic income in response by 2040? Body: Will both of the following occur by December 31, 2040: (a) Researchers successfully develop and demonstrate Artificial General Intelligence (AGI) capabilities, as validated by leading AI research institutions, and (b) Nations around the world adopt universal basic income policies as a response to the economic impacts of AGI, as announced in governmental policy papers? Resolution criteria: Both conditions must be met for a ""Yes"" answer. Condition (a) is met if AGI capabilities are developed and demonstrated by the specified date, validated by leading AI research institutions. Condition (b) is met if universal basic income policies are adopted in response to AGI, as announced in governmental policy papers by the specified date.",0.1,0.1751423610260147
andor,Will Norway achieve 100% electric vehicle usage by 2040?,0.85,Will Norway's carbon emissions from transportation drop to zero by 2040?,0.35,"Will Norway achieve both 100% electric vehicle usage and zero carbon emissions from transportation by 2040? Body: Will both of the following occur by December 31, 2040: (a) Norway reports that all newly registered vehicles are electric, as documented by Statistics Norway, and (b) Norway achieves zero carbon emissions from the transportation sector, as measured and reported by the Norwegian Environment Agency?",0.65,0.2277732961713639
andor,Will the global population reach 10 billion by 2050?,0.35,Will famine affect over 50% of the global population by 2050?,0.01,Will both the global population reach 10 billion and famine affect over 50% of the global population by 2050?,0.01,1.2574422290872602e-17
andor,Will the first human mission to Europa successfully land by 2045?,0.25,Will evidence of extraterrestrial microbial life be discovered on Europa by 2045?,0.35,"Will both a human mission successfully land on Europa and evidence of extraterrestrial microbial life be discovered there by 2045? Body: Will both of the following occur: (a) A human-crewed mission will land on Jupiter's moon Europa by September 30, 2045, as planned by NASA's Europa Clipper program. (b) Scientific analysis from missions to Europa will confirm the existence of extraterrestrial microbial life by December 31, 2045, as reported by astrobiology research institutions. Resolution criteria: Both events must occur within their respective timeframes for the answer to be YES.",0.05,0.6048583789091339
andor,Will the global literacy rate reach 95% by 2030?,0.65,Will internet access be available to 90% of the global population by 2030?,0.65,"Will both the global literacy rate reach 95% and internet access be available to 90% of the global population by 2030? Body: Will both of the following occur by December 31, 2030: (a) The global literacy rate will attain 95%, as reported by UNESCO's annual education statistics. (b) 90% or more of the global population will have reliable internet access, according to data from the International Telecommunication Union.",0.35,0.41455785720572097
andor,Will the Arctic become ice-free in summer by 2040?,0.65,Will global sea levels rise by 0.5 meters due to Arctic ice melt by 2040?,0.05,"Will both the Arctic become ice-free in summer and global sea levels rise by 0.5 meters due to Arctic ice melt by 2040? Body: Will both of the following occur: (a) Satellite observations confirm that the Arctic Ocean is ice-free during summer months by June 30, 2040, as reported by the National Snow and Ice Data Center, and (b) The melting of Arctic ice contributes to a global sea level rise of 0.5 meters by December 31, 2040, as projected by the Intergovernmental Panel on Climate Change? Resolution criteria: Both conditions must be met for the question to be answered ""Yes.""",0.05,0.40415267281079437
andor,Will the first human interstellar mission be launched by 2070?,0.15,Will a habitable exoplanet be discovered by 2070?,0.65,Will both a crewed interstellar mission be launched and a habitable exoplanet be discovered by 2070?,0.1,0.4264805644615007
andor,Will global carbon capture technology reduce atmospheric CO2 by 40% by 2050?,0.15,Will global temperatures stabilize at current levels by 2050?,0.15,Will both global carbon capture technology reduce atmospheric CO2 by 40% and global temperatures stabilize at current levels by 2050?,0.05,0.15232155510134432
andor,Will the first human be genetically modified to resist diseases by 2060?,0.65,Will international treaties ban human genetic modifications by 2060?,0.25,Will both the first human be genetically modified to resist diseases and international treaties ban human genetic modifications by 2060?,0.15,0.11388664808568193
andor,"Will quantum computing achieve practical, error-corrected qubits by 2035?",0.65,Will quantum supremacy be achieved in solving real-world problems by 2035?,0.6,"Will both practical, error-corrected qubits and quantum supremacy in solving real-world problems be achieved by 2035? Body: Will both of the following occur by December 31, 2035: (a) Quantum computers reach the capability of maintaining practical, error-corrected qubits necessary for reliable computations, as validated by breakthroughs published in top-tier scientific journals. (b) Quantum computers demonstrate supremacy by effectively solving practical, real-world problems beyond the capacity of classical computers, as showcased in technological exhibitions? Resolution criteria: Both conditions must be met for the question to be answered ""Yes.""",0.35,0.26014863936634014
andor,Will the first floating city be operational by 2050?,0.65,Will global sea levels necessitate widespread adoption of floating cities by 2050?,0.25,"Will both the first floating city be operational and global sea levels necessitate widespread adoption of floating cities by 2050? Body: Will both of the following occur: (a) The inaugural floating city, designed to support sustainable living and technological innovation, becomes operational by January 1, 2050, as developed by major architectural and engineering firms. (b) Rising global sea levels force at least five major coastal cities to adopt floating city infrastructures by December 31, 2050, as reported by climate resilience studies?",0.35,0.10714969088698136
andor,Will human life expectancy surpass 100 years globally by 2100?,0.25,Will medical advancements eliminate all forms of cancer by 2100?,0.15,"Will both human life expectancy surpass 100 years globally and medical advancements eliminate all forms of cancer by 2100? Body: Will both of the following occur by December 31, 2100: (a) The average global human life expectancy exceeds 100 years, as reported by the World Health Organization's demographic statistics, and (b) Medical science develops and implements cures that effectively eliminate all forms of cancer, as documented by breakthroughs in medical journals? Resolution criteria: (a) The World Health Organization's demographic statistics must report an average global human life expectancy exceeding 100 years. (b) Medical journals must document breakthroughs that confirm the development and implementation of cures effectively eliminating all forms of cancer.",0.05,0.28542318600985506
andor,Will Mars have a sustainable human colony by 2100?,0.35,Will terraforming processes on Mars be 50% complete by 2100?,0.05,"Will both a sustainable human colony be established on Mars and terraforming processes be 50% complete by 2100? Body: Will both of the following occur by December 31, 2100: (a) A sustainable human colony with self-sufficient life support systems is established on Mars, as confirmed by space exploration agencies. (b) Terraforming efforts aimed at making Mars habitable for humans are at least 50% complete, as reported by international space research collaborations? Resolution criteria: Both conditions must be met by the specified date for the answer to be YES.",0.05,0.2978116787650698
andor,Will the United Nations declare a global ban on nuclear weapons by 2080?,0.25,Will global tension among major powers decrease by 2080?,0.45,"Will both a global ban on nuclear weapons and a decrease in global tension among major powers occur by 2080? Body: Will both of the following occur by December 31, 2080: (a) The United Nations officially enacts and enforces a comprehensive global ban on the possession and use of nuclear weapons, as ratified by member states. (b) Geopolitical tensions among the world's major powers significantly decrease, as measured by indexes of international conflict and cooperation? Resolution criteria: (a) The first condition will be resolved as ""Yes"" if the United Nations has officially enacted and enforced a comprehensive global ban on nuclear weapons by the specified date, with ratification by member states. (b) The second condition will be resolved as ""Yes"" if there is a significant decrease in geopolitical tensions among major powers by the specified date, as indicated by relevant indexes. Both conditions must be met for the overall question to be answered ""Yes.""",0.15,0.22487529905799403
andor,Will virtual reality replace traditional schooling by 2075?,0.35,Will literacy rates reach 100% worldwide through virtual education by 2075?,0.35,Will both virtual reality replace traditional schooling and literacy rates reach 100% worldwide through virtual education by 2075?,0.1,0.5483321543076436
andor,Will extraterrestrial intelligence be confirmed by SETI by 2100?,0.15,Will humanity establish communication protocols with extraterrestrial civilizations by 2100?,0.05,"Will both extraterrestrial intelligence be confirmed by SETI and communication protocols with extraterrestrial civilizations be established by 2100? Body: Will both of the following occur by December 31, 2100: (a) The Search for Extraterrestrial Intelligence (SETI) program confirms the existence of intelligent extraterrestrial life, as verified by official announcements. (b) Humanity develops and implements standardized communication protocols for interacting with extraterrestrial civilizations, as outlined in international scientific collaborations? Resolution criteria: Both conditions must be met for the question to be answered ""Yes.""",0.05,2.3424303401679067e-17
andor,Will the first human achieve immortality through genetic engineering by 2150?,0.15,Will global population growth stabilize due to human immortality by 2150?,0.05,"Will both the first human achieve immortality through genetic engineering and global population growth stabilize due to human immortality by 2150? Body: Will both of the following occur by December 31, 2150: (a) A human successfully achieves biological immortality through advanced genetic engineering techniques, as validated by scientific breakthroughs published in reputable journals. (b) The stabilization of global population growth is observed as a direct consequence of humans achieving biological immortality, as reported by demographic studies?",0.05,0.08929995329613664
andor,Will humanity colonize Saturn's moon Titan by 2200?,0.05,Will Saturn's moon Titan have a breathable atmosphere for humans by 2200?,0.05,"Will humanity both colonize Saturn's moon Titan and make its atmosphere breathable for humans by 2200? Body: Will both of the following occur by December 31, 2200: (a) Humans establish a permanent colony on Saturn's moon Titan, as planned by international space exploration initiatives, and (b) Technological advancements enable the modification of Titan's atmosphere to be breathable for humans, as projected by astrophysical engineering projects? Resolution criteria: Both conditions must be met by the specified date for the answer to be YES.",0.05,0.19209468759882461
andor,Will global linguistics preserve all endangered languages by 2100?,0.15,Will cultural diversity increase as a result of language preservation by 2100?,0.75,"Will all endangered languages be preserved and contribute to increased cultural diversity by 2100? Body: Will both of the following occur by December 31, 2100: (a) All currently endangered languages are actively preserved and revitalized through global linguistic initiatives and programs, and (b) The preservation of these endangered languages contributes to an increase in global cultural diversity, as assessed by anthropological studies? Resolution criteria: (a) will be resolved based on evidence of active preservation and revitalization efforts for all currently endangered languages, and (b) will be resolved based on anthropological studies indicating an increase in global cultural diversity as a result of language preservation.",0.05,0.9989811510344926
andor,Will humans develop the ability to teleport by 2200?,0.05,Will teleportation eliminate the need for traditional transportation methods by 2200?,0.05,"Will both human teleportation be developed and eliminate traditional transportation methods by 2200? Body: Will both of the following occur by December 31, 2200: (a) Scientific research and technological advancements culminate in the practical development of human teleportation capabilities, as demonstrated by verified experiments. (b) The advent of human teleportation renders traditional modes of transportation (e.g., cars, airplanes) obsolete, as indicated by transportation industry trends? Resolution criteria: Both conditions must be met for a ""Yes"" answer.",0.01,0.10212858423763306
