check_type,P_title,P_forecast,Q_title,Q_forecast,R_title,R_forecast,score
consequence,Will South Korea implement a universal basic income program by 2032?,0.25,Will South Korea implement any new social welfare programs by 2032?,0.85,,,0.0
consequence,Will the International Monetary Fund predict a global recession in its 2025 economic outlook?,0.35,Will the International Monetary Fund revise its global economic outlook for 2025?,0.95,,,0.0
consequence,Will the Sydney Opera House host a live performance by Beyoncé by 2026?,0.25,Will the Sydney Opera House host any high-profile artists by 2026?,0.85,,,0.0
consequence,Will the Nobel Peace Prize 2027 be awarded to a climate activist?,0.35,Will the Nobel Peace Prize 2027 be awarded for environmental efforts?,0.35,,,0.0
consequence,Will Amazon establish a fully automated warehouse in Arizona by 2027?,0.65,Will Amazon develop any new warehouse technologies by 2027?,0.85,,,0.0
consequence,"Will Bitcoin's hash rate drop below 100 EH/s by December 31, 2028?",0.15,"Will Bitcoin's hash rate change by December 31, 2028?",0.99,,,0.0
consequence,Will the International Olympic Committee add skiing as a new sport for the 2032 Winter Olympics?,0.35,Will the International Olympic Committee introduce any new sports in the 2032 Winter Olympics?,0.35,,,0.0
consequence,Will the United Nations declare 2025 as the International Year of Artificial Intelligence?,0.15,Will the United Nations declare any International Year themes by 2025?,0.85,,,0.0
consequence,Will NASA's James Webb Space Telescope discover evidence of extraterrestrial life by 2030?,0.15,Will NASA's James Webb Space Telescope make any significant astronomical discoveries by 2030?,0.95,,,0.0
consequence,Will the United States pass a federal law banning the sale of gasoline-powered cars by 2035?,0.25,Will the United States implement any new automotive regulations by 2035?,0.85,,,0.0
consequence,Will the Louvre Museum digitize its entire art collection by 2030?,0.65,Will the Louvre Museum undertake any digital initiatives by 2030?,0.95,,,0.0
consequence,Will the International Energy Agency report that nuclear energy will constitute over 25% of the global energy mix by 2030?,0.1,Will the International Energy Agency report any significant changes in the global energy mix by 2030?,0.85,,,0.0
consequence,Will Tesla launch a fully autonomous vehicle without human intervention by 2032?,0.45,Will Tesla develop any autonomous vehicle technologies by 2032?,0.95,,,0.0
consequence,Will the Human Genome Project be fully completed with no ethical concerns raised by 2030?,0.1,Will the Human Genome Project achieve any major milestones by 2030?,0.85,,,0.0
consequence,Will UNESCO add a new World Heritage Site in Antarctica by 2029?,0.15,Will UNESCO designate any new World Heritage Sites by 2029?,0.95,,,0.0
consequence,Will the United States establish a permanent lunar base by 2040?,0.45,Will the United States undertake any lunar exploration projects by 2040?,0.95,,,0.0
consequence,Will the Global Fund eradicate malaria in Sub-Saharan Africa by 2050?,0.25,Will the Global Fund implement any new health initiatives in Sub-Saharan Africa by 2050?,0.95,,,0.0
