check_type,P_title,P_forecast,Q_title,Q_forecast,R_title,R_forecast,score
not,"Will the European Union implement a carbon border tax by January 1, 2030?",0.85,"Will the European Union not implement a carbon border tax by January 1, 2030?",0.25,,,0.17785726558372938
not,Will India surpass China in total smartphone users by the end of 2027?,0.65,Will India not surpass China in total smartphone users by the end of 2027?,0.35,,,0.0
not,"Will the United States pass a federal law banning single-use plastics by July 4, 2026?",0.25,"Will the United States not pass a federal law banning single-use plastics by July 4, 2026?",0.75,,,0.0
not,Will Microsoft acquire another major tech company with over $50 billion in market capitalization by 2029?,0.65,Will Microsoft not acquire another major tech company with over $50 billion in market capitalization by 2029?,0.35,,,0.0
not,Will Japan's population decline by more than 2% by 2035?,0.85,Will Japan's population not decline by more than 2% by 2035?,0.3,,,0.25775520902185434
not,Will the Nobel Prize in Literature 2027 be awarded to a non-European author?,0.55,Will the Nobel Prize in Literature 2027 not be awarded to a non-European author?,0.55,,,0.14193207743318978
not,Will the Global Hunger Index improve by at least 10 points by 2032?,0.55,Will the Global Hunger Index not improve by at least 10 points by 2032?,0.65,,,0.28977005745465223
not,Will SpaceX successfully launch a manned mission to Mars by 2035?,0.45,Will SpaceX not successfully launch a manned mission to Mars by 2035?,0.65,,,0.14488502872732612
not,Will the European Central Bank raise interest rates by more than 1.5% in 2027?,0.35,Will the European Central Bank not raise interest rates by more than 1.5% in 2027?,0.75,,,0.15498951475455527
not,"Will Saudi Arabia increase its oil production by more than 500,000 barrels per day by 2029?",0.65,"Will Saudi Arabia not increase its oil production by more than 500,000 barrels per day by 2029?",0.65,,,0.4440912253619913
not,Will the United Nations declare cyber warfare as a formal category of warfare by 2030?,0.35,Will the United Nations not declare cyber warfare as a formal category of warfare by 2030?,0.75,,,0.15498951475455527
not,Will Amazon Web Services exceed a 30% market share in the global cloud computing market by 2028?,0.55,Will Amazon Web Services not exceed a 30% market share in the global cloud computing market by 2028?,0.45,,,0.0
not,Will the International Space Station be decommissioned by the end of 2032?,0.85,Will the International Space Station not be decommissioned by the end of 2032?,0.45,,,0.48909925282130995
not,Will Netflix's subscriber base exceed 300 million worldwide by 2026?,0.55,Will Netflix's subscriber base not exceed 300 million worldwide by 2026?,0.4,,,0.07150906998665087
not,Will the European Union ban all internal combustion engine vehicles by 2040?,0.75,Will the European Union not ban all internal combustion engine vehicles by 2040?,0.25,,,0.0
not,Will South Korea's unemployment rate fall below 3% by the end of 2027?,0.35,Will South Korea's unemployment rate not fall below 3% by the end of 2027?,0.65,,,0.0
not,Will the Marvel Cinematic Universe release more than 20 feature films by 2030?,0.95,Will the Marvel Cinematic Universe release 20 feature films or fewer by 2030?,0.15,,,0.23847565601348417
not,"Will China's renewable energy capacity exceed 2,000 gigawatts by 2035?",0.85,"Will China's renewable energy capacity not exceed 2,000 gigawatts by 2035?",0.15,,,0.0
not,Will the FIFA Women's World Cup 2027 have participation from more than 32 teams?,0.2,Will the FIFA Women's World Cup 2027 have 32 teams or fewer participating?,0.9,,,0.19960079840319378
not,Will Spotify's global user base exceed 500 million by the end of 2029?,0.85,Will Spotify's global user base not exceed 500 million by the end of 2029?,0.15,,,0.0
not,Will Australia achieve net-zero carbon emissions by 2050?,0.65,Will Australia not achieve net-zero carbon emissions by 2050?,0.35,,,0.0
not,Will the United States host the FIFA Club World Cup in 2029?,0.65,Will the United States not host the FIFA Club World Cup in 2029?,0.65,,,0.4440912253619913
not,Will the global electric vehicle market share exceed 40% by 2030?,0.65,Will the global electric vehicle market share not exceed 40% by 2030?,0.45,,,0.14488502872732612
not,Will the World Health Organization declare a global pandemic by 2033?,0.35,Will the World Health Organization not declare a global pandemic by 2033?,0.7,,,0.0754787814104884
not,Will the Tesla Model X have autonomous driving capabilities fully enabled by 2027?,0.65,Will the Tesla Model X not have autonomous driving capabilities fully enabled by 2027?,0.35,,,0.0
not,Will Facebook rebrand to a new name by the end of 2025?,0.15,Will Facebook not rebrand to a new name by the end of 2025?,0.85,,,0.0
not,Will Norway have more than 80% electric vehicles on the roads by 2032?,0.75,Will Norway not have more than 80% electric vehicles on the roads by 2032?,0.65,,,0.6199580590182204
not,Will the United States legalize recreational marijuana nationwide by 2027?,0.35,Will the United States not legalize recreational marijuana nationwide by 2027?,0.65,,,0.0
not,Will the next iPhone model introduce foldable screen technology by 2026?,0.35,Will the next iPhone model not introduce foldable screen technology by 2026?,0.75,,,0.15498951475455527
not,Will Brazil host the Summer Olympics before 2040?,0.25,Will Brazil not host the Summer Olympics before 2040?,0.85,,,0.17785726558372938
not,Will India's smartphone market reach 1 billion users by 2030?,0.75,Will India's smartphone market not reach 1 billion users by 2030?,0.65,,,0.6199580590182204
not,Will the World Bank report a global poverty rate below 5% by 2040?,0.6,Will the World Bank report a global poverty rate of 5% or higher by 2040?,0.65,,,0.36510223367262135
not,Will the first human born on Mars survive past their 20th birthday by 2050?,0.25,Will the first human born on Mars not survive past their 20th birthday by 2050?,0.2,,,0.9314277692026995
not,Will the United Kingdom implement a universal basic income by 2035?,0.25,Will the United Kingdom not implement a universal basic income by 2035?,0.75,,,0.0
not,Will the International Monetary Fund predict a global recession in 2029?,0.25,Will the International Monetary Fund not predict a global recession in 2029?,0.65,,,0.1549895147545551
not,Will Netflix's original content budget exceed $20 billion by 2030?,0.75,Will Netflix's original content budget not exceed $20 billion by 2030?,0.35,,,0.15498951475455527
not,Will the European Union ban single-use plastics by 2033?,0.65,Will the European Union not ban single-use plastics by 2033?,0.65,,,0.4440912253619913
not,Will the global population exceed 10 billion by 2080?,0.65,Will the global population not exceed 10 billion by 2080?,0.65,,,0.4440912253619913
not,Will NASA discover microbial life on Mars by 2045?,0.35,Will NASA not discover microbial life on Mars by 2045?,0.75,,,0.15498951475455527
not,Will electric vehicle sales in Europe surpass 30 million units by 2035?,0.85,Will electric vehicle sales in Europe not surpass 30 million units by 2035?,0.25,,,0.17785726558372938
not,Will Canada legalize same-sex marriage nationwide by 2028?,1.0,Will Canada not legalize same-sex marriage nationwide by 2028?,0.01,,,0.09950373139777965
not,Will the United States' national debt exceed $40 trillion by 2035?,0.75,Will the United States' national debt not exceed $40 trillion by 2035?,0.25,,,0.0
not,Will the Shanghai Stock Exchange's total market capitalization exceed $10 trillion by 2030?,0.65,Will the Shanghai Stock Exchange's total market capitalization not exceed $10 trillion by 2030?,0.4,,,0.07302044673452433
not,Will the first commercial flight to Venus occur by 2060?,0.05,Will the first commercial flight to Venus not occur by 2060?,0.95,,,0.0
not,Will the global obesity rate decrease by 5% by 2035?,0.25,Will the global obesity rate not decrease by 5% by 2035?,0.75,,,0.0
not,Will South Africa discover a new element by 2038?,0.05,Will South Africa not discover a new element by 2038?,0.85,,,0.23847565601348447
not,Will the global literacy rate exceed 90% by 2045?,0.75,Will the global literacy rate not exceed 90% by 2045?,0.25,,,0.0
not,Will the first human colony on the Moon be established by 2050?,0.65,Will the first human colony on the Moon not be established by 2050?,0.65,,,0.4440912253619913
not,Will the World Expo in 2030 be held in Africa for the first time?,0.25,Will the World Expo in 2030 not be held in Africa for the first time?,0.85,,,0.17785726558372938
not,Will the Global Peace Index score improve by 15 points by 2040?,0.25,Will the Global Peace Index score not improve by 15 points by 2040?,0.75,,,0.0
