question_triple_id,iteration,hypothesis,topic,reasoning_flaw,question_type,question_title,question_body,avg_forecast,individual_forecasts,consistency_score
iter1_h0_q3,1,"The model overestimates joint probabilities in scenarios involving multiple events or conditions, as observed in the Speed Chess Championship example",,,Q_given_P,"Given that the price of Bitcoin exceeds $50,000, will the price of Ethereum exceed $2,000 in 2024?","The prices of Bitcoin and Ethereum are correlated, but the relationship is complex. Resolution date: December 31, 2024. Resolution criteria: Official Ethereum price data from CoinMarketCap. Resolution source: CoinMarketCap.com",0.6900000000000001,"[0.85, 0.85, 0.5, 0.75, 0.5]",0.23321227608843695
iter1_h0_q3,1,"The model overestimates joint probabilities in scenarios involving multiple events or conditions, as observed in the Speed Chess Championship example",,,P_and_Q,"Will both the price of Bitcoin exceed $50,000 and the price of Ethereum exceed $2,000 in 2024?","The cryptocurrency market is highly interconnected, and prices can be highly volatile. Resolution date: December 31, 2024. Resolution criteria: Official Bitcoin and Ethereum price data from CoinMarketCap. Resolution source: CoinMarketCap.com",0.54,"[0.55, 0.5, 0.5, 0.65, 0.5]",0.23321227608843695
iter1_h0_q4,1,"The model overestimates joint probabilities in scenarios involving multiple events or conditions, as observed in the Speed Chess Championship example",,,P,Will the US Federal Reserve raise interest rates by more than 2% in 2024?,"The Fed has been monitoring inflation and economic growth, and a rate hike is possible. Resolution date: December 31, 2024. Resolution criteria: Official Fed press release. Resolution source: FederalReserve.gov",0.4,"[0.25, 0.5, 0.25, 0.5, 0.5]",0.24956560418307136
iter1_h0_q4,1,"The model overestimates joint probabilities in scenarios involving multiple events or conditions, as observed in the Speed Chess Championship example",,,Q_given_P,"Given that the Fed raises interest rates by more than 2%, will the yield on the 10-year Treasury bond exceed 4% in 2024?","The Fed's monetary policy decisions can impact bond markets, but the relationship is complex. Resolution date: December 31, 2024. Resolution criteria: Official Treasury bond yield data from the US Department of the Treasury. Resolution source: Treasury.gov",0.6199999999999999,"[0.5, 0.65, 0.65, 0.65, 0.65]",0.24956560418307136
iter1_h0_q4,1,"The model overestimates joint probabilities in scenarios involving multiple events or conditions, as observed in the Speed Chess Championship example",,,P_and_Q,Will both the Fed raise interest rates by more than 2% and the yield on the 10-year Treasury bond exceed 4% in 2024?,"The Fed's decisions can have far-reaching effects on the economy and financial markets. Resolution date: December 31, 2024. Resolution criteria: Official Fed press release and Treasury bond yield data. Resolution source: FederalReserve.gov and Treasury.gov",0.4,"[0.25, 0.5, 0.5, 0.25, 0.5]",0.24956560418307136
iter1_h1_q0,1,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",,,P,Will the US unemployment rate fall below 4% in 2024?,"The US economy has been growing, but the labor market is complex. Resolution date: December 31, 2024. Resolution criteria: Official unemployment rate data from the BLS. Resolution source: BLS.gov",0.5599999999999999,"[0.5, 0.65, 0.65, 0.65, 0.35]",0.3331559244163822
iter1_h1_q0,1,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",,,Q_given_P,"Given that the US unemployment rate falls below 4%, will the EU unemployment rate fall below 7% in 2024?","The EU labor market is influenced by various factors, including economic growth and policy decisions. Resolution date: December 31, 2024. Resolution criteria: Official unemployment rate data from Eurostat. Resolution source: Eurostat.eu",0.44000000000000006,"[0.5, 0.5, 0.5, 0.35, 0.35]",0.3331559244163822
iter1_h1_q0,1,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",,,P_and_Q,Will both the US unemployment rate fall below 4% and the EU unemployment rate fall below 7% in 2024?,"The labor markets in the US and EU are interconnected, but the relationship is complex. Resolution date: December 31, 2024. Resolution criteria: Official unemployment rate data from the BLS and Eurostat. Resolution source: BLS.gov and Eurostat.eu",0.45,"[0.45, 0.5, 0.5, 0.5, 0.3]",0.3331559244163822
iter1_h1_q1,1,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",,,P,Will the price of oil exceed $80 per barrel in 2024?,"The oil market is highly volatile, and predicting prices is challenging. Resolution date: December 31, 2024. Resolution criteria: Official oil price data from the EIA. Resolution source: EIA.gov",0.5599999999999999,"[0.5, 0.65, 0.5, 0.5, 0.65]",0.30420449415320866
iter1_h1_q1,1,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",,,Q_given_P,"Given that the price of oil exceeds $80 per barrel, will the price of natural gas exceed $4 per million BTU in 2024?","The prices of oil and natural gas are correlated, but the relationship is complex. Resolution date: December 31, 2024. Resolution criteria: Official natural gas price data from the EIA. Resolution source: EIA.gov",0.5,"[0.45, 0.5, 0.55, 0.5, 0.5]",0.30420449415320866
iter1_h1_q1,1,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",,,P_and_Q,Will both the price of oil exceed $80 per barrel and the price of natural gas exceed $4 per million BTU in 2024?,"The energy market is highly interconnected, and prices can be highly volatile. Resolution date: December 31, 2024. Resolution criteria: Official oil and natural gas price data from the EIA. Resolution source: EIA.gov",0.47000000000000003,"[0.45, 0.5, 0.45, 0.5, 0.45]",0.30420449415320866
iter1_h1_q2,1,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",,,P,Will the US GDP growth rate exceed 3% in 2024?,"The US economy has been growing, but predicting GDP growth is challenging. Resolution date: December 31, 2024. Resolution criteria: Official GDP growth rate data from the BEA. Resolution source: BEA.gov",0.4,"[0.35, 0.45, 0.35, 0.45, 0.4]",0.35064768840293364
iter1_h1_q2,1,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",,,Q_given_P,"Given that the US GDP growth rate exceeds 3%, will the EU GDP growth rate exceed 2% in 2024?","The EU economy is influenced by various factors, including economic growth and policy decisions. Resolution date: December 31, 2024. Resolution criteria: Official GDP growth rate data from Eurostat. Resolution source: Eurostat.eu",0.53,"[0.65, 0.45, 0.5, 0.55, 0.5]",0.35064768840293364
iter1_h1_q2,1,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",,,P_and_Q,Will both the US GDP growth rate exceed 3% and the EU GDP growth rate exceed 2% in 2024?,"The economies in the US and EU are interconnected, but the relationship is complex. Resolution date: December 31, 2024. Resolution criteria: Official GDP growth rate data from the BEA and Eurostat. Resolution source: BEA.gov and Eurostat.eu",0.42000000000000004,"[0.25, 0.5, 0.35, 0.5, 0.5]",0.35064768840293364
iter1_h1_q3,1,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",,,P,Will the US inflation rate fall below 2% in 2024?,"The US economy has been experiencing inflation, but predicting inflation is challenging. Resolution date: December 31, 2024. Resolution criteria: Official inflation rate data from the BLS. Resolution source: BLS.gov",0.44000000000000006,"[0.35, 0.5, 0.35, 0.5, 0.5]",0.41940586656497403
iter1_h1_q3,1,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",,,Q_given_P,"Given that the US inflation rate falls below 2%, will the EU inflation rate fall below 1.5% in 2024?","The EU inflation rate is influenced by various factors, including economic growth and policy decisions. Resolution date: December 31, 2024. Resolution criteria: Official inflation rate data from Eurostat. Resolution source: Eurostat.eu",0.37,"[0.35, 0.45, 0.35, 0.35, 0.35]",0.41940586656497403
iter1_h1_q3,1,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",,,P_and_Q,Will both the US inflation rate fall below 2% and the EU inflation rate fall below 1.5% in 2024?,"The inflation rates in the US and EU are interconnected, but the relationship is complex. Resolution date: December 31, 2024. Resolution criteria: Official inflation rate data from the BLS and Eurostat. Resolution source: BLS.gov and Eurostat.eu",0.4,"[0.25, 0.5, 0.5, 0.5, 0.25]",0.41940586656497403
iter1_h1_q4,1,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",,,P,Will the yield on the 10-year Treasury bond exceed 4.5% in 2024?,"The Treasury bond market is highly volatile, and predicting yields is challenging. Resolution date: December 31, 2024. Resolution criteria: Official Treasury bond yield data from the US Department of the Treasury. Resolution source: Treasury.gov",0.45999999999999996,"[0.5, 0.35, 0.5, 0.45, 0.5]",0.3648971515704241
iter1_h1_q4,1,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",,,Q_given_P,"Given that the yield on the 10-year Treasury bond exceeds 4.5%, will the yield on the 10-year German bund exceed 2.5% in 2024?","The bond markets in the US and EU are interconnected, but the relationship is complex. Resolution date: December 31, 2024. Resolution criteria: Official bond yield data from the US Department of the Treasury and the German Finance Agency. Resolution source: Treasury.gov and Bundesfinanzagentur.de",0.5,"[0.35, 0.5, 0.5, 0.65, 0.5]",0.3648971515704241
iter1_h1_q4,1,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",,,P_and_Q,Will both the yield on the 10-year Treasury bond exceed 4.5% and the yield on the 10-year German bund exceed 2.5% in 2024?,"The bond markets in the US and EU are highly interconnected, and yields can be highly volatile. Resolution date: December 31, 2024. Resolution criteria: Official bond yield data from the US Department of the Treasury and the German Finance Agency. Resolution source: Treasury.gov and Bundesfinanzagentur.de",0.45,"[0.35, 0.5, 0.45, 0.5, 0.45]",0.3648971515704241
iter2_h0_q0,2,"The model overestimates joint probabilities in scenarios involving multiple events or conditions, as observed in the Speed Chess Championship example",Economics,,P,Will the US GDP growth rate exceed 3% in 2025?,"This question resolves as YES if the US GDP growth rate exceeds 3% in 2025, as reported by the Bureau of Economic Analysis (BEA) on their official website (BEA.gov) by January 31, 2026.",0.5,"[0.5, 0.5, 0.5, 0.55, 0.45]",0.20493416486381547
iter2_h0_q0,2,"The model overestimates joint probabilities in scenarios involving multiple events or conditions, as observed in the Speed Chess Championship example",Economics,,Q_given_P,"Given that the US GDP growth rate exceeds 3%, will the EU GDP growth rate exceed 2% in 2025?","This question resolves as YES if the EU GDP growth rate exceeds 2% in 2025, given that the US GDP growth rate exceeds 3%, as reported by Eurostat on their official website (Eurostat.eu) by January 31, 2026.",0.6199999999999999,"[0.65, 0.5, 0.65, 0.65, 0.65]",0.20493416486381547
iter2_h0_q0,2,"The model overestimates joint probabilities in scenarios involving multiple events or conditions, as observed in the Speed Chess Championship example",Economics,,P_and_Q,Will both the US GDP growth rate exceed 3% and the EU GDP growth rate exceed 2% in 2025?,"This question resolves as YES if both the US GDP growth rate exceeds 3% and the EU GDP growth rate exceeds 2% in 2025, as reported by the Bureau of Economic Analysis (BEA) and Eurostat on their official websites (BEA.gov and Eurostat.eu) by January 31, 2026.",0.44000000000000006,"[0.35, 0.35, 0.5, 0.5, 0.5]",0.20493416486381547
iter2_h0_q1,2,"The model overestimates joint probabilities in scenarios involving multiple events or conditions, as observed in the Speed Chess Championship example",Sports,,P,Will LeBron James win the NBA MVP award in 2025?,"This question resolves as YES if LeBron James wins the NBA MVP award in 2025, as announced by the National Basketball Association (NBA) on their official website (NBA.com) by May 31, 2025.",0.1,"[0.1, 0.1, 0.1, 0.1, 0.1]",0.6027793659597634
iter2_h0_q1,2,"The model overestimates joint probabilities in scenarios involving multiple events or conditions, as observed in the Speed Chess Championship example",Sports,,Q_given_P,"Given that LeBron James wins the NBA MVP award, will the Los Angeles Lakers win the NBA championship in 2025?","This question resolves as YES if the Los Angeles Lakers win the NBA championship in 2025, given that LeBron James wins the NBA MVP award, as announced by the National Basketball Association (NBA) on their official website (NBA.com) by July 31, 2025.",0.39,"[0.35, 0.35, 0.25, 0.5, 0.5]",0.6027793659597634
iter2_h0_q1,2,"The model overestimates joint probabilities in scenarios involving multiple events or conditions, as observed in the Speed Chess Championship example",Sports,,P_and_Q,Will both LeBron James win the NBA MVP award and the Los Angeles Lakers win the NBA championship in 2025?,"This question resolves as YES if both LeBron James wins the NBA MVP award and the Los Angeles Lakers win the NBA championship in 2025, as announced by the National Basketball Association (NBA) on their official website (NBA.com) by July 31, 2025.",0.33399999999999996,"[0.5, 0.5, 0.05, 0.12, 0.5]",0.6027793659597634
iter2_h1_q0,2,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",Technology,,P,Will Apple release a new iPhone model with a foldable screen in 2025?,"This question resolves as YES if Apple releases a new iPhone model with a foldable screen in 2025, as announced by Apple on their official website (Apple.com) by December 31, 2025.",0.32,"[0.5, 0.25, 0.25, 0.35, 0.25]",0.23739633446399386
iter2_h1_q0,2,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",Technology,,Q_given_P,"Given that Apple releases a new iPhone model with a foldable screen, will Samsung's smartphone sales decline by more than 10% in 2025?","This question resolves as YES if Samsung's smartphone sales decline by more than 10% in 2025, given that Apple releases a new iPhone model with a foldable screen, as reported by Samsung on their official website (Samsung.com) or by a reputable market research firm (e.g., IDC, Strategy Analytics) by January 31, 2026.",0.42000000000000004,"[0.5, 0.25, 0.5, 0.5, 0.35]",0.23739633446399386
iter2_h1_q0,2,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",Technology,,P_and_Q,Will both Apple release a new iPhone model with a foldable screen and Samsung's smartphone sales decline by more than 10% in 2025?,"This question resolves as YES if both Apple releases a new iPhone model with a foldable screen and Samsung's smartphone sales decline by more than 10% in 2025, as announced by Apple and reported by Samsung or a reputable market research firm (e.g., IDC, Strategy Analytics) on their official websites by January 31, 2026.",0.254,"[0.1, 0.07, 0.5, 0.1, 0.5]",0.23739633446399386
iter2_h1_q1,2,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",Geopolitics,,P,Will the United States and China sign a new trade agreement in 2025?,"This question resolves as YES if the United States and China sign a new trade agreement in 2025, as announced by the Office of the United States Trade Representative (USTR) on their official website (USTR.gov) by December 31, 2025.",0.48,"[0.45, 0.45, 0.5, 0.5, 0.5]",0.320926446198342
iter2_h1_q1,2,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",Geopolitics,,Q_given_P,"Given that the United States and China sign a new trade agreement, will the EU impose new tariffs on Chinese imports in 2025?","This question resolves as YES if the EU imposes new tariffs on Chinese imports in 2025, given that the United States and China sign a new trade agreement, as reported by the European Commission on their official website (Ec.europa.eu) by January 31, 2026.",0.44000000000000006,"[0.5, 0.5, 0.5, 0.35, 0.35]",0.320926446198342
iter2_h1_q1,2,"The model provides inconsistent estimates for conditional probabilities, depending on the context and the order of events, as observed in the OpenAI and Microsoft example",Geopolitics,,P_and_Q,Will both the United States and China sign a new trade agreement and the EU impose new tariffs on Chinese imports in 2025?,"This question resolves as YES if both the United States and China sign a new trade agreement and the EU imposes new tariffs on Chinese imports in 2025, as announced by the Office of the United States Trade Representative (USTR) and reported by the European Commission on their official websites by January 31, 2026.",0.4,"[0.25, 0.5, 0.25, 0.5, 0.5]",0.320926446198342
iter2_h2_q0,2,"The model assumes a strong correlation between individual and national sports performance, as observed in the Faith Kipyegon example",Sports,,P,Will Eliud Kipchoge win the 2025 London Marathon?,"This question resolves as YES if Eliud Kipchoge wins the 2025 London Marathon, as announced by the London Marathon organizers on their official website (LondonMarathon.com) by May 31, 2025.",0.41,"[0.35, 0.35, 0.5, 0.5, 0.35]",0.4559396425868931
iter2_h2_q0,2,"The model assumes a strong correlation between individual and national sports performance, as observed in the Faith Kipyegon example",Sports,,Q_given_P,"Given that Eliud Kipchoge wins the 2025 London Marathon, will Kenya win at least 5 gold medals in track and field events at the 2025 World Championships?","This question resolves as YES if Kenya wins at least 5 gold medals in track and field events at the 2025 World Championships, given that Eliud Kipchoge wins the 2025 London Marathon, as reported by World Athletics on their official website (WorldAthletics.org) by August 31, 2025.",0.45,"[0.35, 0.5, 0.45, 0.5, 0.45]",0.4559396425868931
iter2_h2_q0,2,"The model assumes a strong correlation between individual and national sports performance, as observed in the Faith Kipyegon example",Sports,,P_and_Q,Will both Eliud Kipchoge win the 2025 London Marathon and Kenya win at least 5 gold medals in track and field events at the 2025 World Championships?,"This question resolves as YES if both Eliud Kipchoge wins the 2025 London Marathon and Kenya wins at least 5 gold medals in track and field events at the 2025 World Championships, as announced by the London Marathon organizers and reported by World Athletics on their official websites by August 31, 2025.",0.45,"[0.4, 0.35, 0.5, 0.5, 0.5]",0.4559396425868931
iter2_h2_q1,2,"The model assumes a strong correlation between individual and national sports performance, as observed in the Faith Kipyegon example",Sports,,P,Will the United States win the 2025 FIBA Basketball World Cup?,"This question resolves as YES if the United States wins the 2025 FIBA Basketball World Cup, as announced by FIBA on their official website (FIBA.basketball) by September 30, 2025.",0.63,"[0.75, 0.75, 0.5, 0.65, 0.5]",0.1679686169621327
iter2_h2_q1,2,"The model assumes a strong correlation between individual and national sports performance, as observed in the Faith Kipyegon example",Sports,,Q_given_P,"Given that the United States wins the 2025 FIBA Basketball World Cup, will Stephen Curry be named the tournament MVP?","This question resolves as YES if Stephen Curry is named the tournament MVP, given that the United States wins the 2025 FIBA Basketball World Cup, as reported by FIBA on their official website (FIBA.basketball) by September 30, 2025.",0.41,"[0.5, 0.35, 0.35, 0.35, 0.5]",0.1679686169621327
iter2_h2_q1,2,"The model assumes a strong correlation between individual and national sports performance, as observed in the Faith Kipyegon example",Sports,,P_and_Q,Will both the United States win the 2025 FIBA Basketball World Cup and Stephen Curry be named the tournament MVP?,"This question resolves as YES if both the United States wins the 2025 FIBA Basketball World Cup and Stephen Curry is named the tournament MVP, as announced by FIBA on their official website (FIBA.basketball) by September 30, 2025.",0.36,"[0.5, 0.15, 0.5, 0.5, 0.15]",0.1679686169621327
iter2_h3_q0,2,"The model overgeneralizes tech company compliance based on industry trends, as observed in the Meta and Microsoft example",Technology,,P,Will Google comply with the EU's Digital Services Act by 2025?,"This question resolves as YES if Google complies with the EU's Digital Services Act by 2025, as reported by the European Commission on their official website (Ec.europa.eu) by December 31, 2025.",0.82,"[0.5, 0.95, 0.85, 0.85, 0.95]",0.5545598088455933
iter2_h3_q0,2,"The model overgeneralizes tech company compliance based on industry trends, as observed in the Meta and Microsoft example",Technology,,Q_given_P,"Given that Google complies with the EU's Digital Services Act, will Amazon also comply with the regulation by 2025?","This question resolves as YES if Amazon complies with the EU's Digital Services Act by 2025, given that Google complies with the regulation, as reported by the European Commission on their official website (Ec.europa.eu) by December 31, 2025.",0.64,"[0.5, 0.85, 0.5, 0.85, 0.5]",0.5545598088455933
iter2_h3_q0,2,"The model overgeneralizes tech company compliance based on industry trends, as observed in the Meta and Microsoft example",Technology,,P_and_Q,Will both Google and Amazon comply with the EU's Digital Services Act by 2025?,"This question resolves as YES if both Google and Amazon comply with the EU's Digital Services Act by 2025, as reported by the European Commission on their official website (Ec.europa.eu) by December 31, 2025.",0.85,"[0.85, 0.85, 0.85, 0.85, 0.85]",0.5545598088455933
iter2_h3_q1,2,"The model overgeneralizes tech company compliance based on industry trends, as observed in the Meta and Microsoft example",Technology,,P,Will Tesla achieve level 5 autonomy in its vehicles by 2025?,"This question resolves as YES if Tesla achieves level 5 autonomy in its vehicles by 2025, as announced by Tesla on their official website (Tesla.com) by December 31, 2025.",0.3,"[0.25, 0.5, 0.25, 0.25, 0.25]",0.5701875599831568
iter2_h3_q1,2,"The model overgeneralizes tech company compliance based on industry trends, as observed in the Meta and Microsoft example",Technology,,Q_given_P,"Given that Tesla achieves level 5 autonomy, will Waymo also achieve level 5 autonomy in its vehicles by 2025?","This question resolves as YES if Waymo achieves level 5 autonomy in its vehicles by 2025, given that Tesla achieves level 5 autonomy, as reported by Waymo on their official website (Waymo.com) by December 31, 2025.",0.5599999999999999,"[0.65, 0.65, 0.5, 0.5, 0.5]",0.5701875599831568
iter2_h3_q1,2,"The model overgeneralizes tech company compliance based on industry trends, as observed in the Meta and Microsoft example",Technology,,P_and_Q,Will both Tesla and Waymo achieve level 5 autonomy in their vehicles by 2025?,"This question resolves as YES if both Tesla and Waymo achieve level 5 autonomy in their vehicles by 2025, as announced by Tesla and reported by Waymo on their official websites by December 31, 2025.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.5701875599831568
iter2_h4_q0,2,"The model assumes a strong correlation between monetary policy and market reactions, as observed in the Fed actions example",Economics,,P,Will the Federal Reserve raise interest rates by more than 1% in 2025?,"This question resolves as YES if the Federal Reserve raises interest rates by more than 1% in 2025, as announced by the Federal Reserve on their official website (FederalReserve.gov) by December 31, 2025.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143
iter2_h4_q0,2,"The model assumes a strong correlation between monetary policy and market reactions, as observed in the Fed actions example",Economics,,Q_given_P,"Given that the Federal Reserve raises interest rates by more than 1%, will the S&P 500 decline by more than 10% in 2025?","This question resolves as YES if the S&P 500 declines by more than 10% in 2025, given that the Federal Reserve raises interest rates by more than 1%, as reported by S&P Dow Jones Indices on their official website (SPGlobal.com) by December 31, 2025.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143
iter2_h4_q0,2,"The model assumes a strong correlation between monetary policy and market reactions, as observed in the Fed actions example",Economics,,P_and_Q,Will both the Federal Reserve raise interest rates by more than 1% and the S&P 500 decline by more than 10% in 2025?,"This question resolves as YES if both the Federal Reserve raises interest rates by more than 1% and the S&P 500 declines by more than 10% in 2025, as announced by the Federal Reserve and reported by S&P Dow Jones Indices on their official websites by December 31, 2025.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.40770504565840143
iter2_h4_q1,2,"The model assumes a strong correlation between monetary policy and market reactions, as observed in the Fed actions example",Economics,,P,Will the European Central Bank implement quantitative easing in 2025?,"This question resolves as YES if the European Central Bank implements quantitative easing in 2025, as announced by the European Central Bank on their official website (ECB.europa.eu) by December 31, 2025.",0.5,"[0.5, 0.5, 0.5, 0.5, 0.5]",0.06097107608496929
iter2_h4_q1,2,"The model assumes a strong correlation between monetary policy and market reactions, as observed in the Fed actions example",Economics,,Q_given_P,"Given that the European Central Bank implements quantitative easing, will the euro appreciate against the US dollar by more than 5% in 2025?","This question resolves as YES if the euro appreciates against the US dollar by more than 5% in 2025, given that the European Central Bank implements quantitative easing, as reported by the European Central Bank on their official website (ECB.europa.eu) by December 31, 2025.",0.4,"[0.5, 0.5, 0.5, 0.25, 0.25]",0.06097107608496929
iter2_h4_q1,2,"The model assumes a strong correlation between monetary policy and market reactions, as observed in the Fed actions example",Economics,,P_and_Q,Will both the European Central Bank implement quantitative easing and the euro appreciate against the US dollar by more than 5% in 2025?,"This question resolves as YES if both the European Central Bank implements quantitative easing and the euro appreciates against the US dollar by more than 5% in 2025, as announced by the European Central Bank on their official website (ECB.europa.eu) by December 31, 2025.",0.16999999999999998,"[0.15, 0.15, 0.15, 0.2, 0.2]",0.06097107608496929
