check_type,P_question,P_forecast,Q_question,Q_forecast,R_question,R_forecast,S_question,S_forecast,score
cond,"If Esports Becomes an Olympic Medal Event by 2028, Will an Asian Team Win Gold?

If the International Olympic Committee officially includes esports as a medal event in the 2028 Summer Olympics, will a national team representing an Asian country win the gold medal in the inaugural esports competition, as confirmed by Olympic records?",0.75,"Given that Esports Becomes an Olympic Medal Event by 2028, Will the Asian Games Drop Esports by 2026? Body: Given that the International Olympic Committee officially includes esports as a medal event in the 2028 Summer Olympics, this question asks if the Olympic Council of Asia will decide to remove esports from the list of medal events in the Asian Games taking place by December 31, 2026. This resolves as NO only if esports becomes an Olympic medal event by 2028 and the Asian Games drop esports by 2026; it resolves as YES in all other cases.

Given that the International Olympic Committee officially includes esports as a medal event in the 2028 Summer Olympics, this question asks if the Olympic Council of Asia will decide to remove esports from the list of medal events in the Asian Games taking place by December 31, 2026. This resolves as NO only if esports becomes an Olympic medal event by 2028 and the Asian Games drop esports by 2026; it resolves as YES in all other cases.",0.95,"Will both of the following occur given their respective conditions: (a) If esports becomes an Olympic medal event by 2028, an Asian team wins gold (b) If esports is excluded from the 2028 Olympics, the Asian Games drop esports by 2026?

(a) If the International Olympic Committee officially includes esports as a medal event in the 2028 Summer Olympics, will a national team representing an Asian country win the gold medal in the inaugural esports competition, as confirmed by Olympic records?

(b) If the International Olympic Committee does not include esports as a medal event in the 2028 Summer Olympics, will the Olympic Council of Asia decide to remove esports from the list of medal events in the Asian Games taking place by December 31, 2026?

Resolution Criteria: Both conditions must be met for the answer to be YES. For (a), confirmation will be based on the official Olympic records of the 2028 Summer Olympics. For (b), confirmation will be based on official announcements or records from the Olympic Council of Asia regarding the status of esports in the Asian Games by the specified date.",0.15,,,0.9875452482872651
cond,"Will a Virtual Reality Film Win the Palme d'Or at Cannes by 2027?

Will a film produced primarily for virtual reality viewing be awarded the Palme d'Or at the Cannes Film Festival held by December 31, 2027, as confirmed by the festival's official records?",0.15,"Given that a Virtual Reality Film Wins the Palme d'Or at Cannes by 2027, will VR Films Be Banned from Competition at Cannes by 2027?

Given that a film produced primarily for virtual reality viewing is awarded the Palme d'Or at the Cannes Film Festival held by December 31, 2027, as confirmed by the festival's official records, this question asks if the Cannes Film Festival will officially prohibit virtual reality films from competing in any category by December 31, 2027, as stated in their official selection rules. This resolves as NO only if a VR film wins the Palme d'Or and VR films are subsequently banned; it resolves as YES in all other cases.",0.95,"Will a Virtual Reality Film Win the Palme d'Or at Cannes by 2027 AND Will VR Films Be Banned from Competition at Cannes by 2027?

Will both of the following occur by December 31, 2027: (a) A film produced primarily for virtual reality viewing is awarded the Palme d'Or at the Cannes Film Festival, as confirmed by the festival's official records, AND (b) The Cannes Film Festival officially prohibits virtual reality films from competing in any category, as stated in their official selection rules? Both conditions must be met for a YES resolution.",0.05,,,0.2279698173954334
cond,"Will a Holographic Performance Headline Coachella by 2024?

Will a holographic representation of an artist (live or deceased) be the headlining act on any main stage at the Coachella Valley Music and Arts Festival by December 31, 2024, as confirmed by official festival lineups?",0.25,"Given that a Holographic Performance Headlines Coachella by 2024, will Holographic Performances Be Banned from Major US Festivals by 2024?

Given that a holographic representation of an artist (live or deceased) is the headlining act on any main stage at the Coachella Valley Music and Arts Festival by December 31, 2024, as confirmed by official festival lineups, this question asks if any major US music festival (such as Coachella, Lollapalooza, or Bonnaroo) will officially announce a policy prohibiting holographic performances by December 31, 2024, as stated in official festival policies. This resolves as NO only if a holographic performance headlines Coachella and no major US festival announces a ban; it resolves as YES in all other cases.",0.25,"Will both a Holographic Performance Headline Coachella and Holographic Performances Be Banned from Major US Festivals by 2024?

Will both of the following occur by December 31, 2024: (a) A holographic representation of an artist (live or deceased) will be the headlining act on any main stage at the Coachella Valley Music and Arts Festival, as confirmed by official festival lineups, and (b) Any major US music festival (such as Coachella, Lollapalooza, or Bonnaroo) will officially announce a policy prohibiting holographic performances, as stated in official festival policies? Both conditions must be met for a ""Yes"" resolution.",0.05,,,0.0466049817795529
cond,"Will a Major Sports League Allow AI-Assisted Coaching During Games by 2026?

Will any major professional sports league (e.g., NFL, NBA, MLB, Premier League) officially permit the use of AI-assisted decision-making tools by coaches during games by December 31, 2026, as confirmed by official league rules?",0.35,"Given that a Major Sports League Allows AI-Assisted Coaching During Games by 2026, will Major Leagues Ban AI Technology Use During Games by 2026?

Given that any major professional sports league (e.g., NFL, NBA, MLB, Premier League) officially permits the use of AI-assisted decision-making tools by coaches during games by December 31, 2026, as confirmed by official league rules, this question asks if any major professional sports league will officially prohibit the use of AI technology by players or coaches during games by December 31, 2026, as per official league regulations. This resolves as NO only if AI-assisted coaching is allowed and AI technology use is banned; it resolves as YES in all other cases.",0.25,"Will both a Major Sports League Allow AI-Assisted Coaching AND Ban AI Technology Use During Games by 2026?

Will both of the following occur by December 31, 2026: (a) Any major professional sports league (e.g., NFL, NBA, MLB, Premier League) officially permits the use of AI-assisted decision-making tools by coaches during games, as confirmed by official league rules, AND (b) Any major professional sports league (e.g., NFL, NBA, MLB, Premier League) officially prohibits the use of AI technology by players or coaches during games, as per official league regulations? Both conditions must be met for a ""Yes"" resolution.",0.05,,,0.1281069028421134
cond,"Will a Non-Human Entity Be Nominated for a Grammy Award by 2025?

Will an AI-generated artist or virtual persona be nominated for any category at the Grammy Awards held by December 31, 2025, as announced by The Recording Academy?",0.35,"Given that a Non-Human Entity is Nominated for a Grammy Award by 2025, will the Grammys Revise Rules to Exclude Non-Human Entities by 2025?

Given that an AI-generated artist or virtual persona is nominated for any category at the Grammy Awards held by December 31, 2025, as announced by The Recording Academy, this question asks if The Recording Academy will officially amend Grammy Award eligibility criteria to explicitly exclude AI-generated artists or virtual personas from nomination consideration by December 31, 2025.",0.35,"Will Both a Non-Human Entity Be Nominated for a Grammy Award and the Grammys Revise Rules to Exclude Non-Human Entities by 2025? Body: Will both of the following occur by December 31, 2025: (a) An AI-generated artist or virtual persona is nominated for any category at the Grammy Awards, as announced by The Recording Academy. (b) The Recording Academy officially amends Grammy Award eligibility criteria to explicitly exclude AI-generated artists or virtual personas from nomination consideration. Resolution criteria: Both conditions must be met for a ""Yes"" answer. If either condition is not met, the answer is ""No"".

Will both of the following occur by December 31, 2025: (a) An AI-generated artist or virtual persona is nominated for any category at the Grammy Awards, as announced by The Recording Academy. (b) The Recording Academy officially amends Grammy Award eligibility criteria to explicitly exclude AI-generated artists or virtual personas from nomination consideration. Resolution criteria: Both conditions must be met for a ""Yes"" answer. If either condition is not met, the answer is ""No"".",0.15,,,0.06406837042790248
cond,"Will a Graphic Novelist Win the Nobel Prize in Literature by 2028?

Will an author primarily known for creating graphic novels or comics be awarded the Nobel Prize in Literature by December 31, 2028, as announced by the Nobel Committee?",0.15,"Given that a Graphic Novelist Wins the Nobel Prize in Literature by 2028, will the Nobel Committee Declare Graphic Novels Ineligible for Literature Prize by 2028?

Given that an author primarily known for creating graphic novels or comics is awarded the Nobel Prize in Literature by December 31, 2028, as announced by the Nobel Committee, this question asks if the Nobel Committee will officially declare that creators of graphic novels or comics are not eligible for the Nobel Prize in Literature by December 31, 2028. This resolves as NO only if a graphic novelist wins the prize and the committee subsequently declares them ineligible; it resolves as YES in all other cases.",0.05,"Will both a Graphic Novelist Win the Nobel Prize in Literature by 2028 AND the Nobel Committee Declare Graphic Novels Ineligible for the Literature Prize by 2028?

Will both of the following occur by December 31, 2028: (a) An author primarily known for creating graphic novels or comics is awarded the Nobel Prize in Literature, as announced by the Nobel Committee, AND (b) The Nobel Committee officially declares that creators of graphic novels or comics are not eligible for the Nobel Prize in Literature? Resolution criteria: Both conditions must be met for a ""Yes"" answer. If either condition is not met, the answer is ""No.""",0.01,,,0.022553203740992237
cond,"Will a City Host Both the Summer and Winter Olympics in the Same Year by 2032?

Will the International Olympic Committee award the hosting rights of both the Summer and Winter Olympic Games in the same calendar year to the same city by December 31, 2032, as confirmed by official IOC announcements?",0.01,"Given that a City Hosts Both the Summer and Winter Olympics in the Same Year by 2032, will the IOC Permanently Separate Summer and Winter Games by 2032?

Given that the International Olympic Committee awards the hosting rights of both the Summer and Winter Olympic Games in the same calendar year to the same city by December 31, 2032, as confirmed by official IOC announcements, this question asks if the International Olympic Committee will officially declare that the Summer and Winter Olympics will always be held in different calendar years, making it impossible for them to occur in the same year, by December 31, 2032. This resolves as NO only if both events occur: a city hosts both games in the same year and the IOC does not make the separation declaration. It resolves as YES in all other cases.",0.95,"Will a City Host Both the Summer and Winter Olympics in the Same Year by 2032 AND Will the IOC Permanently Separate Summer and Winter Games by 2032? Body: Will both of the following occur by December 31, 2032: (a) The International Olympic Committee awards the hosting rights of both the Summer and Winter Olympic Games in the same calendar year to the same city, as confirmed by official IOC announcements. (b) The International Olympic Committee officially declares that the Summer and Winter Olympics will always be held in different calendar years, making it impossible for them to occur in the same year. Resolution criteria: Both conditions (a) and (b) must be met for the answer to be YES. If either condition is not met, the answer is NO.

Will both of the following occur by December 31, 2032: (a) The International Olympic Committee awards the hosting rights of both the Summer and Winter Olympic Games in the same calendar year to the same city, as confirmed by official IOC announcements. (b) The International Olympic Committee officially declares that the Summer and Winter Olympics will always be held in different calendar years, making it impossible for them to occur in the same year. Resolution criteria: Both conditions (a) and (b) must be met for the answer to be YES. If either condition is not met, the answer is NO.",0.01,,,0.0035498061947467816
cond,"Will a Streaming Platform Win the Palme d'Or at Cannes by 2025?

Will a film produced or exclusively distributed by a streaming platform (e.g., Netflix, Amazon Prime, Hulu) win the Palme d'Or at the Cannes Film Festival held by December 31, 2025, as confirmed by festival records?",0.35,"Given that a Streaming Platform Wins the Palme d'Or at Cannes by 2025, will Cannes Ban Streaming Platform Films from Competition by 2025?

Given that a film produced or exclusively distributed by a streaming platform (e.g., Netflix, Amazon Prime, Hulu) wins the Palme d'Or at the Cannes Film Festival held by December 31, 2025, as confirmed by festival records, this question asks if the Cannes Film Festival will officially prohibit films produced or distributed by streaming platforms from competing for any awards by December 31, 2025, as stated in their selection criteria. The question resolves as NO only if a streaming platform wins the Palme d'Or and Cannes subsequently bans streaming platform films from competition by the specified date; it resolves as YES in all other cases.",0.85,"Will a Streaming Platform Win the Palme d'Or at Cannes by 2025 AND Will Cannes Ban Streaming Platform Films from Competition by 2025?

Will both of the following occur by December 31, 2025: (a) A film produced or exclusively distributed by a streaming platform (e.g., Netflix, Amazon Prime, Hulu) wins the Palme d'Or at the Cannes Film Festival, as confirmed by festival records, AND (b) The Cannes Film Festival officially prohibits films produced or distributed by streaming platforms from competing for any awards, as stated in their selection criteria?",0.05,,,0.5177784610351849
cond,"Will a Video Game Win the Pulitzer Prize for Fiction by 2028?

Will a narrative-driven video game be awarded the Pulitzer Prize for Fiction by December 31, 2028, as confirmed by the Pulitzer Prize Board?",0.01,"Given that a Video Game Wins the Pulitzer Prize for Fiction by 2028, will the Pulitzer Board Exclude Video Games from Fiction Prize Eligibility by 2028? Body: Given that a narrative-driven video game is awarded the Pulitzer Prize for Fiction by December 31, 2028, as confirmed by the Pulitzer Prize Board, this question asks if the Pulitzer Prize Board will officially announce that video games are not eligible for consideration in the Fiction category by December 31, 2028.

Given that a narrative-driven video game is awarded the Pulitzer Prize for Fiction by December 31, 2028, as confirmed by the Pulitzer Prize Board, this question asks if the Pulitzer Prize Board will officially announce that video games are not eligible for consideration in the Fiction category by December 31, 2028.",0.15,"Will both a Video Game Win the Pulitzer Prize for Fiction by 2028 AND the Pulitzer Board Exclude Video Games from Fiction Prize Eligibility by 2028?

Will both of the following occur: (a) A narrative-driven video game is awarded the Pulitzer Prize for Fiction by December 31, 2028, as confirmed by the Pulitzer Prize Board, AND (b) The Pulitzer Prize Board officially announces that video games are not eligible for consideration in the Fiction category by December 31, 2028? For this question to be resolved as ""Yes,"" both conditions must be met within the specified timeframe.",0.01,,,0.08054972546874736
cond,"Will an AI-Authored Novel Make the New York Times Bestseller List by 2025?

Will a novel written entirely by artificial intelligence without human authorship debut on the New York Times Bestseller List by December 31, 2025, as confirmed by the publication?",0.35,"Given that an AI-Authored Novel Makes the New York Times Bestseller List by 2025, will Publishers Refuse to Publish AI-Authored Novels by 2025?

Given that a novel written entirely by artificial intelligence without human authorship debuts on the New York Times Bestseller List by December 31, 2025, as confirmed by the publication, this question asks if major publishing houses will officially state that they will not publish novels authored entirely by artificial intelligence by December 31, 2025. The question resolves as NO only if the AI-authored novel makes the bestseller list and major publishers refuse to publish AI-authored novels; it resolves as YES in all other cases.",0.85,"Will both an AI-Authored Novel Make the New York Times Bestseller List and Publishers Refuse to Publish AI-Authored Novels by 2025? Body: Will both of the following occur by December 31, 2025: (a) A novel written entirely by artificial intelligence without human authorship debuts on the New York Times Bestseller List, as confirmed by the publication. (b) Major publishing houses officially state that they will not publish novels authored entirely by artificial intelligence.

Will both of the following occur by December 31, 2025: (a) A novel written entirely by artificial intelligence without human authorship debuts on the New York Times Bestseller List, as confirmed by the publication. (b) Major publishing houses officially state that they will not publish novels authored entirely by artificial intelligence.",0.15,,,0.2655664663258379
