check_type,P_question,P_forecast,Q_question,Q_forecast,R_question,R_forecast,S_question,S_forecast,score
cond,"Will researchers achieve faster-than-light communication through quantum entanglement by 2040?

Will a reproducible scientific experiment demonstrate communication that effectively transmits information instantaneously via quantum entanglement, defying current interpretations of physics, by December 31, 2040, as published in leading physics journals?",0.01,"Given that researchers achieve faster-than-light communication through quantum entanglement by 2040, will global communication networks adopt quantum entanglement technologies for instant data transmission by 2050?

Given that a reproducible scientific experiment demonstrates communication that effectively transmits information instantaneously via quantum entanglement, defying current interpretations of physics, by December 31, 2040, as published in leading physics journals, this question asks if major global communication networks will implement technologies based on faster-than-light quantum entanglement for data transmission by December 31, 2050, as evidenced by industry reports and official company announcements.",0.35,"Will both faster-than-light communication through quantum entanglement be achieved by 2040 and adopted by global networks by 2050? Body: Will both of the following occur: (a) A reproducible scientific experiment demonstrates communication that effectively transmits information instantaneously via quantum entanglement, defying current interpretations of physics, by December 31, 2040, as published in leading physics journals. (b) Major global communication networks implement technologies based on faster-than-light quantum entanglement for data transmission by December 31, 2050, as evidenced by industry reports and official company announcements?

Will both of the following occur: (a) A reproducible scientific experiment demonstrates communication that effectively transmits information instantaneously via quantum entanglement, defying current interpretations of physics, by December 31, 2040, as published in leading physics journals. (b) Major global communication networks implement technologies based on faster-than-light quantum entanglement for data transmission by December 31, 2050, as evidenced by industry reports and official company announcements?",0.01,,,0.05900441641891107
cond,"Will an artificial wormhole stable enough for matter transmission be created by 2075?

Will scientists successfully create an artificial wormhole that remains stable long enough to transmit matter by December 31, 2075, as validated by peer-reviewed publications and the international physics community?",0.05,"Given that an artificial wormhole stable enough for matter transmission is created by 2075, will human interstellar travel become feasible and commercially available by 2100?

Given that scientists successfully create an artificial wormhole that remains stable long enough to transmit matter by December 31, 2075, as validated by peer-reviewed publications and the international physics community, this question asks if technology enabling humans to travel to other star systems will be developed and commercially available by December 31, 2100, as evidenced by space exploration agencies and company announcements.",0.65,"Will both an artificial wormhole stable enough for matter transmission be created by 2075 AND human interstellar travel become feasible and commercially available by 2100? Body: Will both of the following occur: (a) Scientists successfully create an artificial wormhole that remains stable long enough to transmit matter by December 31, 2075, as validated by peer-reviewed publications and the international physics community. (b) Technology enabling humans to travel to other star systems is developed and commercially available by December 31, 2100, as evidenced by space exploration agencies and company announcements.

Will both of the following occur: (a) Scientists successfully create an artificial wormhole that remains stable long enough to transmit matter by December 31, 2075, as validated by peer-reviewed publications and the international physics community. (b) Technology enabling humans to travel to other star systems is developed and commercially available by December 31, 2100, as evidenced by space exploration agencies and company announcements.",0.01,,,0.1266977453163713
cond,"Will human consciousness be successfully uploaded into a digital medium by 2055?

Will a human's consciousness be fully emulated within a digital system, preserving identity and cognitive functions, by December 31, 2055, as verified by neuroscientists and published in scientific journals?",0.15,"Given that human consciousness is successfully uploaded into a digital medium by 2055, will legal frameworks recognize digital consciousness as equal to biological humans by 2060?

Given that a human's consciousness is fully emulated within a digital system, preserving identity and cognitive functions, by December 31, 2055, as verified by neuroscientists and published in scientific journals, this question asks if any country will enact laws granting digital consciousness entities the same legal rights as biological humans by December 31, 2060, as recorded in official legislative records.",0.35,"Will both human consciousness be successfully uploaded into a digital medium by 2055 and legal frameworks recognize digital consciousness as equal to biological humans by 2060? Body: Will both of the following occur: (a) A human's consciousness is fully emulated within a digital system, preserving identity and cognitive functions, by December 31, 2055, as verified by neuroscientists and published in scientific journals. (b) Any country enacts laws granting digital consciousness entities the same legal rights as biological humans by December 31, 2060, as recorded in official legislative records?

Will both of the following occur: (a) A human's consciousness is fully emulated within a digital system, preserving identity and cognitive functions, by December 31, 2055, as verified by neuroscientists and published in scientific journals. (b) Any country enacts laws granting digital consciousness entities the same legal rights as biological humans by December 31, 2060, as recorded in official legislative records?",0.05,,,0.009501000032882942
cond,"Will a brain-computer interface (BCI) technology enable telepathic communication between humans by 2040?

Will BCI technology advance to allow direct brain-to-brain communication between humans without external devices (e.g., via implanted technology) by December 31, 2040, as verified by scientific research and demonstrations?",0.35,"Given that a brain-computer interface (BCI) technology enables telepathic communication between humans by 2040, will privacy laws be overhauled globally to address telepathic communication technologies by 2045?

Given that BCI technology advances to allow direct brain-to-brain communication between humans without external devices (e.g., via implanted technology) by December 31, 2040, as verified by scientific research and demonstrations, this question asks if major countries will enact comprehensive privacy legislation specifically addressing the implications of telepathic communication technologies by December 31, 2045, as documented in official legal records.",0.65,"Will both BCI technology enable telepathic communication by 2040 AND global privacy laws be overhauled for telepathic technologies by 2045? Body: Will both of the following occur: (a) BCI technology will advance to allow direct brain-to-brain communication between humans without external devices (e.g., via implanted technology) by December 31, 2040, as verified by scientific research and demonstrations, AND (b) major countries will enact comprehensive privacy legislation specifically addressing the implications of telepathic communication technologies by December 31, 2045, as documented in official legal records?

Will both of the following occur: (a) BCI technology will advance to allow direct brain-to-brain communication between humans without external devices (e.g., via implanted technology) by December 31, 2040, as verified by scientific research and demonstrations, AND (b) major countries will enact comprehensive privacy legislation specifically addressing the implications of telepathic communication technologies by December 31, 2045, as documented in official legal records?",0.15,,,0.15423458221747674
expevidence,"Will human clinical trials demonstrate a safe and effective method for reversing aging by 50% by 2040?

Will human clinical trials provide conclusive evidence of a treatment that safely reverses biological aging markers by at least 50% by December 31, 2040, as published in peer-reviewed medical journals?",0.25,"Will global birth rates decline by more than 30% by 2050 due to extended human lifespans?

Will the global birth rate decrease by over 30% relative to 2020 levels by December 31, 2050, as reported by the United Nations, potentially due to societal changes from extended human lifespans?",0.35,"Given that global birth rates decline by more than 30% by 2050 due to extended human lifespans, will human clinical trials demonstrate a safe and effective method for reversing aging by 50% by 2040?

Given that the global birth rate decreases by over 30% relative to 2020 levels by December 31, 2050, as reported by the United Nations, potentially due to societal changes from extended human lifespans, this question asks if human clinical trials will provide conclusive evidence of a treatment that safely reverses biological aging markers by at least 50% by December 31, 2040, as published in peer-reviewed medical journals. This resolves as NO only if the birth rate decline occurs and the aging reversal method is not demonstrated; it resolves as YES in all other cases.",0.75,"Given that global birth rates fail to decline by more than 30% by 2050 due to extended human lifespans, will human clinical trials demonstrate a safe and effective method for reversing aging by 50% by 2040?

Given that the global birth rate decreases by 30% or less relative to 2020 levels by December 31, 2050, as reported by the United Nations, potentially due to societal changes from extended human lifespans, this question asks if human clinical trials will provide conclusive evidence of a treatment that safely reverses biological aging markers by at least 50% by December 31, 2040, as published in peer-reviewed medical journals. This resolves as NO only if the global birth rate condition is met and the clinical trials do not demonstrate the specified aging reversal; it resolves as YES in all other cases.",0.25,0.2968394323945996
expevidence,"Will humans establish a permanent underwater city housing over 100,000 people by 2060?

Will a human-inhabited underwater city with a permanent population exceeding 100,000 be established and recognized by December 31, 2060, as documented by international organizations and governmental records?",0.05,"Will adaptations to living underwater lead to measurable human evolutionary changes by 2100?

Will the population living in underwater habitats exhibit measurable evolutionary adaptations—such as genetic, physiological, or morphological changes—by December 31, 2100, as reported in scientific studies?",0.05,,0.5,"Given that adaptations to living underwater fail to lead to measurable human evolutionary changes by 2100, will humans establish a permanent underwater city housing over 100,000 people by 2060?

Given that the population living in underwater habitats fails to exhibit measurable evolutionary adaptations—such as genetic, physiological, or morphological changes—by December 31, 2100, as reported in scientific studies, this question asks if a human-inhabited underwater city with a permanent population exceeding 100,000 will be established and recognized by December 31, 2060, as documented by international organizations and governmental records.",0.05,0.07058443615719742
consequence,"Will the first human brain transplant be successfully performed by December 31, 2040?

Will a fully functional human brain transplant, resulting in the recipient retaining consciousness and cognitive functions, be successfully performed by December 31, 2040, as documented in peer-reviewed medical journals and verified by international medical bodies?",0.05,"Will laws regulating human brain transplants be enacted in at least 10 countries by 2041?

Will at least 10 countries have enacted specific legislation regulating human brain transplants by December 31, 2041, as recorded in official government publications?",0.15,,,,,0.0
consequence,"Will evidence of extraterrestrial life be confirmed through direct observation by a space agency by 2035?

Will any recognized space agency officially confirm the discovery of extraterrestrial life through direct observation (e.g., microbial life on another planet or moon) by December 31, 2035, as announced in peer-reviewed publications and official statements?",0.25,"Will a global policy on extraterrestrial life interaction be established by the United Nations by 2036?

Will the United Nations adopt a global policy or framework governing interaction with extraterrestrial life forms by December 31, 2036, as documented in official UN resolutions?",0.15,,,,,0.17789201674120503
consequence,"Will a catastrophic artificial intelligence event cause over $1 trillion in global damages by 2035?

Will an incident involving artificial intelligence result in damages exceeding $1 trillion globally—such as through economic disruption, infrastructure damage, or other significant impacts—by December 31, 2035, as reported by international financial institutions?",0.15,"Will international regulations severely restricting AI development be implemented by major economies by 2036?

Will major economies (e.g., the US, EU, China) implement strict regulations that significantly limit AI development and deployment by December 31, 2036, as documented in official policy announcements?",0.25,,,,,0.0
consequence,"Will a global pandemic with a mortality rate exceeding 15% infect over 1 billion people by 2050?

Will a disease outbreak occur by December 31, 2050, that infects over 1 billion people and has a mortality rate over 15%, as confirmed by the World Health Organization?",0.05,"Will global human population decrease for the first time in modern history between 2050 and 2060?

Will the total global human population decline during the decade from 2050 to 2060, as reported by the United Nations, reversing the long-term trend of population growth?",0.15,,,,,0.0
