check_type,P_question,P_forecast,Q_question,Q_forecast,R_question,R_forecast,S_question,S_forecast,score
but,"Will a Sports Team Comprised Entirely of Refugees Win a Gold Medal at the Olympics by 2040?

Will a team composed entirely of refugee athletes win a gold medal in any team sport at the Olympic Games by December 31, 2040, as recognized by the International Olympic Committee?",0.15,"Will No Sports Team Comprised Entirely of Refugees Win a Gold Medal at the Olympics by 2040 AND Will Global Refugee Policies Become More Restrictive by 2050?

Will both of the following occur: (a) No team composed entirely of refugee athletes wins a gold medal in any team sport at the Olympic Games by December 31, 2040, as recognized by the International Olympic Committee, AND (b) A majority of countries enact more restrictive refugee policies by 2050 compared to 2020 levels, as reported by international human rights organizations? 

Resolution Criteria:  
(a) The first condition will be resolved as YES if, by December 31, 2040, no team composed entirely of refugee athletes has won a gold medal in any team sport at the Olympic Games, as recognized by the International Olympic Committee.  
(b) The second condition will be resolved as YES if, by 2050, a majority of countries have enacted more restrictive refugee policies compared to 2020 levels, as reported by international human rights organizations. Both conditions must be met for the overall question to be answered YES.",0.45,"Will Either a Refugee Team Win Olympic Gold by 2040 or Will Global Refugee Policies Become More Restrictive by 2050?

Will either of the following occur:  
(a) A team composed entirely of refugee athletes wins a gold medal in any team sport at the Olympic Games by December 31, 2040, as recognized by the International Olympic Committee.  
(b) Despite a refugee team winning Olympic gold by 2040, a majority of countries enact more restrictive refugee policies by 2050 compared to 2020 levels, as reported by international human rights organizations.  

Resolution Criteria:  
- For part (a), the resolution will be based on official records from the International Olympic Committee confirming a gold medal win by a team composed entirely of refugee athletes by the specified date.  
- For part (b), the resolution will be determined by reports from international human rights organizations indicating that a majority of countries have enacted more restrictive refugee policies by 2050 compared to 2020 levels, regardless of whether a refugee team wins Olympic gold by 2040.",0.65,,,0.06436227211069412
but,"Will a Previously Lost Civilization's Artifacts Be Discovered, Reshaping Our Understanding of Human History by 2040?

Will archaeologists discover artifacts from a previously unknown ancient civilization by December 31, 2040, leading to significant revisions in the academic understanding of human history, as published in peer-reviewed journals?",0.25,"Will No Previously Lost Civilization's Artifacts Be Discovered by 2040, and Even If Discovered, Will They Not Be Accepted by the Global Academic Community by 2050?

Will both of the following occur: (a) Archaeologists fail to discover artifacts from a previously unknown ancient civilization by December 31, 2040, resulting in no significant revisions in the academic understanding of human history, as published in peer-reviewed journals, and (b) Even if such a discovery occurs by 2040, the global academic community does not reach a consensus accepting the new historical interpretations by December 31, 2050, as evidenced by widespread inclusion in academic curricula and textbooks? 

Resolution Criteria:  
- For part (a), the question resolves to YES if no artifacts from a previously unknown ancient civilization are discovered by December 31, 2040, leading to no significant revisions in the academic understanding of human history in peer-reviewed journals. It resolves to NO if such artifacts are discovered and lead to significant revisions.  
- For part (b), the question resolves to YES if, despite the discovery of artifacts by 2040, the global academic community does not reach a consensus accepting the new historical interpretations by December 31, 2050, as evidenced by their absence in academic curricula and textbooks. It resolves to NO if a consensus is reached and the new interpretations are widely included.",0.75,"Will Either a Previously Lost Civilization's Artifacts Be Discovered by 2040 or Accepted by the Global Academic Community by 2050?

Will either of the following occur:  
(a) Archaeologists discover artifacts from a previously unknown ancient civilization by December 31, 2040, leading to significant revisions in the academic understanding of human history, as published in peer-reviewed journals?  
(b) Despite such a discovery by 2040, will the global academic community reach a consensus accepting the new historical interpretations by December 31, 2050, as evidenced by widespread inclusion in academic curricula and textbooks?  

Resolution Criteria:  
- For part (a), the resolution will be based on the publication of peer-reviewed journal articles indicating significant revisions in the academic understanding of human history due to the discovery of artifacts from a previously unknown ancient civilization by December 31, 2040.  
- For part (b), the resolution will be based on evidence of a consensus within the global academic community, demonstrated by the widespread inclusion of the new historical interpretations in academic curricula and textbooks by December 31, 2050.",0.15,,,1.197896202853289
but,"Will Human-AI Collaborative Sports Become an Official Olympic Category by 2040?

Will the International Olympic Committee officially introduce a new category of sports that involve direct human-AI collaboration by December 31, 2040, as confirmed by IOC announcements?",0.25,"Will Human-AI Collaborative Sports Fail to Become an Official Olympic Category by 2040 AND Will There Be Significant Participation from Traditional Athletes by 2044 If Introduced? Body: Will both of the following occur: (a) The International Olympic Committee fails to officially introduce a new category of sports that involve direct human-AI collaboration by December 31, 2040, as confirmed by IOC announcements. (b) Despite the introduction of human-AI collaborative sports in the Olympics by 2040, a majority of high-profile traditional athletes choose to participate in these events by December 31, 2044, as reported by sports media outlets. Note: For this question to be answered YES, both conditions must be met.

Will both of the following occur: (a) The International Olympic Committee fails to officially introduce a new category of sports that involve direct human-AI collaboration by December 31, 2040, as confirmed by IOC announcements. (b) Despite the introduction of human-AI collaborative sports in the Olympics by 2040, a majority of high-profile traditional athletes choose to participate in these events by December 31, 2044, as reported by sports media outlets. Note: For this question to be answered YES, both conditions must be met.",0.15,"Will Either Human-AI Collaborative Sports Become an Official Olympic Category by 2040 or Will There Be Significant Participation from Traditional Athletes by 2044?

Will either of the following occur:  
(a) The International Olympic Committee officially introduces a new category of sports that involve direct human-AI collaboration by December 31, 2040, as confirmed by IOC announcements.  
(b) Despite the introduction of human-AI collaborative sports in the Olympics by 2040, a majority of high-profile traditional athletes choose to participate in these events by December 31, 2044, as reported by sports media outlets?  

Resolution Criteria:  
- For part (a), the question will resolve to ""Yes"" if the International Olympic Committee announces the official introduction of a human-AI collaborative sports category by the specified date.  
- For part (b), the question will resolve to ""Yes"" if sports media outlets report that a majority of high-profile traditional athletes participate in the human-AI collaborative sports events by the specified date.  
- The overall question will resolve to ""Yes"" if either part (a) or part (b) resolves to ""Yes"".",0.35,,,0.0678219434059487
but,"Will Time Travel Be Portrayed in Film Using Actual Physics-Breakthrough Principles by 2045?

Will a film released by December 31, 2045, portray time travel based on newly discovered, experimentally verified physics principles that emerge after 2023, as recognized by the scientific community?",0.15,"Will No Film Portray Time Travel Using Actual Physics-Breakthrough Principles by 2045 AND Even If Such a Film Is Made, Will It Fail to Achieve Commercial Success?

Will both of the following occur:  
(a) No film released by December 31, 2045, will portray time travel based on newly discovered, experimentally verified physics principles that emerge after 2023, as recognized by the scientific community.  
(b) Despite the production of a film incorporating actual new physics principles of time travel by 2045, it will fail to gross more than $50 million worldwide by December 31, 2046, as reported by box office statistics?  

Resolution Criteria:  
- For part (a), the resolution will be YES if no such film is released by the specified date, and NO if at least one film meeting the criteria is released.  
- For part (b), the resolution will be YES if such a film is produced but fails to achieve the specified commercial success, and NO if it grosses more than $50 million worldwide by the specified date.",0.65,"Will Either of the Following Occur Regarding Time Travel Films by 2045? Body: Will either of the following occur: (a) A film released by December 31, 2045, will portray time travel based on newly discovered, experimentally verified physics principles that emerge after 2023, as recognized by the scientific community. (b) Despite the production of a film incorporating actual new physics principles of time travel by 2045, it will fail to gross more than $50 million worldwide by December 31, 2046, as reported by box office statistics?

Will either of the following occur: (a) A film released by December 31, 2045, will portray time travel based on newly discovered, experimentally verified physics principles that emerge after 2023, as recognized by the scientific community. (b) Despite the production of a film incorporating actual new physics principles of time travel by 2045, it will fail to gross more than $50 million worldwide by December 31, 2046, as reported by box office statistics? 

Resolution Criteria: For part (a), the resolution will be based on whether a film is released by the specified date that portrays time travel using new physics principles discovered and verified after 2023, as acknowledged by the scientific community. For part (b), the resolution will depend on box office statistics indicating whether such a film fails to gross more than $50 million worldwide by the specified date.",0.05,,,1.1806998113871559
cond,"Will a Non-Human Artist Have a Solo Exhibition at MoMA by 2035?

Will the Museum of Modern Art (MoMA) in New York City host a solo exhibition featuring artwork created entirely by a non-human entity (e.g., AI, robot) by December 31, 2035, as confirmed by official museum records and press releases?",0.65,"Given that a Non-Human Artist Has a Solo Exhibition at MoMA by 2035, Will the Art Market See AI-Generated Artwork Selling for Over $100 Million by 2040? Body: Given that the Museum of Modern Art (MoMA) in New York City hosts a solo exhibition featuring artwork created entirely by a non-human entity (e.g., AI, robot) by December 31, 2035, as confirmed by official museum records and press releases, this question asks if any AI-generated artwork will sell for over $100 million at a public auction or private sale by December 31, 2040, as reported by major auction houses or verified sales records. This resolves as NO only if MoMA hosts the exhibition and no AI-generated artwork sells for over $100 million by the specified date; it resolves as YES in all other cases.

Given that the Museum of Modern Art (MoMA) in New York City hosts a solo exhibition featuring artwork created entirely by a non-human entity (e.g., AI, robot) by December 31, 2035, as confirmed by official museum records and press releases, this question asks if any AI-generated artwork will sell for over $100 million at a public auction or private sale by December 31, 2040, as reported by major auction houses or verified sales records. This resolves as NO only if MoMA hosts the exhibition and no AI-generated artwork sells for over $100 million by the specified date; it resolves as YES in all other cases.",0.65,"Will a Non-Human Artist Have a Solo Exhibition at MoMA by 2035 AND Will AI-Generated Artwork Sell for Over $100 Million by 2040 Given This Exhibition Occurs? Body: Will both of the following occur: (a) The Museum of Modern Art (MoMA) in New York City hosts a solo exhibition featuring artwork created entirely by a non-human entity (e.g., AI, robot) by December 31, 2035, as confirmed by official museum records and press releases. (b) If MoMA hosts such a solo exhibition by December 31, 2035, will any AI-generated artwork sell for over $100 million at a public auction or private sale by December 31, 2040, as reported by major auction houses or verified sales records? Both conditions must be met for a ""Yes"" answer.

Will both of the following occur: (a) The Museum of Modern Art (MoMA) in New York City hosts a solo exhibition featuring artwork created entirely by a non-human entity (e.g., AI, robot) by December 31, 2035, as confirmed by official museum records and press releases. (b) If MoMA hosts such a solo exhibition by December 31, 2035, will any AI-generated artwork sell for over $100 million at a public auction or private sale by December 31, 2040, as reported by major auction houses or verified sales records? Both conditions must be met for a ""Yes"" answer.",0.25,,,0.2795607986218224
cond,"Will a Crowdsourced Cultural Project Create a New 'World Heritage' Art Form by 2030?

Will a globally crowdsourced cultural project result in the creation of a new art form that is officially recognized by UNESCO as Intangible Cultural Heritage by December 31, 2030?",0.15,"Given that a Crowdsourced Cultural Project Creates a New 'World Heritage' Art Form by 2030, Will Governments Incorporate This Art Form into National Education Curricula by 2035?

Given that a globally crowdsourced cultural project results in the creation of a new art form that is officially recognized by UNESCO as Intangible Cultural Heritage by December 31, 2030, this question asks if at least 20 countries will include this art form in their national education curricula by December 31, 2035, as confirmed by official education policies. This resolves as NO only if the art form is recognized by UNESCO by 2030 and fewer than 20 countries incorporate it into their curricula by 2035; it resolves as YES in all other cases.",0.45,"Will a Crowdsourced Cultural Project Create a New 'World Heritage' Art Form by 2030 and Have It Incorporated into National Education Curricula by 2035?

Will both of the following occur: (a) A globally crowdsourced cultural project results in the creation of a new art form that is officially recognized by UNESCO as Intangible Cultural Heritage by December 31, 2030, and (b) Given such recognition by UNESCO, at least 20 countries include this art form in their national education curricula by December 31, 2035, as confirmed by official education policies? 

Resolution Criteria:  
- For part (a), the resolution is YES if a new art form created through a globally crowdsourced cultural project is officially recognized by UNESCO as Intangible Cultural Heritage by December 31, 2030.  
- For part (b), the resolution is YES if, given the recognition by UNESCO by 2030, at least 20 countries include this art form in their national education curricula by December 31, 2035, as confirmed by official education policies. Both conditions must be met for the overall question to be resolved as YES.",0.05,,,0.061915392930261326
cond,"Will an Interactive Holographic Technology Become Mainstream in Home Entertainment Systems by 2035?

Will fully interactive holographic displays become a common feature in home entertainment systems, owned by at least 30% of households worldwide by December 31, 2035, as reported by global market research firms?",0.25,"Given that interactive holographic technology becomes mainstream in home entertainment systems by 2035, will traditional screen-based media consumption decline by 50% by 2040?

Given that fully interactive holographic displays become a common feature in home entertainment systems, owned by at least 30% of households worldwide by December 31, 2035, as reported by global market research firms, this question asks if traditional screen-based media consumption (TVs, monitors) will decrease by 50% in terms of viewing hours by December 31, 2040, according to industry statistics. This resolves as NO only if holographic technology becomes mainstream by 2035 and traditional media consumption does not decline by 50% by 2040; it resolves as YES in all other cases.",0.65,"Will Interactive Holographic Technology Become Mainstream in Home Entertainment by 2035 AND Lead to a 50% Decline in Traditional Screen-Based Media Consumption by 2040? Body: Will both of the following occur: (a) Fully interactive holographic displays become a common feature in home entertainment systems, owned by at least 30% of households worldwide by December 31, 2035, as reported by global market research firms; AND (b) Given that interactive holographic technology becomes mainstream in home entertainment by 2035, traditional screen-based media consumption (TVs, monitors) decreases by 50% in terms of viewing hours by December 31, 2040, according to industry statistics? Resolution criteria: Part (a) will be resolved based on reports from global market research firms regarding the adoption rate of interactive holographic displays in home entertainment systems by the end of 2035. Part (b) will be resolved based on industry statistics indicating whether there is a 50% decrease in viewing hours of traditional screen-based media by the end of 2040, contingent upon the mainstream adoption of holographic technology by 2035.

Will both of the following occur: (a) Fully interactive holographic displays become a common feature in home entertainment systems, owned by at least 30% of households worldwide by December 31, 2035, as reported by global market research firms; AND (b) Given that interactive holographic technology becomes mainstream in home entertainment by 2035, traditional screen-based media consumption (TVs, monitors) decreases by 50% in terms of viewing hours by December 31, 2040, according to industry statistics? Resolution criteria: Part (a) will be resolved based on reports from global market research firms regarding the adoption rate of interactive holographic displays in home entertainment systems by the end of 2035. Part (b) will be resolved based on industry statistics indicating whether there is a 50% decrease in viewing hours of traditional screen-based media by the end of 2040, contingent upon the mainstream adoption of holographic technology by 2035.",0.15,,,0.026533507771083174
cond,"Will a Single Esports Event Surpass the Super Bowl in Global Viewership by 2030?

Will any single esports championship event attract more global viewers than the Super Bowl, measured by total unique viewers, by December 31, 2030, as reported by industry analytics firms?",0.35,"Given that a Single Esports Event Surpasses the Super Bowl in Global Viewership by 2030, Will Traditional Sports Leagues Integrate Esports Teams by 2035?

Given that any single esports championship event attracts more global viewers than the Super Bowl, measured by total unique viewers, by December 31, 2030, as reported by industry analytics firms, this question asks if major traditional sports leagues (e.g., NFL, NBA, Premier League) will officially incorporate esports teams into their organizations by December 31, 2035, as confirmed by league announcements. This resolves as NO only if an esports event surpasses Super Bowl viewership by 2030 and traditional sports leagues do not integrate esports teams by 2035; it resolves as YES in all other cases.",0.75,"Will a Single Esports Event Surpass the Super Bowl in Global Viewership by 2030 AND Will Major Traditional Sports Leagues Integrate Esports Teams by 2035 Given This Occurs? Body: Will both of the following occur: (a) Will any single esports championship event attract more global viewers than the Super Bowl, measured by total unique viewers, by December 31, 2030, as reported by industry analytics firms? (b) If an esports event surpasses Super Bowl viewership by 2030, will major traditional sports leagues (e.g., NFL, NBA, Premier League) officially incorporate esports teams into their organizations by December 31, 2035, as confirmed by league announcements? Resolution criteria: For part (a), the resolution will be based on reports from industry analytics firms comparing the total unique viewers of esports events and the Super Bowl by the end of 2030. For part (b), the resolution will depend on official announcements from major traditional sports leagues regarding the incorporation of esports teams by the end of 2035, contingent on the condition in part (a) being met.

Will both of the following occur: (a) Will any single esports championship event attract more global viewers than the Super Bowl, measured by total unique viewers, by December 31, 2030, as reported by industry analytics firms? (b) If an esports event surpasses Super Bowl viewership by 2030, will major traditional sports leagues (e.g., NFL, NBA, Premier League) officially incorporate esports teams into their organizations by December 31, 2035, as confirmed by league announcements? Resolution criteria: For part (a), the resolution will be based on reports from industry analytics firms comparing the total unique viewers of esports events and the Super Bowl by the end of 2030. For part (b), the resolution will depend on official announcements from major traditional sports leagues regarding the incorporation of esports teams by the end of 2035, contingent on the condition in part (a) being met.",0.35,,,0.14204891731452574
cond,"Will a Non-Human Entity Be Awarded a Major Literary Prize by 2035?

Will an AI or other non-human entity author a literary work that wins a major literary award (e.g., Booker Prize, Pulitzer Prize) by December 31, 2035, as announced by the awarding body?",0.25,"Given that a Non-Human Entity Is Awarded a Major Literary Prize by 2035, Will Regulations Be Established to Ban AI-Authored Works from Competitions by 2040?

Given that a non-human entity, such as an AI, authors a literary work that wins a major literary award (e.g., Booker Prize, Pulitzer Prize) by December 31, 2035, as announced by the awarding body, this question asks if literary organizations will implement regulations banning AI-authored works from competitions by December 31, 2040, as confirmed by official competition rules. The question resolves as NO only if a non-human entity wins a major literary prize by 2035 and no such regulations are established by 2040; it resolves as YES in all other cases.",0.75,"Will a Non-Human Entity Win a Major Literary Prize by 2035 and Lead to Regulations Banning AI-Authored Works by 2040?

Will both of the following occur: (a) An AI or other non-human entity authors a literary work that wins a major literary award (e.g., Booker Prize, Pulitzer Prize) by December 31, 2035, as announced by the awarding body, and (b) Given that a non-human entity wins a major literary prize by 2035, literary organizations implement regulations banning AI-authored works from competitions by December 31, 2040, as confirmed by official competition rules?",0.35,,,0.27638312781239005
cond,"Will a Unified Global Language Be Adopted for Digital Communication by 2050?

Will a constructed language, designed specifically for digital communication, be widely adopted as a global standard by at least 70% of internet users by December 31, 2050, as indicated by language usage statistics?",0.1,"Given that a Unified Global Language is Adopted for Digital Communication by 2050, Will Cultural Diversity in Online Content Decrease by 2060?

Given that a constructed language, designed specifically for digital communication, is widely adopted as a global standard by at least 70% of internet users by December 31, 2050, as indicated by language usage statistics, this question asks if there will be a measurable decrease in cultural diversity represented in online content by December 31, 2060, as assessed by linguistic and cultural studies. This resolves as NO only if the global language is adopted and cultural diversity does not decrease; it resolves as YES in all other cases (if the global language isn't adopted, or if both adoption and decrease in diversity occur).",0.85,"Will Both a Unified Global Language Be Adopted for Digital Communication by 2050 and Cultural Diversity in Online Content Decrease by 2060 Given Its Adoption?

Will both of the following occur: (a) A constructed language, designed specifically for digital communication, will be widely adopted as a global standard by at least 70% of internet users by December 31, 2050, as indicated by language usage statistics. (b) Given the adoption of a global digital language by 2050, there will be a measurable decrease in cultural diversity represented in online content by December 31, 2060, as assessed by linguistic and cultural studies. Resolution criteria: Part (a) will be resolved based on language usage statistics by 2050, and part (b) will be resolved based on linguistic and cultural studies by 2060.",0.15,,,0.14727155768956918
