check_type,P_question,P_forecast,Q_question,Q_forecast,R_question,R_forecast,S_question,S_forecast,score
but,"Will nanotechnology enable targeted drug delivery systems curing over 50% of all cancer types by 2030?

By December 31, 2030, will nanotechnology-based targeted drug delivery systems be developed and approved that effectively cure more than 50% of all known cancer types? Resolution criteria: Medical publications, clinical trial results, and regulatory approvals.",0.15,"Will both nanotechnology fail to enable targeted drug delivery systems curing over 50% of all cancer types by 2030 AND unforeseen toxicological effects of nanomaterials lead to a moratorium on medical nanotechnology by 2030? Body: Will both of the following occur by December 31, 2030: (a) Nanotechnology-based targeted drug delivery systems will not be developed and approved that effectively cure more than 50% of all known cancer types, as determined by medical publications, clinical trial results, and regulatory approvals. (b) Significant health risks associated with nanomaterials will result in a moratorium on the use of nanotechnology in medicine, as declared by major health organizations or regulatory bodies, as evidenced by official statements and policy documents.

Will both of the following occur by December 31, 2030: (a) Nanotechnology-based targeted drug delivery systems will not be developed and approved that effectively cure more than 50% of all known cancer types, as determined by medical publications, clinical trial results, and regulatory approvals. (b) Significant health risks associated with nanomaterials will result in a moratorium on the use of nanotechnology in medicine, as declared by major health organizations or regulatory bodies, as evidenced by official statements and policy documents.",0.15,"Will either nanotechnology cure over 50% of cancer types or lead to a moratorium due to toxicological effects by 2030?

By December 31, 2030, will either of the following occur: (a) Nanotechnology-based targeted drug delivery systems will be developed and approved that effectively cure more than 50% of all known cancer types. Resolution criteria: Medical publications, clinical trial results, and regulatory approvals. (b) Significant health risks associated with nanomaterials will result in a moratorium on the use of nanotechnology in medicine, as declared by major health organizations or regulatory bodies. Resolution criteria: Official statements and policy documents.",0.15,,,0.24221920529946864
cond,"Will a quantum computer simulate an unclassically simulatable molecule by 2027?

Will a quantum computer, by December 31, 2027, successfully simulate the properties of a molecule that are intractable for classical supercomputers, demonstrating clear quantum advantage in computational chemistry? Resolution criteria: Confirmation through peer-reviewed publications and official announcements from reputable quantum computing research institutions.",0.65,"Given that a quantum computer simulates an unclassically simulatable molecule by 2027, will a new material enabling room-temperature superconductivity be discovered through quantum simulations by 2030?

Given that a quantum computer, by December 31, 2027, successfully simulates the properties of a molecule that are intractable for classical supercomputers, demonstrating clear quantum advantage in computational chemistry, this question asks if a new material that exhibits superconductivity at room temperature and ambient pressure will be discovered using quantum simulations enabled by quantum computing by December 31, 2030. Resolution criteria: The first condition is confirmed through peer-reviewed publications and official announcements from reputable quantum computing research institutions. The second condition is confirmed through publication in top-tier peer-reviewed scientific journals and validation by the scientific community.",0.15,"Will both a quantum computer simulate an unclassically simulatable molecule by 2027 AND a new material enabling room-temperature superconductivity be discovered through quantum simulations by 2030?

Will both of the following occur:  
(a) By December 31, 2027, will a quantum computer successfully simulate the properties of a molecule that are intractable for classical supercomputers, demonstrating clear quantum advantage in computational chemistry? Resolution criteria: Confirmation through peer-reviewed publications and official announcements from reputable quantum computing research institutions.  
(b) By December 31, 2030, will a new material that exhibits superconductivity at room temperature and ambient pressure be discovered using quantum simulations enabled by quantum computing? Resolution criteria: Confirmation through publication in top-tier peer-reviewed scientific journals and validation by the scientific community.",0.15,,,0.12124759818378954
cond,"Will extraterrestrial microbial life be discovered within our solar system by 2030?

By December 31, 2030, will there be confirmed scientific evidence of microbial life existing or having existed on another planetary body within our solar system (e.g., Mars, Europa, Enceladus)? Resolution criteria: Peer-reviewed publications and official announcements from recognized space agencies like NASA or ESA.",0.25,"Given that extraterrestrial microbial life is discovered within our solar system by 2030, will it lead to a significant shift in global space policy by 2032?

Given that by December 31, 2030, there is confirmed scientific evidence of microbial life existing or having existed on another planetary body within our solar system (e.g., Mars, Europa, Enceladus), as evidenced by peer-reviewed publications and official announcements from recognized space agencies like NASA or ESA, this question asks if by December 31, 2032, major spacefaring nations will implement significant changes in space exploration policies or planetary protection protocols in direct response to this discovery. Resolution criteria include official policy documents, international agreements, and legislative records.",0.75,"Will both extraterrestrial microbial life be discovered within our solar system by 2030 AND lead to a significant shift in global space policy by 2032? Body: Will both of the following occur: (a) By December 31, 2030, will there be confirmed scientific evidence of microbial life existing or having existed on another planetary body within our solar system (e.g., Mars, Europa, Enceladus)? Resolution criteria: Peer-reviewed publications and official announcements from recognized space agencies like NASA or ESA. (b) By December 31, 2032, will major spacefaring nations implement significant changes in space exploration policies or planetary protection protocols in direct response to the confirmed discovery of extraterrestrial life? Resolution criteria: Official policy documents, international agreements, and legislative records.

Will both of the following occur: (a) By December 31, 2030, will there be confirmed scientific evidence of microbial life existing or having existed on another planetary body within our solar system (e.g., Mars, Europa, Enceladus)? Resolution criteria: Peer-reviewed publications and official announcements from recognized space agencies like NASA or ESA. (b) By December 31, 2032, will major spacefaring nations implement significant changes in space exploration policies or planetary protection protocols in direct response to the confirmed discovery of extraterrestrial life? Resolution criteria: Official policy documents, international agreements, and legislative records.",0.15,,,0.07565536609337749
cond,"Will a functional human organ be bioprinted and successfully transplanted, restoring full function, by 2028?

By December 31, 2028, will a fully functional human organ (e.g., liver, kidney) created through 3D bioprinting be successfully transplanted into a human patient, with recovery of normal organ function? Resolution criteria: Peer-reviewed medical publications and official statements from recognized medical institutions.",0.25,"Given that a functional human organ is bioprinted and successfully transplanted, restoring full function, by 2028, will organ donation rates significantly decline due to advancements in artificial organ technology by 2030?

Given that by December 31, 2028, a fully functional human organ (e.g., liver, kidney) created through 3D bioprinting is successfully transplanted into a human patient, with recovery of normal organ function, this question asks if by December 31, 2030, there will be a statistically significant global decline in organ donation rates attributed to the availability of artificial or bioprinted organs, as reported by international health organizations. Resolution criteria: The first condition will be resolved based on peer-reviewed medical publications and official statements from recognized medical institutions. The second condition will be resolved using data from the WHO, UNOS, or equivalent organizations.",0.25,"Will both a functional human organ be bioprinted and successfully transplanted by 2028, and organ donation rates significantly decline due to advancements in artificial organ technology by 2030?

Will both of the following occur: (a) By December 31, 2028, a fully functional human organ (e.g., liver, kidney) created through 3D bioprinting will be successfully transplanted into a human patient, with recovery of normal organ function, as confirmed by peer-reviewed medical publications and official statements from recognized medical institutions; and (b) By December 31, 2030, there will be a statistically significant global decline in organ donation rates attributed to the availability of artificial or bioprinted organs, as reported by international health organizations such as the WHO, UNOS, or equivalent organizations?",0.15,,,0.22447892035757686
cond,"Will climate feedback loops trigger irreversible Arctic permafrost thaw by 2030?

By December 31, 2030, will scientific data confirm that climate feedback mechanisms have led to an irreversible thawing of Arctic permafrost, resulting in significant methane release? Resolution criteria: Peer-reviewed climate research and official reports from organizations like the IPCC.",0.25,"Given that climate feedback loops trigger irreversible Arctic permafrost thaw by 2030, will global average temperatures increase by more than 2 degrees Celsius above pre-industrial levels by 2040 due to accelerated methane emissions?

Given that by December 31, 2030, scientific data confirms that climate feedback mechanisms have led to an irreversible thawing of Arctic permafrost, resulting in significant methane release, this question asks if by December 31, 2040, the global average temperature will have increased by over 2°C above pre-industrial levels, with scientific evidence attributing a significant portion to methane emissions from permafrost thaw. Resolution criteria: Peer-reviewed climate research, official reports from organizations like the IPCC, and consensus among climate scientists.",0.35,,0.5,,,0.7683982783156222
cond,"Will antimicrobial resistance lead to a 'post-antibiotic era' where common infections are untreatable by 2035?

By December 31, 2035, will there be widespread reports, confirmed by the WHO, of common bacterial infections becoming untreatable due to antimicrobial resistance, signaling the onset of a 'post-antibiotic era'? Resolution criteria: Official WHO reports and global health data.",0.25,"Given that antimicrobial resistance leads to a 'post-antibiotic era' by 2035, will a new class of antibiotics or alternative treatments reverse these trends by 2040?

Given that by December 31, 2035, there are widespread reports, confirmed by the WHO, of common bacterial infections becoming untreatable due to antimicrobial resistance, signaling the onset of a 'post-antibiotic era', this question asks if by December 31, 2040, the development and global implementation of a new class of antibiotics or alternative treatments (e.g., phage therapy) will significantly reduce antimicrobial resistance rates, as evidenced by global health statistics. Resolution criteria: Data from the WHO and peer-reviewed medical research.",0.35,"Will both a 'post-antibiotic era' occur by 2035 and a reversal of antimicrobial resistance trends by 2040?

Will both of the following occur: (a) By December 31, 2035, will there be widespread reports, confirmed by the WHO, of common bacterial infections becoming untreatable due to antimicrobial resistance, signaling the onset of a 'post-antibiotic era'? Resolution criteria: Official WHO reports and global health data. (b) By December 31, 2040, will the development and global implementation of a new class of antibiotics or alternative treatments (e.g., phage therapy) significantly reduce antimicrobial resistance rates, as evidenced by global health statistics? Resolution criteria: Data from the WHO and peer-reviewed medical research.",0.15,,,0.15354481122196048
expevidence,"Will an artificial general intelligence (AGI) demonstrate human-level performance across a broad range of tasks by 2030?

By December 31, 2030, will an AI system be developed that can perform at or above human-level ability across a wide spectrum of tasks, indicative of Artificial General Intelligence? Resolution criteria: Consensus among leading AI researchers, documented through publications and formal recognition at major AI conferences.",0.15,"Will leading AI experts acknowledge significant barriers preventing AGI development before 2050?

By December 31, 2030, will a majority of leading AI experts publicly state that insurmountable or extremely challenging barriers exist that are likely to prevent the development of AGI before 2050? Resolution criteria: Surveys, consensus statements, or position papers from recognized AI organizations and experts.",0.45,"Given that leading AI experts acknowledge significant barriers preventing AGI development before 2050, will an artificial general intelligence (AGI) demonstrate human-level performance across a broad range of tasks by 2030?

Given that by December 31, 2030, a majority of leading AI experts have publicly stated that insurmountable or extremely challenging barriers exist that are likely to prevent the development of AGI before 2050, this question asks if by the same date, an AI system will be developed that can perform at or above human-level ability across a wide spectrum of tasks, indicative of Artificial General Intelligence. Resolution criteria: The first condition is determined by surveys, consensus statements, or position papers from recognized AI organizations and experts. The second condition is determined by consensus among leading AI researchers, documented through publications and formal recognition at major AI conferences. The question resolves as NO only if the first condition occurs and the second does not; it resolves as YES in all other cases.",0.25,"Given that leading AI experts fail to acknowledge significant barriers preventing AGI development before 2050, will an artificial general intelligence (AGI) demonstrate human-level performance across a broad range of tasks by 2030?

Given that by December 31, 2030, a majority of leading AI experts do not publicly state that insurmountable or extremely challenging barriers exist that are likely to prevent the development of AGI before 2050, this question asks if by the same date, an AI system will be developed that can perform at or above human-level ability across a wide spectrum of tasks, indicative of Artificial General Intelligence. Resolution criteria: The first condition is determined by surveys, consensus statements, or position papers from recognized AI organizations and experts. The second condition is determined by consensus among leading AI researchers, documented through publications and formal recognition at major AI conferences. The question resolves as NO only if the first condition occurs and the second does not; it resolves as YES in all other cases.",0.65,0.6103409123471141
expevidence,"Will evidence supporting a fifth fundamental force of nature be experimentally confirmed by 2029?

By December 31, 2029, will experimental physicists provide conclusive evidence supporting the existence of a fifth fundamental force, beyond gravity, electromagnetism, strong nuclear, and weak nuclear forces? Resolution criteria: Peer-reviewed publications in leading physics journals and consensus among the physics community.",0.15,"Will leading physicists dismiss the possibility of discovering new fundamental forces within the next 50 years by 2029?

By December 31, 2029, will a consensus among leading physicists emerge, as expressed in surveys, publications, or official statements, indicating that the discovery of new fundamental forces is unlikely within the next 50 years? Resolution criteria: Official reports from physics organizations and widespread agreement in the scientific literature.",0.15,"Given that leading physicists dismiss the possibility of discovering new fundamental forces within the next 50 years by 2029, will evidence supporting a fifth fundamental force of nature be experimentally confirmed by 2029?

Given that by December 31, 2029, a consensus among leading physicists emerges, as expressed in surveys, publications, or official statements, indicating that the discovery of new fundamental forces is unlikely within the next 50 years, this question asks if by the same date, experimental physicists will provide conclusive evidence supporting the existence of a fifth fundamental force, beyond gravity, electromagnetism, strong nuclear, and weak nuclear forces. Resolution criteria: The first condition is resolved by official reports from physics organizations and widespread agreement in the scientific literature. The second condition is resolved by peer-reviewed publications in leading physics journals and consensus among the physics community.",0.05,"Given that leading physicists maintain the possibility of discovering new fundamental forces within the next 50 years by 2029, will evidence supporting a fifth fundamental force of nature be experimentally confirmed by 2029?

Given that by December 31, 2029, there is no consensus among leading physicists, as expressed in surveys, publications, or official statements, indicating that the discovery of new fundamental forces is unlikely within the next 50 years, this question asks if by the same date, experimental physicists will provide conclusive evidence supporting the existence of a fifth fundamental force, beyond gravity, electromagnetism, strong nuclear, and weak nuclear forces. Resolution criteria: The first condition is met by the lack of official reports from physics organizations and absence of widespread agreement in the scientific literature. The second condition is met by peer-reviewed publications in leading physics journals and consensus among the physics community.",0.15,0.0317669373407547
expevidence,"Will a comprehensive theory unifying quantum mechanics and general relativity be experimentally validated by 2040?

By December 31, 2040, will physicists experimentally validate a theory that successfully unifies quantum mechanics and general relativity, resolving the inconsistency between the two? Resolution criteria: Peer-reviewed publications, experimental replication, and acceptance by the physics community.",0.15,"Will the majority of theoretical physicists abandon string theory as a viable path to unification by 2040?

By December 31, 2040, will surveys and publications indicate that a majority of theoretical physicists no longer consider string theory a promising approach to unifying quantum mechanics and general relativity? Resolution criteria: Surveys, consensus statements, and trends in published research.",0.35,"Given that the majority of theoretical physicists abandon string theory as a viable path to unification by 2040, will a comprehensive theory unifying quantum mechanics and general relativity be experimentally validated by 2040?

Given that by December 31, 2040, surveys and publications indicate that a majority of theoretical physicists no longer consider string theory a promising approach to unifying quantum mechanics and general relativity, this question asks if by the same date, physicists will have experimentally validated a theory that successfully unifies quantum mechanics and general relativity, resolving the inconsistency between the two. Resolution criteria: Surveys, consensus statements, and trends in published research for the abandonment of string theory; peer-reviewed publications, experimental replication, and acceptance by the physics community for the validation of a unifying theory.",0.15,"Given that the majority of theoretical physicists continue to support string theory as a viable path to unification by 2040, will a comprehensive theory unifying quantum mechanics and general relativity be experimentally validated by 2040?

Given that by December 31, 2040, surveys and publications indicate that a majority of theoretical physicists still consider string theory a promising approach to unifying quantum mechanics and general relativity, this question asks if by the same date, physicists will have experimentally validated a theory that successfully unifies quantum mechanics and general relativity, resolving the inconsistency between the two. Resolution criteria: The first condition is determined by surveys, consensus statements, and trends in published research. The second condition is determined by peer-reviewed publications, experimental replication, and acceptance by the physics community. The question resolves as NO only if the first condition occurs and the second does not; it resolves as YES in all other cases.",0.25,0.136845896060706
expevidence,"Will a comprehensive understanding of consciousness be achieved, leading to the replication of consciousness in AI by 2045?

By December 31, 2045, will neuroscientists and AI researchers develop a comprehensive scientific understanding of consciousness sufficient to replicate conscious experience in artificial intelligence systems? Resolution criteria: Peer-reviewed publications, consensus among neuroscientists and AI researchers, and demonstrable AI systems.",0.15,"Will leading philosophers and scientists conclude that consciousness cannot be replicated artificially by 2045?

By December 31, 2045, will prominent philosophers and scientists publish works concluding that consciousness is inherently biological and cannot be replicated in artificial systems? Resolution criteria: Publications, consensus statements, and influential works expressing this view.",0.35,"Given that leading philosophers and scientists conclude that consciousness cannot be replicated artificially by 2045, will a comprehensive understanding of consciousness be achieved, leading to the replication of consciousness in AI by 2045?

Given that by December 31, 2045, prominent philosophers and scientists publish works concluding that consciousness is inherently biological and cannot be replicated in artificial systems, this question asks if by the same date, neuroscientists and AI researchers will develop a comprehensive scientific understanding of consciousness sufficient to replicate conscious experience in artificial intelligence systems. Resolution criteria: The first condition is met through publications, consensus statements, and influential works expressing the view that consciousness cannot be replicated artificially. The second condition is met through peer-reviewed publications, consensus among neuroscientists and AI researchers, and demonstrable AI systems replicating consciousness. The question resolves as NO only if the first condition occurs and the second does not; it resolves as YES in all other cases.",0.15,"Given that leading philosophers and scientists conclude that consciousness can be replicated artificially by 2045, will a comprehensive understanding of consciousness be achieved, leading to the replication of consciousness in AI by 2045?

Given that by December 31, 2045, prominent philosophers and scientists have published works concluding that consciousness is not inherently biological and can be replicated in artificial systems, this question asks if by the same date, neuroscientists and AI researchers will have developed a comprehensive scientific understanding of consciousness sufficient to replicate conscious experience in artificial intelligence systems. Resolution criteria: Peer-reviewed publications, consensus among neuroscientists and AI researchers, and demonstrable AI systems.",0.25,0.136845896060706
