timestamp,eval_model,generator_model,re_eval_model,initial_log_path,adaptive_log_path,re_eval_log_path,use_cot,similarity_threshold,score_threshold,use_embeddings,filter_incorrect,adaptive_accuracy,adaptive_accuracy_judged,adaptive_scorer,re_eval_accuracy,re_eval_accuracy_judged,re_eval_scorer,judge_model,positive_samples,negative_samples,passed_judge_count,adaptive_incorrect_count,re_eval_incorrect_count,novelty_results_file,num_epochs
2025-04-17T01:31:00.365091,anthropic/claude-3-5-sonnet-latest,openai/gpt-4o,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o/2025-04-17T00-33-52+00-00_politeness-n-shot_bKAUU2tqVbqNVEDBtv8ma4.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_pos1_neg8/2025-04-17T01-19-37+00-00_adaptive-politeness_h4WMysX5spcTUCCNEk8RBJ.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o/2025-04-17T01-30-54+00-00_re-evaluate-adaptive-politeness_ay3qDHXPJdSjbhcSnKHa65.eval,False,0.6,4,False,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_random/novelty_politeness_anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_20250417_013047.csv,200
2025-04-17T01:31:09.890236,anthropic/claude-3-5-sonnet-latest,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o/2025-04-17T00-33-52+00-00_politeness-n-shot_bKAUU2tqVbqNVEDBtv8ma4.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_pos1_neg8/2025-04-17T01-19-37+00-00_adaptive-politeness_h4WMysX5spcTUCCNEk8RBJ.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-17T01-31-02+00-00_re-evaluate-adaptive-politeness_3DtyZTQXL4PigQrSfYPX8w.eval,False,0.6,4,False,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_random/novelty_politeness_anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_20250417_013047.csv,200
2025-04-17T01:31:22.344735,anthropic/claude-3-5-sonnet-latest,openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o/2025-04-17T00-33-52+00-00_politeness-n-shot_bKAUU2tqVbqNVEDBtv8ma4.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_pos1_neg8/2025-04-17T01-19-37+00-00_adaptive-politeness_h4WMysX5spcTUCCNEk8RBJ.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_pos1_neg8/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-17T01-31-12+00-00_re-evaluate-adaptive-politeness_3zFZm9FvTxAWNkZQRpwQ82.eval,False,0.6,4,False,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_random/novelty_politeness_anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_20250417_013047.csv,200
2025-04-17T01:31:54.968243,anthropic/claude-3-5-sonnet-latest,openai/gpt-4o,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o/2025-04-17T00-33-52+00-00_politeness-n-shot_bKAUU2tqVbqNVEDBtv8ma4.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_pos1_neg8/2025-04-17T01-19-37+00-00_adaptive-politeness_h4WMysX5spcTUCCNEk8RBJ.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_pos1_neg8/re_eval/openai_o3-mini/2025-04-17T01-31-23+00-00_re-evaluate-adaptive-politeness_FdrgWMryyziSyy9fHrDCrM.eval,False,0.6,4,False,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_random/novelty_politeness_anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_20250417_013047.csv,200
2025-04-17T01:32:00.692309,anthropic/claude-3-5-sonnet-latest,openai/gpt-4o,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o/2025-04-17T00-33-52+00-00_politeness-n-shot_bKAUU2tqVbqNVEDBtv8ma4.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_pos1_neg8/2025-04-17T01-19-37+00-00_adaptive-politeness_h4WMysX5spcTUCCNEk8RBJ.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_pos1_neg8/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-17T01-31-57+00-00_re-evaluate-adaptive-politeness_MYjtVGiWFu9pzCk3cqw89b.eval,False,0.6,4,False,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_random/novelty_politeness_anthropic_claude-3-5-sonnet-latest_openai_gpt-4o_20250417_013047.csv,200
2025-04-17T01:42:49.685328,openai/gpt-4o,openai/gpt-4o,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o-mini/2025-04-17T00-34-18+00-00_politeness-n-shot_2GvKSuPogfKVzbBMrYW3MD.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_gpt-4o_openai_gpt-4o_pos1_neg8/2025-04-17T01-32-01+00-00_adaptive-politeness_mgiDtqDhyVEEaNoKHPNs4A.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_gpt-4o_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o/2025-04-17T01-42-44+00-00_re-evaluate-adaptive-politeness_QCnoUSnVh2tzvAnyZL9zrR.eval,False,0.6,4,False,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_random/novelty_politeness_openai_gpt-4o_openai_gpt-4o_20250417_014237.csv,200
2025-04-17T01:42:55.766917,openai/gpt-4o,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o-mini/2025-04-17T00-34-18+00-00_politeness-n-shot_2GvKSuPogfKVzbBMrYW3MD.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_gpt-4o_openai_gpt-4o_pos1_neg8/2025-04-17T01-32-01+00-00_adaptive-politeness_mgiDtqDhyVEEaNoKHPNs4A.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_gpt-4o_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-17T01-42-52+00-00_re-evaluate-adaptive-politeness_8KpYzJYHSz4TKNcU7CFyTh.eval,False,0.6,4,False,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_random/novelty_politeness_openai_gpt-4o_openai_gpt-4o_20250417_014237.csv,200
2025-04-17T01:43:01.974195,openai/gpt-4o,openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o-mini/2025-04-17T00-34-18+00-00_politeness-n-shot_2GvKSuPogfKVzbBMrYW3MD.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_gpt-4o_openai_gpt-4o_pos1_neg8/2025-04-17T01-32-01+00-00_adaptive-politeness_mgiDtqDhyVEEaNoKHPNs4A.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_gpt-4o_openai_gpt-4o_pos1_neg8/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-17T01-42-58+00-00_re-evaluate-adaptive-politeness_C5QPr4poTTGYfksHz8jBET.eval,False,0.6,4,False,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_random/novelty_politeness_openai_gpt-4o_openai_gpt-4o_20250417_014237.csv,200
2025-04-17T01:43:38.099376,openai/gpt-4o,openai/gpt-4o,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o-mini/2025-04-17T00-34-18+00-00_politeness-n-shot_2GvKSuPogfKVzbBMrYW3MD.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_gpt-4o_openai_gpt-4o_pos1_neg8/2025-04-17T01-32-01+00-00_adaptive-politeness_mgiDtqDhyVEEaNoKHPNs4A.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_gpt-4o_openai_gpt-4o_pos1_neg8/re_eval/openai_o3-mini/2025-04-17T01-43-04+00-00_re-evaluate-adaptive-politeness_jfLx6FB5fuki65ZqFeSjiW.eval,False,0.6,4,False,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_random/novelty_politeness_openai_gpt-4o_openai_gpt-4o_20250417_014237.csv,200
2025-04-17T01:43:44.932033,openai/gpt-4o,openai/gpt-4o,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o-mini/2025-04-17T00-34-18+00-00_politeness-n-shot_2GvKSuPogfKVzbBMrYW3MD.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_gpt-4o_openai_gpt-4o_pos1_neg8/2025-04-17T01-32-01+00-00_adaptive-politeness_mgiDtqDhyVEEaNoKHPNs4A.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_gpt-4o_openai_gpt-4o_pos1_neg8/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-17T01-43-40+00-00_re-evaluate-adaptive-politeness_eNzpJ6YpxVJg5jhdkpJ2qN.eval,False,0.6,4,False,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_random/novelty_politeness_openai_gpt-4o_openai_gpt-4o_20250417_014237.csv,200
2025-04-17T01:54:29.091101,openai/gpt-4o-mini,openai/gpt-4o,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o-mini/2025-04-17T00-34-18+00-00_politeness-n-shot_2GvKSuPogfKVzbBMrYW3MD.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-17T01-43-45+00-00_adaptive-politeness_mXCmRh6juWZLGDdoxEvzLC.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o/2025-04-17T01-54-24+00-00_re-evaluate-adaptive-politeness_CtBc9PEZrjLzfdrwKexD42.eval,False,0.6,4,False,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_random/novelty_politeness_openai_gpt-4o-mini_openai_gpt-4o_20250417_015417.csv,200
2025-04-17T01:54:40.496085,openai/gpt-4o-mini,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o-mini/2025-04-17T00-34-18+00-00_politeness-n-shot_2GvKSuPogfKVzbBMrYW3MD.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-17T01-43-45+00-00_adaptive-politeness_mXCmRh6juWZLGDdoxEvzLC.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-17T01-54-31+00-00_re-evaluate-adaptive-politeness_mnSBixwGiPGdGXLwaGmUKg.eval,False,0.6,4,False,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_random/novelty_politeness_openai_gpt-4o-mini_openai_gpt-4o_20250417_015417.csv,200
2025-04-17T01:55:14.431957,openai/gpt-4o-mini,openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o-mini/2025-04-17T00-34-18+00-00_politeness-n-shot_2GvKSuPogfKVzbBMrYW3MD.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-17T01-43-45+00-00_adaptive-politeness_mXCmRh6juWZLGDdoxEvzLC.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-17T01-54-42+00-00_re-evaluate-adaptive-politeness_kjzTEhnCoLSFqaAwzyHvbN.eval,False,0.6,4,False,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_random/novelty_politeness_openai_gpt-4o-mini_openai_gpt-4o_20250417_015417.csv,200
2025-04-17T01:56:09.319650,openai/gpt-4o-mini,openai/gpt-4o,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o-mini/2025-04-17T00-34-18+00-00_politeness-n-shot_2GvKSuPogfKVzbBMrYW3MD.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-17T01-43-45+00-00_adaptive-politeness_mXCmRh6juWZLGDdoxEvzLC.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_o3-mini/2025-04-17T01-55-16+00-00_re-evaluate-adaptive-politeness_XxrXXjKqYQSunbpsYkLiWH.eval,False,0.6,4,False,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_random/novelty_politeness_openai_gpt-4o-mini_openai_gpt-4o_20250417_015417.csv,200
2025-04-17T01:56:15.503671,openai/gpt-4o-mini,openai/gpt-4o,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200_nocot/openai_gpt-4o-mini/2025-04-17T00-34-18+00-00_politeness-n-shot_2GvKSuPogfKVzbBMrYW3MD.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-17T01-43-45+00-00_adaptive-politeness_mXCmRh6juWZLGDdoxEvzLC.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200_nocot/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-17T01-56-10+00-00_re-evaluate-adaptive-politeness_cZnWFLkMeD2NyBt6pLqGBQ.eval,False,0.6,4,False,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200_random/novelty_politeness_openai_gpt-4o-mini_openai_gpt-4o_20250417_015417.csv,200
